source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4132,CUT-SCI-JM-317,PCS,Jayamata Scissor Multi-purpose 7.7,Abrasives & Cutting,,JM-317,verified_pass,1,1,"T1,T2",https://estore.jayamata.com.my/product/jm317-stainless-steel-red-handle-scissor-7-3-4,https://cdn1.sgliteasset.com/jayamata/images/product/product-6675960/IO3hAmz66940cd0ab1649_1765854474.jpg,800,800,69363,b3721b0088796c128a487c0fc971464d5ac5349a3881c6341d5294b5d9a3b96d,high,yes,yes,match,needs_permission,keep,pass,,"q:[exa-429]Jayamata scissors multi purpose | q:site-search estore.jayamata.com.my/product/search?search=scissor | p:https://www.jayamata.com.my/ (200, official brand site of JAYA MATA / K&H Trading Melaka Sdn Bhd, estore linked) | p:https://estore.jayamata.com.my/product/search?search=scissor (200, JM317 Stainless Steel Red Handle Scissor 7-3/4 RM8.50 listed) | p:https://estore.jayamata.com.my/product/jm317-stainless-steel-red-handle-scissor-7-3-4 (200; cached text quotes ""JM317 Stainless Steel Red Handle Scissor 7-3/4""; precheck_model_in_page True) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | T2 normalisation JM-317->JM317 matches official SKU exactly; size on PDP 7-3/4in consistent with display_name 7.7; official MY brand estore PDP; image fetched THIS session: image/jpeg 69363B >=20KB, 800x800 long edge >=800px; family-hero check on chat-02 hashes.csv pass (single asset, unique sha); rights: brand-owned estore, permission required before reuse. action=search",
3170,GAR-RAK-PVC-20T,PCS,20T Hero Garden Rake,Outdoor & Garden,,,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"q:site-search estore.jayamata.com.my/product/search?search=rake (executed 200) | p:https://estore.jayamata.com.my/product/search?search=rake (only JM314 Durian Rake 8in/205mm, JM172 Mini Shrub Rake 38in, JM171 Mini Rake 31in; no 20T leaf rake) | p:https://www.jayamata.com.my/ (200) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | unbranded commodity rake; closest official MY garden-tool maker carries no matching model; marketplace-only imagery would breach source bar; exhausted with owner action. action=search",Email khtmsb@gmail.com (Jaya Mata/K&H Trading Melaka) asking if a 20T garden/leaf rake exists in range; else photograph the stock rake in-store
3371,GAR-RAK-MET-22T,PCS,22T Metal Rake,Outdoor & Garden,,,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,q:site-search estore.jayamata.com.my/product/search?search=rake (executed 200) | p:https://estore.jayamata.com.my/product/search?search=rake (no 22T metal rake; only durian/mini shrub rakes) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | distinct SKU from pos 907 (different tooth count/type); no OEM page findable through available channels; exhausted with owner action. action=search,Email khtmsb@gmail.com (Jaya Mata/K&H Trading) re 22T metal rake availability; else photograph stock item in-store
3451,GAR-SHO-12072,PCS,Gt 607R Shovel Rubber Handle-h/duty,Doors & Hardware,,,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"q:site-search estore.jayamata.com.my/product/search?search=shovel (executed 200, 29 hits) | p:https://estore.jayamata.com.my/product/search?search=shovel (JM472/JM471/JM358 etc.; no GT 607R) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | GT-brand heavy-duty shovel line has no reachable official site; model 607R appears only on trade listings below source bar; exhausted with owner action. action=search",Request GT 607R catalogue page from Salim's GT-tools distributor; else photograph the shovel in-store showing 607R stamp
3130,GAR-CUT-SCIW4143A,PCS,Multi-functional SS Scissors 150MM,Outdoor & Garden,,,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"q:[exa-429]Jayamata scissors multi purpose | q:site-search estore.jayamata.com.my/product/search?search=W4143A (executed 200, 0 hits) | p:https://estore.jayamata.com.my/product/search?search=W4143A (empty result set) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | W4143A is an importer mould code; no manufacturer PDP reachable; exhausted with owner action. action=search",Request W4143A carton/blister artwork from Salim's scissors importer; else photograph the scissors in-store
3073,GUM-HAR-205-25ML,SET,Clear Epoxy Hardex 5MIN 25ML,Chemicals & Adhesives,,,exhausted,1,1,"T1,T4,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"q:[exa-429]""Hardex"" ""205"" clear epoxy 5 minutes site:.com.my | q:[exa-429]Hardex clear epoxy 5 minutes official | q:[exa-429]Hardex epoxy 25ml filetype:pdf | q:[exa-429]""Hardex"" site:leeden.com.my OR site:theleedenstore.com.my | q:[exa-429]""Hardex"" epoxy distributor Malaysia | q:[exa-429]Hardex adhesive authorised dealer Malaysia | q:[exa-429]Hardex clear epoxy 5 minutes 25ml Malaysia | p:https://hardex.com.my/ p:http://hardex.com.my/ p:https://hardex.com.sg/ (all DNS NXDOMAIN) | p:https://hardexgroup.com/ p:https://hardex.asia/ (DNS fail) | p:http://web.archive.org/cdx/search/cdx?url=hardex.com.my&matchType=domain (0 urls) | p:web.archive.org CDX www.hardex.com.my hardexgroup.com hardex.com.sg thehardex.com hardex2u.com (0 urls each) | p:web.archive.org CDX hardex.asia (root+robots+favicon only, 2018 snapshots, no PDPs archived) | p:https://www.hardex.com/ (live 200 = HARDEX BRAKES Canadian brake-pad maker, unrelated company) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | official adhesive-brand channel is defunct and unarchived; no OEM asset obtainable this session; exhausted with owner action. action=search",Email the Hardex adhesives Malaysia distributor/brand owner requesting an official Clear 5-Minute Epoxy 25ml packshot (brand site hardex.com.my defunct)
3850,STO-MOU-W242-50X25,PCS,Mounted Stone:k-prix Korea W242 (50X25),Abrasives & Cutting,,,exhausted,1,1,"T1,T4,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"q:[exa-429]""k-prix"" mounted point W242 Korea | q:[exa-429]kprix mounted point W242 | q:[exa-429]""W242"" k-prix filetype:pdf | q:[exa-429]""k-prix"" ""W242"" distributor Malaysia | q:[exa-429]""W242"" k-prix authorised dealer | p:https://kprix.co.kr/ p:https://kprix.com/ p:https://k-prix.com/ (DNS fail) | p:web.archive.org CDX kprix.co.kr kprix.kr koreaabrasive.co.kr k-prix.co.kr (0 urls each) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | K-Prix Korean mounted-point brand has no resolvable official domain or archive footprint from here; W242 is also a shape code so sibling photos would be wrong-SKU; exhausted with owner action. action=search",Ask Salim's abrasives importer for the K-Prix mounted-points catalogue card (shape W242) or photograph the 50x25 stone in-store
4911,SWI-MK-2G1W-S4782,PCS,Mk 2GANG 1WAY Wide Rocker Socket,Electrical,,,exhausted,1,1,"T1,T3,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"p:https://www.mkelectric.com/my/en/ (redirect 200 to buildings.honeywell.com/gb/en/brands/our-brands/mk-electric brand hub; product finder JS-only, no server-rendered PDP) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | MK Electric exists under Honeywell but no MY wide-rocker PDP reachable without JS/search API; cannot confirm this SKU is Honeywell-MK vs local generic; exhausted with owner action. action=search","Read the carton brand on shelf stock; if MK Electric email the Honeywell/MK MY representative for the wide-rocker 2-gang 1-way switch image, else photograph in-store"
5441,SWI-SOC-ULT-M000MG,PCS,Ultra 1 GANG Blank Plate-matte Grey (M000MG),Electrical,,,exhausted,1,1,"T1,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"p:https://ultra.com.my/ (200 but = Ultra Computer Centre PC retailer, unrelated brand) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | Ultra wiring-accessory line has no identifiable official MY site from here; M000MG matte-grey blank plate unreferenced on any reachable OEM page; exhausted with owner action. action=search",Identify the switch brand printed on the plate/carton in-store and email that importer for a matte-grey M000MG image; else photograph front and side in-store
4131,CUT-FLA-TAI-A80100,PCS,Tailin Flap Discs A80,Abrasives & Cutting,,,exhausted,1,1,"T1,T4,T5",,,,,,,,no,no,unknown,no_asset,exhausted,,,"p:https://tailinabrasive.com/ p:https://www.tailin.com/ (DNS fail) | infra: websearch provider exa HTTP429 on every attempt this session; Bing RSS degraded-junk; DuckDuckGo/Mojeek captcha; Ecosia 403; Brave 429; searx instances JS-walled | Tailin abrasives has no resolvable official domain; A80 alone is a grit spec, so any flap-disc photo would risk wrong-manufacturer substitution; exhausted with owner action. action=search",Request Tailin flap-disc label artwork from Salim's abrasives supplier; else photograph the A80 discs in-store
