ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
930,4542,TAB-SHE-PVC-2604,MTR,ZT-447 PVC Sheet,Housewares,8,6.90,3,,ZT-447,search,,,,,,,yes,open,,,
931,3353,PAI-SPR-PMT-035,CAN,Paint Master Spray Paint - No. 35 Gold,Paint & Sundries,8,6.50,3,,NO.35,search,,,,,,,yes,open,,,
932,4698,TOO-COM-W0305D-8*10MM,PCS,2 Open Wrench (8*10MM),Hand Tools,8,6.50,3,,8*10MM,search,,,,,,,yes,open,,,
933,4593,STO-MOU-A39-20X20,PCS,Mounted Stone:k-prix Korea A39 (20X20),Abrasives & Cutting,8,6.40,3,,A39,search,,,,,,,yes,open,,,
934,3739,IND-SCP-FR9788-2,PCS,2 Faris W Handle Finishing Scraper,Doors & Hardware,8,5.90,3,,FR9788,search,,,,,,,yes,open,,,
935,5801,"FIT-SS378-TEE-1/2""",PCS,304 Fxfxm Tee 1/2 SS378,Plumbing,8,5.90,3,,SS378,search,,,,,,,yes,open,,,
936,5858,"FIT-YG232-ELB-1/2""-BRA",PCS,Brass Equal Elbow 1/2,Plumbing,8,5.90,3,,YG232,search,,,,,,,yes,open,,,
937,4704,DOR-LOC-DRA-138A-22,PCS,Cp Sq Drawer Lock,Locks & Security,8,5.20,3,,138A-22,search,,,,,,,yes,open,,,
938,4943,SHH-HOOK-406-NO.4,PKT,Saki Sepit Biru 406 No. 4 (20'S),Fishing & Tackle,8,5.20,3,,NO.4,search,,,,,,,yes,open,,,
939,3777,X-FLO-MOC-N813D,PCS,"16""X16 Floor Tiles N813D",Power Tools,8,4.90,3,,X16,search,,,,,,,yes,open,,,
940,4944,SHH-HOOK-45708-NO.7,PKT,2908 No. 2 Eupro Prawn Hook (15'S),Fishing & Tackle,8,4.90,3,,NO.2,search,,,,,,,yes,open,,,
941,4945,SHH-HOOK-45708-NO.9,PKT,2908 No. 4 Eupro Prawn Hook (15'S),Fishing & Tackle,8,4.90,3,,NO.4,search,,,,,,,yes,open,,,
942,6166,"FIT-SS233-PLU-3/4""-SUS304",PCS,SS Square Plug 3/4,Electrical,8,4.90,3,,SS233,search,,,,,,,yes,open,,,
943,6220,CAB-LUG-04-6,PCK,Cable Lug 4-6 (10PCS/PCK),Electrical,8,4.90,3,,10PCS/PCK,search,,,,,,,yes,open,,,
944,6156,SWI-SOC-ULT-M000W,PCS,Ultra 1 GANG Blank Plate-white (M000W),Electrical,8,4.60,3,,M000W,search,,,,,,,yes,open,,,
945,6473,FAS-SCR-ZPH-DSMHO625,PCK,Sr Zph Self Drilling Screw DSM-HO625(20PCS/PCK),Fasteners & Fixings,8,4.20,3,,DSM-HO625,search,,,,,,,yes,open,,,
946,5176,SHH-HOOK-10829BL-NO.14,PKT,Eupro Fishing Hook No. 14 (12PC),Fishing & Tackle,8,3.90,3,,10829BL,search,,,,,,,yes,open,,,
947,5177,SHH-HOOK-10829BL-NO.20,PKT,Eupro Fishing Hook No. 20 (6PC),Fishing & Tackle,8,3.90,3,,10829BL,search,,,,,,,yes,open,,,
948,4411,"CLI-HOS-GP-6""",PCS,Gp S/steel Hose CLIP-6 (102-152MM),Outdoor & Garden,8,3.70,3,,CLIP-6,search,,,,,,,yes,open,,,
949,5376,SHH-HOOK-4310N-NO.2,PKT,No. 2 Exori Super Strong Hook (20'S),Fishing & Tackle,8,3.50,3,,4310N,search,,,,,,,yes,open,,,
950,5412,SHH-HOOK-4310N-NO.3/0,PKT,No. 3/0 Exori Super Strong Hook (10'S),Fishing & Tackle,8,3.50,3,,4310N,search,,,,,,,yes,open,,,
951,4417,FIT-YG251A-SOC-8MM-BRA,PCS,T Brass Connector 8MM,Plumbing,8,3.30,3,,YG251A,search,,,,,,,yes,open,,,
952,5410,SHH-HOOK-12146BN-1,PKT,No. 1 Hytac Hook 14'S,Fishing & Tackle,8,3.20,3,,12146BN,search,,,,,,,yes,open,,,
953,6669,TIE-CAB-SS-150MM,PCK,SS Cable Ties (10PCS/PCK) SUS304 M4.6X150MM,Electrical,8,3.20,3,,10PCS/PCK,search,,,,,,,yes,open,,,
954,5378,SOC-PG9-GEW,PCS,PG9 Gewiss GW52002,Other,8,3.00,3,,PG9,search,,,,,,,yes,open,,,
955,5494,SHH-SWIVEL-NO.8,PKT,Nickel Swivel No. 8,Fishing & Tackle,8,3.00,3,,NO.8,search,,,,,,,yes,open,,,
956,4305,DOR-BOL-RAI-150MM,PCS,Rb Pad BOLT-6,Fasteners & Fixings,8,2.70,3,,BOLT-6,search,,,,,,,yes,open,,,
957,4708,FIT-YG252-SOC-8MM-BRA,PCS,Straight Brass Connector 8MM,Plumbing,8,2.60,3,,YG252,search,,,,,,,yes,open,,,
958,3195,WAS-BAS-FIL-S90(185),PCS,S90 (185) Steel Washing Basin Filter,Bathroom,8,2.40,3,,S90,search,,,,,,,yes,open,,,
959,3119,CHA-CAP-SQU-EXT-19MM,PCK,Square External Cap 19MM (4PCS/PCK),Outdoor & Garden,8,2.20,3,,4PCS/PCK,search,,,,,,,yes,open,,,
