source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4542,TAB-SHE-PVC-2604,MTR,ZT-447 PVC Sheet,Housewares,,ZT-447,exhausted,1,1,"T1,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]""ZT-447"" PVC sheet site:.com.my | q:[bing-junk]ZT-447 PVC sheet official | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | ZT-447 is an importer/trade code on commodity PVC sheet stock; no manufacturer brand or official domain identifiable through any working channel; marketplace-only imagery expected which is below the official-source bar; exhausted with owner action. action=search",Ask Salim's plastics supplier for the manufacturer/importer printed on the ZT-447 carton and request a profile sheet; else photograph the PVC sheet stock in-store with the label visible
3353,PAI-SPR-PMT-035,CAN,Paint Master Spray Paint - No. 35 Gold,Paint & Sundries,,NO.35,open,1,1,"T1,T4",,,,,,,,,,unknown,unknown,,,,"q:[exa-429]""Paint Master"" ""No.35"" gold spray Malaysia | q:[bing-junk]""Paint Master"" spray paint official Malaysia | p:http://web.archive.org/cdx/search/cdx?url=paintmaster.com.my* (3 urls: root+robots only) | p:http://web.archive.org/web/20211210083608/http://paintmaster.com.my/ (200; crawl-time HTTP301 -> https://www.paintmaster.my/) | p:https://www.paintmaster.my/ (urllib 200 but JS anti-bot interstitial Checking-your-browser; webfetch tool returns same challenge -> host bot-walls both urllib AND webfetch) | parked open: current official Paint Master MY brand domain identified but unreachable to bots this session; rerun ladder against paintmaster.my aerosol colour-chart PDP for No.35 Gold when challenge clears or via manual browser fetch",
4698,TOO-COM-W0305D-8*10MM,PCS,2 Open Wrench (8*10MM),Hand Tools,,8*10MM,exhausted,1,1,"T1,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]""8x10"" double open end wrench Malaysia official | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | unbranded commodity wrench sold loose; item code embeds only size W0305D; no OEM presence identifiable from any channel; marketplace-only imagery below source bar; exhausted with owner action. action=search",Photograph the 8x10MM double open-end wrench on the size board in-store; ask the hand-tools supplier for the maker carton brand for a future OEM lookup
4593,STO-MOU-A39-20X20,PCS,Mounted Stone:k-prix Korea A39 (20X20),Abrasives & Cutting,,A39,exhausted,1,1,"T1,T4,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]""k-prix"" mounted point A39 Korea | p:http://web.archive.org/cdx/search/cdx?url=kprix* -> 0 urls (first-hand this session) | p:same-chat sibling probes pos901 shard-900-929.csv: kprix.co.kr / kprix.com / k-prix.com / koreaabrasive.co.kr DNS fail, CDX zero | A39 is a mounted-point shape/size code (20x20mm); Korean K-Prix brand has no resolvable official domain or archive footprint from here; any mounted-point photo would risk wrong-SKU substitution; exhausted with owner action. action=search",Request the K-Prix mounted-points catalogue card for shape A39 (20x20mm) from Salim's abrasives importer; else photograph the stone packaging showing the A39 marking in-store
3739,IND-SCP-FR9788-2,PCS,2 Faris W Handle Finishing Scraper,Doors & Hardware,,FR9788,exhausted,1,1,"T1,T4,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]Faris FR9788 finishing scraper Malaysia | p:http://web.archive.org/cdx/search/cdx?url=faris.com* (unrelated personal/portfolio host) | p:http://web.archive.org/cdx/search/cdx?url=faris.com.my* (2022 Signetique web-design template assets, not a tools brand site) | p:https://www.faris.com.my/ (live DNS NXDOMAIN) | FR9788 is an importer mould code on a Faris-brand scraper; no OEM site exists or is reachable; marketplace imagery below bar; exhausted with owner action. action=search",Email Salim's scraper importer for FR9788 blister-card artwork; else photograph both faces of the scraper card in-store
5801,"FIT-SS378-TEE-1/2""",PCS,304 Fxfxm Tee 1/2 SS378,Plumbing,,SS378,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]SS378 tee fitting 1/2 stainless 304 | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | T2 normalisation: SS378 is a standards designation for plumbing fittings, not a maker SKU; commodity fxf tee sold loose in bins with no manufacturer identity on record; no OEM page to seek; exhausted with owner action. action=search",Photograph the 1/2in SS304 female-x-female tee beside a ruler in-store; ask Salim's plumbing supplier which factory supplies its SS378-series fittings
5858,"FIT-YG232-ELB-1/2""-BRA",PCS,Brass Equal Elbow 1/2,Plumbing,,YG232,exhausted,1,1,"T1,T2,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]YG232 brass equal elbow 1/2 Malaysia | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | T2: YG-prefix is a local brass-fittings importer series (same family as YG251A/YG252 elsewhere in this brief); no OEM domain guessable or archived; commodity fitting sold loose; exhausted with owner action. action=search",Ask the plumbing-fittings importer which factory supplies the YG232 series and request an official elbow packshot; else photograph the 1/2in brass equal elbow card in-store
4704,DOR-LOC-DRA-138A-22,PCS,Cp Sq Drawer Lock,Locks & Security,,138A-22,exhausted,1,1,"T1,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]138A-22 CP square drawer lock | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | 138A-22 is a generic lock-size code with no brand on record; commodity drawer lock; no OEM findable; marketplace imagery below bar; exhausted with owner action. action=search",Photograph the CP square drawer lock front plus keyway in-store; read any maker stamp on the lock face or carton and email that importer for a product image
4943,SHH-HOOK-406-NO.4,PKT,Saki Sepit Biru 406 No. 4 (20'S),Fishing & Tackle,,NO.4,exhausted,1,1,"T1,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]Saki hooks sepit biru 406 | p:http://web.archive.org/cdx/search/cdx?url=saki* (junk single robots entry; no tackle brand host) | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | Saki loose-bagged import hook (20s pack No.4); no official brand domain reachable; marketplace-only imagery below bar; exhausted with owner action. action=search",Read the importer/brand-owner address printed on the Saki hook bag in-store and email them for a No.4 406-series packshot; else photograph the bag front and back in-store
3777,X-FLO-MOC-N813D,PCS,"16""X16 Floor Tiles N813D",Power Tools,,X16,exhausted,1,1,"T1,T5",,,,,,,,no,no,match,no_asset,exhausted,,,"q:[exa-429]N813D floor tile 16x16 | infra: websearch exa HTTP429 at batch start (not retried); Bing HTML scrape, Bing RSS and webfetch-Bing-RSS return unrelated junk; DuckDuckGo lite timeouts; working fallbacks this session were direct OEM-domain probes and Wayback CDX | N813D is a factory glaze/mould code from an unnamed tile maker (listing category Power Tools is mislabeled upstream); manufacturer not identifiable from the code alone so any tile photo risks wrong-SKU; exhausted with owner action. action=search",Read the floor-tile box branding in-store and email that factory/exporter for an N813D 16x16 tile photo; else photograph tile surface and box label in-store
