ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1290,3900,SWI-SH387-6MM,PCS,S/s Swivels 6MM (double Eyes),Electrical,5,8.50,3,,SH387,search,,,,,,,yes,open,,,
1291,4841,STO-MOU-M5-25X35,PCS,Mounted Stone:k-prix Korea M5 (25X35),Abrasives & Cutting,5,8.20,3,,25X35,search,,,,,,,yes,open,,,
1292,4985,SHH-HOOK-9255SS-4,PKT,Eupro Octopus S/s Hook No. 4 (11'S),Fishing & Tackle,5,7.70,3,,9255SS,search,,,,,,,yes,open,,,
1293,6199,IND-GAL-WIR-PVC-1.1MM-1.4MM,ROLL,Arrow Green PVC Coated Wire 1.1MM-1.4MMX30M,Electrical,5,7.50,3,,1.1MM-1.4MMX30M,search,,,,,,,yes,open,,,
1294,4248,X-ELE-BUL-B225W-Y,PCS,Kobena 5W E27,Power Tools,5,6.90,3,,E27,search,,,,,,,yes,open,,,
1295,2443,PAI-SPR-PMT-022,CAN,Paint Master Spray Paint - No. 22 Medium Grey,Paint & Sundries,5,6.50,3,,NO.22,search,,,,,,,yes,open,,,
1296,2444,PAI-SPR-PMT-036,CAN,Paint Master Spray Paint - No. 36 Silver,Paint & Sundries,5,6.50,3,,NO.36,search,,,,,,,yes,open,,,
1297,2900,TOO-FIL-BCC-4.5200MM,PCS,Bahco Chain Saw File 168-8-4.5-3P 11/641IN (PCS),Hand Tools,9,6.40,3,,168-8-4.5-3P,duplicate_listing,,,,,,,yes,open,,,
1298,6326,"FIT-YG235-TEE-1/4""-BRA",PCS,Brass Equal Tee 1/4,Plumbing,5,5.80,3,,YG235,search,,,,,,,yes,open,,,
1299,5241,STO-MOU-W194-16X13,PCS,Mounted Stone:k-prix Korea W194 (16X13),Abrasives & Cutting,5,5.60,3,,W194,search,,,,,,,yes,open,,,
1300,5438,SHH-SINKER-NO.3,PCK,Single Head Sinker No. 3 (2PCS/PCK),Fishing & Tackle,5,5.20,3,,2PCS/PCK,search,,,,,,,yes,open,,,
1301,5408,SHH-FROG-HLK30,PCS,Fishing Tackle Lures,Fishing & Tackle,5,5.10,3,,HLK30,search,,,,,,,yes,open,,,
1302,4719,PAI-BRU-730-38MM,PCS,T&t Paint 1 1/2,Paint & Sundries,5,4.90,3,,BRUSH-730,search,,,,,,,yes,open,,,
1303,5462,SHH-BOX-ETB120,PCS,120 Exori Tackle Box (11.5CM X 7.5CM X3CM),Fishing & Tackle,5,4.90,3,,X3CM,search,,,,,,,yes,open,,,
1304,6562,SHH-RING-2WAY-40LB,PKT,2 Way Wire Rig (i-fixh) 50LB (7CM) (631802),Electrical,5,4.80,3,,50LB,search,,,,,,,yes,open,,,
1305,6679,FIT-GAL-NIP-REC-12MMX18MM,PCS,%galvanised Reducing Nipple (281),Plumbing,5,4.60,3,,12MMX18MM,search,,,,,,,yes,open,,,
1306,4284,HOS-COU-Y-EG4022,PCS,Ecogreen- Y Snap-in Coupling,Outdoor & Garden,5,4.40,3,,EG4022,search,,,,,,,yes,open,,,
1307,4712,"HHD-SOC-YG379MF-1/2""X40MM",PCS,Mxf S/steel Socket 1/2 X 40MM,Electrical,5,3.90,3,,YG379,search,,,,,,,yes,open,,,
1308,5672,SHH-HOOK-10829BL-NO.22,PKT,Eupro Fishing Hook No. 22 (5PC),Fishing & Tackle,5,3.90,3,,10829BL,search,,,,,,,yes,open,,,
1309,5673,SHH-HOOK-10829BL-NO.24,PKT,Eupro Fishing Hook No. 24 (4PC),Fishing & Tackle,5,3.90,3,,10829BL,search,,,,,,,yes,open,,,
1310,1919,GLO-LAT-300SP,PAIR,Latex Work Glove - 300 Sp,Safety & Workwear,5,3.80,3,Glotool,,search,,,,,,,yes,open,,,
1311,6893,"FIT-SS239-SOC-MXF-1/2""-SUS304",PCS,SS Mxf Socket 1/2,Electrical,5,3.50,3,,SS239,search,,,,,,,yes,open,,,
1312,4936,HOS-CON-ADA-PI7-320#,PCS,PI7 Hose Connector,Outdoor & Garden,5,2.90,3,,PI7,search,,,,,,,yes,open,,,
1313,6308,SHH-BOX-TB10A,PCS,Tackle Box (adjust),Fishing & Tackle,5,2.30,3,,TB10A,search,,,,,,,yes,open,,,
1314,4429,SHH-PLA-NET-NEEDLE-NO.4-GRE,PCS,Plastic Net Needle No. 4 (green),Fishing & Tackle,5,1.90,3,,NO.4,search,,,,,,,yes,open,,,
1315,5274,SHH-PLA-NET-NEEDLE-NO.4,PCS,Plastic Net Needle No. 4 (white),Fishing & Tackle,5,1.20,3,,NO.4,search,,,,,,,yes,open,,,
1316,2846,TOI-TRP-C1310P-WHT,NOS,Washdown Close Coupled P-trap,Plumbing,4,439.00,3,,C1310P,search,,,,,,,yes,open,,,
1317,2847,TOI-TRP-C1310S-WHT,NOS,Washdown Close Coupled S-trap,Plumbing,4,439.00,3,,C1310S,search,,,,,,,yes,open,,,
1318,2872,ELE-LED-SOL-SF-200W-65K,PCS,Il-solar Flood Light -isf 200W 65K,Electrical,4,339.00,3,,65K,search,,,,,,,yes,open,,,
1319,2531,IND-COO-MID-MIC222TLAGN,PCS,Midea Induction Cooker Golden Color 2200W,Building Materials,4,195.00,3,,MIC222TLAGN,search,,,,,,,yes,open,,,
