ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1080,3575,TOR-LIG-HEA-KX1805,PCS,KX1805 Head Light,Other,6,31.50,3,,KX1805,search,,,,,,,yes,open,,,
1081,2613,CHE-ELE-CLE-HD390,TIN,Electronic Contact Cleaner: 400ML,Chemicals & Adhesives,6,30.80,3,,HD-390,search,,,,,,,yes,open,,,
1082,3557,"CAR-PLI-BS-230218-8""",PCS,Bosi (BS-230218) Carpenter Plier 8,Hand Tools,6,27.50,3,,BS-230218,search,,,,,,,yes,open,,,
1083,4597,SWI-T/BOX-PP740B,SET,Extension Box Sp PP100-740B,Electrical,6,27.50,3,,PP100-740B,search,,,,,,,yes,open,,,
1084,2877,SWI-T/BOX-923A,SET,Extension Box Sp PP100-923A,Electrical,6,25.90,3,,PP100-923A,search,,,,,,,yes,open,,,
1085,4728,SWI-POL-5GANG-1WAY,PCS,Pol 5GANG 1WAY Switch Socket,Electrical,6,24.50,3,,5GANG,search,,,,,,,yes,open,,,
1086,4811,SWI-T/SOC-FLE-915-2M5G,SET,Fle T/skt Sp TC-5GL-240B 915-2M,Electrical,6,23.90,3,,TC-5GL-240B,search,,,,,,,yes,open,,,
1087,4931,"DOR-FLU-SGD-2106""",PCS,6 Armor Flush Bolt,Fasteners & Fixings,6,23.90,3,,ADB-2106/SS,search,,,,,,,yes,open,,,
1088,2949,HOS-FLE-MMAN-F13X6,PCS,M'man S/steel Flexible Hose - F13 X 6,Outdoor & Garden,6,22.90,3,,F13,search,,,,,,,yes,open,,,
1089,3164,SIN-CLE-DRA-07024(5HD),PCS,H/duty Drain Cleaner,Chemicals & Adhesives,6,22.50,3,,9MMX5M,search,,,,,,,yes,open,,,
1090,3822,SAF-LAS-CAR-2515FT,PCS,Ratchet Tie Down,Safety & Workwear,6,22.50,3,,L/DUTY-700KG,search,,,,,,,yes,open,,,
1091,2956,RAINBOW-G888-90GM,BTL,90GM Rainbow Sparkle Gold Paint G888,Paint & Sundries,6,21.90,3,,90GM,search,,,,,,,yes,open,,,
1092,3855,TOO-WRE-L-W0023C,PCS,L Type Wrench Crow BAR (21MM),Hand Tools,6,21.90,3,,W0023C,search,,,,,,,yes,open,,,
1093,4845,SWI-T/SOC-FLE-913-3M3G,SET,Fle T/skt Sp TC-3GL-340B 913-3M,Electrical,6,21.90,3,,TC-3GL-340B,search,,,,,,,yes,open,,,
1094,3007,CUT-PIP-W0204PVC,PCS,PVC Pipe Cutter (36MM),Plumbing,6,21.50,3,,W0204,search,,,,,,,yes,open,,,
1095,4879,SWI-T/SOC-FLE-914-2M4G,SET,Fle T/skt Sp TC-4GL-240B 914-2M,Electrical,6,21.50,3,,TC-4GL-240B,search,,,,,,,yes,open,,,
1096,3755,CUT-SAW-WAL-BOA-W2669,PCS,Wall Board Saw,Building Materials,6,19.90,3,,W2669,search,,,,,,,yes,open,,,
1097,4966,SWI-T/SOC-FLE-912-3M2G,SET,Fle T/skt Sp TC-2GL-340B 912-3M,Electrical,6,19.50,3,,TC-2GL-340B,search,,,,,,,yes,open,,,
1098,3025,TOO-PLI-DIA-W608,PCS,C608 Diagonal Cutting Pliers 200MM,Power Tools,6,18.90,3,,C608,search,,,,,,,yes,open,,,
1099,4044,TOO-WRE-KEY-KTBAL12006,SET,King Top 9PCS-6 Ball Point Hex Key Wrench Set 12006,Hand Tools,6,18.90,3,,9PCS-6,search,,,,,,,yes,open,,,
1100,4997,ELE-KNI-BS-303192-BEND,PCS,Bosi (BS-303192) Electricain's Knife (bend),Electrical,6,18.80,3,,BS-303192,search,,,,,,,yes,open,,,
1101,4036,SHH-BLA-NET-NO.3,PCS,"Black Net No. 3 (1 1/2"") (3.5CM)",Fishing & Tackle,6,18.70,3,,NO.3,search,,,,,,,yes,open,,,
1102,3146,TOO-PLI-CUTW106,PCS,Side Cut Pliers 150MM,Power Tools,6,17.90,3,,WNS106D,search,,,,,,,yes,open,,,
1103,4088,"IND-CAS-SWI-TSCB-2""",PCS,2 DL5 Tpe Threaded Stem Swivel Caster W Brake,Fishing & Tackle,6,17.90,3,,DL5,search,,,,,,,yes,open,,,
1104,3143,TOO-COM-PLI-AC208,PCS,Combination Pliers 200MM AC208,Power Tools,6,17.50,3,,AC208,search,,,,,,,yes,open,,,
1105,4037,SHH-MASK-YD18-TAIWAN,PCS,Swim Mask (taiwan),Fishing & Tackle,6,16.90,3,,YD-18,search,,,,,,,yes,open,,,
1106,3214,TOO-PLI-CIRWSB175,PCS,External Circlip Pliers Bent Nose 175MM,Power Tools,6,16.50,3,,WSB175,search,,,,,,,yes,open,,,
1107,4022,BRA-SHE-BRO-43080,PCS,Esb Shelf Bracket Brown,Housewares,6,15.90,3,,7-9-B,search,,,,,,,yes,open,,,
1108,4080,BRO-MOP-MSCIR-300Q,PCS,300Q Circular Mop,Housewares,6,15.80,3,,300Q,search,,,,,,,yes,open,,,
1109,5336,FAS-SCR-DS650HW-MET-PCK,PCK,12 X 2 Self Drilling Screw (50PCS/PCK),Fasteners & Fixings,6,15.50,3,,50PCS/PCK,search,,,,,,,yes,open,,,
