ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1140,3443,X-GUM-HAR-HA2000C,PCS,Silicon Hardex G/p Clear,Power Tools,6,8.50,3,,HA-2000C,search,,,,,,,yes,open,,,
1141,3788,PAI-TIG-75MLALU*,PCS,75ML Tiger Aluminium,Paint & Sundries,6,8.50,3,,PAINT-203,search,,,,,,,yes,open,,,
1142,5778,"FIT-SS376-TEE-1/2""",PCS,304 Fxmxm Tee 1/2,Plumbing,6,8.30,3,,SS376,search,,,,,,,yes,open,,,
1143,3548,TOO-ELE-PUMW0617,PCS,Tin Suction Pump,Pumps & Water,6,7.90,3,,W0617,search,,,,,,,yes,open,,,
1144,5765,VAL-BAL-MIN-ECC12MM,PCS,Ecco PVC Mini Ball VALVE-1/2 Mxm,Plumbing,6,7.80,3,,VALVE-1/2,search,,,,,,,yes,open,,,
1145,5943,"SHH-LIN-I-FIXH-12""",PKT,I-fixh Wire Leader 12,Electrical,6,7.80,3,,50LBS,search,,,,,,,yes,open,,,
1146,4776,SHH-HOOK-9255SS-2,PKT,Eupro Octopus S/s Hook No. 2 (10'S),Fishing & Tackle,6,7.70,3,,9255SS,search,,,,,,,yes,open,,,
1147,5764,VAL-BAL-MIN-ECC12FF,PCS,Ecco PVC Mini Ball VALVE-1/2 Fxf,Plumbing,6,7.60,3,,VALVE-1/2,search,,,,,,,yes,open,,,
1148,4784,AER-4MBT44,PCS,Aerico 4MBT44,Other,6,7.50,3,,4MBT44,search,,,,,,,yes,open,,,
1149,3948,"HHD-SOC-YG379MF-1/2""X70MM",PCS,Mxf S/steel Socket 1/2 X 70MM,Electrical,6,7.20,3,,YG379,search,,,,,,,yes,open,,,
1150,4947,SHH-SINKER-NO.8,PCS,Single Head Sinker No. 8 (1PC/PCK),Fishing & Tackle,6,6.90,3,,1PC/PCK,search,,,,,,,yes,open,,,
1151,4807,STO-MOU-M10-18X34,PCS,Mounted Stone:k-prix Korea M10 (18X34),Abrasives & Cutting,6,6.80,3,,M10,search,,,,,,,yes,open,,,
1152,4763,CUT-SCI-JM-315,PCS,Jayamata Scissor Multi-purpose 6,Abrasives & Cutting,6,6.70,3,,JM-315,search,,,,,,,yes,open,,,
1153,6095,BRU-HAN-SW20,PCS,Nn Wire Wheel Brush - SW20,Electrical,6,6.70,3,,SW20,search,,,,,,,yes,open,,,
1154,4049,X-FLO-MOC-KH40ADA40,PCS,16 X 16 Ceramic Floor Tiles KH40ADA40,Power Tools,6,6.20,3,,KH40ADA40,search,,,,,,,yes,open,,,
1155,2883,ELE-HOL-033,PCS,Lamp HOLDER-033,Lighting,6,5.90,3,,HOLDER-033,search,,,,,,,yes,open,,,
1156,5014,STO-MOU-W175-10X10,PCS,Mounted Stone:k-prix Korea W175 (10X10),Abrasives & Cutting,6,5.80,3,,W175,search,,,,,,,yes,open,,,
1157,5154,TOO-WRE-KEY-10PCSMM,SET,Hex Key Wrench,Hand Tools,6,5.70,3,,10PC-MM,search,,,,,,,yes,open,,,
1158,6379,"SIN-FLE-PVC-OUT-1.1/2""",PCS,Corsa Flexible Hose 1/2 (350-800MM),Plumbing,6,5.70,3,,350-800MM,search,,,,,,,yes,open,,,
1159,1768,HOS-GAR-TF125,MTR,"Cavallo Twist Free Garden Hose 1/2""X 50M",Outdoor & Garden,6,5.60,3,,TF125,search,,,,,,,yes,open,,,
1160,4193,DRI-SAW-A68-8MM,PCS,Sawman A68 Multi Purpose Drill Bit 8MM,Power Tool Accessories,6,5.50,3,,A68,search,,,,,,,yes,open,,,
1161,5128,HHD-VAL-PVC-12MM,PCS,Goldolphin PVC Float Valve 1/2 X 10,Fishing & Tackle,6,5.50,3,,GDA2007S,search,,,,,,,yes,open,,,
1162,6267,SHH-RING-3WAY-50LB,PKT,3 Way Wire Rig (i-fixh) 50LB (7CM),Electrical,6,5.50,3,,50LB,search,,,,,,,yes,open,,,
1163,4283,"HHD-SOC-YG379MF-1/2""X50MM",PCS,Mxf S/steel Socket 1/2 X 50MM,Electrical,6,5.20,3,,YG379,search,,,,,,,yes,open,,,
1164,3357,SHH-FOA-FLO-FF0225,PCS,X 17MM Exori Foam Float,Fishing & Tackle,6,5.00,3,,FF02-25,search,,,,,,,yes,open,,,
1165,3358,SHH-FOA-FLO-FF0230,PKT,X 20MM Exori Foam Float,Fishing & Tackle,6,5.00,3,,FF02-30,search,,,,,,,yes,open,,,
1166,3359,SHH-FOA-FLO-FF0235,PKT,X 22MM Exori Foam Float,Fishing & Tackle,6,5.00,3,,FF02-35,search,,,,,,,yes,open,,,
1167,3360,SHH-FOA-FLO-FF0240,PKT,X 24MM Exori Foam Float,Fishing & Tackle,6,5.00,3,,FF02-40,search,,,,,,,yes,open,,,
1168,6297,ELE-PVC-BOX-TC4X4,EA,Tc 4X4 PVC Enclosure Box,Electrical,6,4.90,3,,4X4,search,,,,,,,yes,open,,,
1169,5413,SHH-HOOK-9290BN16,PKT,Sode Hook No. 16(10'S),Fishing & Tackle,6,4.50,3,,9290BN,search,,,,,,,yes,open,,,
