ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1590,5061,VAL-CAB-CB1180-RG,PCS,Cabana S/s 304 Angle Valve,Plumbing,3,39.50,3,,CB1180-RG,search,,,,,,,yes,open,,,
1591,5150,TOI-TRAP-AC532P,NOS,P-trap AC532P,Plumbing,3,39.00,3,,AC532P,search,,,,,,,yes,open,,,
1592,4884,VAL-BAL-PVC-ECC2SE,PCS,Ecco PVC Ball VALVE-2 Se,Plumbing,3,38.90,3,,VALVE-2,search,,,,,,,yes,open,,,
1593,2969,GRA-CUT-LIN-A6481,PCS,Spool&line,Outdoor & Garden,3,38.00,3,,A6481-GL430-GL4525,search,,,,,,,yes,open,,,
1594,3754,"CUT-KNI-JYMT-JM90-16""",PCS,JM90-16 J/mata Atap Knife,Abrasives & Cutting,3,37.90,3,,JM90-16,search,,,,,,,yes,open,,,
1595,4894,FAS-SCR-TAP-CSK-6#X3/4-BOX,BOX,6 X3/4 Csk Self Tap Scrw-flat Head (1000PCS/BOX),Fasteners & Fixings,3,37.90,3,,X3/4,search,,,,,,,yes,open,,,
1596,4957,"FAS-SCR-TAP-CSK-8#3/8""-BOX",BOX,8 X3/8 Csk Self Tapping Scrw-flat Head (1000PCS/BOX),Fasteners & Fixings,3,37.90,3,,X3/8,search,,,,,,,yes,open,,,
1597,4996,"DRI-AUG-BIT-NO.5/8""",PCS,5/8 No. 1 Star-m Auger Bit (b),Power Tool Accessories,3,37.90,3,,NO.1,search,,,,,,,yes,open,,,
1598,5055,SWI-T/SOC-FLE-6133NS,SET,T/skt W/surge Sp TS-3GLS-540A FLE-6133NS,Electrical,3,37.80,3,,TS-3GLS-540A,search,,,,,,,yes,open,,,
1599,2922,KGR-KIM-1L-9222,TIN,1 Litre KIMTONE-9222,Paint & Sundries,3,37.50,3,,KIMTONE-9222,search,,,,,,,yes,open,,,
1600,2936,KGR-KIM-1L-9213,TIN,1 Litre KIMTONE-9213,Paint & Sundries,3,37.50,3,,KIMTONE-9213,search,,,,,,,yes,open,,,
1601,2937,KGR-KIM-1L-9221,TIN,1 Litre KIMTONE-9221,Paint & Sundries,3,37.50,3,,KIMTONE-9221,search,,,,,,,yes,open,,,
1602,4069,WRE-RAT-17MMX19MM-SEN,PCS,Sensui Tail Ratchet Wrench 17MMX19MM,Hand Tools,3,36.90,3,,17MMX19MM,search,,,,,,,yes,open,,,
1603,4070,WRE-RAT-17MMX21MM-SEN,PCS,Sensui Tail Ratchet Wrench 17MMX21MM,Hand Tools,3,36.90,3,,17MMX21MM,search,,,,,,,yes,open,,,
1604,4220,TOO-WRE-MII-6120#,PCS,Mii Premium Nut Wrench - 6120,Hand Tools,3,36.90,3,,13-24MM,search,,,,,,,yes,open,,,
1605,5056,SWI-T/SOC-GONGN-4G1.8M,PCS,Gongniu 4 GANG Trailing (E3040),Electrical,3,36.90,3,,E3040,search,,,,,,,yes,open,,,
1606,5113,TOO-JAW-PIP-W0365B,PCS,3/4 Heavy Pipe Jaw (20MM*100MM),Plumbing,3,36.90,3,,20MM*100MM,search,,,,,,,yes,open,,,
1607,5395,GRA-CAB-CB6633,UNIT,Cabana Floor Trap (6X6),Plumbing,3,35.00,3,,6X6,search,,,,,,,yes,open,,,
1608,4002,GUN-GRE-PRE,SET,Grease Gun Flexible Hose (c),Automotive,3,34.90,3,,500CC,search,,,,,,,yes,open,,,
1609,3176,BNW-B&N-RBN-220-BOX,BOX,Sr G. I Boit & Nut 1/4 X 2 (box),Fasteners & Fixings,3,33.50,3,,RBN-220,search,,,,,,,yes,open,,,
1610,3281,"FAS-RIV-PAT-1/8""X1/2""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 1/2 (1000PCS/BOX),Fasteners & Fixings,3,33.50,3,,1000PCS/BOX,search,,,,,,,yes,open,,,
1611,2927,TOO-NIE-SCR-EXT-12/240,SET,Nietz 5 Screw Extractor Set 12/240 50149805,Fasteners & Fixings,3,32.90,3,Nietz,,search,,,,,,,yes,open,,,
1612,3911,"CUT-KNI-JYMT-JM90-12""",PCS,Jayamata Parang Knife Atap 12,Abrasives & Cutting,3,32.90,3,,JM-90,search,,,,,,,yes,open,,,
1613,5066,"FAS-SCR-TAP-CSK-6#5/8""-BOX",BOX,6 X5/8 Tapping Screw-flat Head (1000PCS/BOX),Fasteners & Fixings,3,32.90,3,,X5/8,search,,,,,,,yes,open,,,
1614,5242,SWI-SOC-MK-4G1W-S8874,PCS,Mk 10AX 4G1W Switch -slimline Plus,Electrical,3,32.90,3,,10AX,search,,,,,,,yes,open,,,
1615,5195,"DRI-AUG-BIT-NO.3/8""",PCS,3/8 No. 1 Star-m Auger Bit (b),Power Tool Accessories,3,31.90,3,,NO.1,search,,,,,,,yes,open,,,
1616,5495,SIN-BAS-VIP-NO.46,PCS,No. 46 Vip Basin Waste (rotate),Plumbing,3,31.50,3,,NO.46,search,,,,,,,yes,open,,,
1617,4074,AIR-DUS-MDSI-04061,PCS,Mdsi (MD-04061) Air Duster - Short,Automotive,3,30.90,3,,MD-04061,search,,,,,,,yes,open,,,
1618,5423,"DOR-FLU-SGD-36610""",PCS,10 SS St. Guchi Flush Bolt,Fasteners & Fixings,3,29.90,3,,SGDB-36610,search,,,,,,,yes,open,,,
1619,3476,"FAS-RIV-PAT-1/8""X3/8""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 3/8 (1000PCS/BOX),Fasteners & Fixings,3,29.80,3,,1000PCS/BOX,search,,,,,,,yes,open,,,
