ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1230,2904,CHE-LUB-HD250-400ML,CAN,Belt Dressing Spray:hardex 400ML,Chemicals & Adhesives,5,25.50,3,,HD-250,search,,,,,,,yes,open,,,
1231,3049,FAS-SCR-TECH-METAL-65MM-BOX,BOX,Techscrew-metal Screw X 65MM (200PCS/BOX),Fasteners & Fixings,5,24.90,3,,200PCS/BOX,search,,,,,,,yes,open,,,
1232,4992,"TOO-EXT-BAR-STA-12MM-05""",PCS,1/2 Extension Bars 125MM/5,Electrical,5,24.80,3,,125MM/5,search,,,,,,,yes,open,,,
1233,3701,DIS-DIA-BOS-100MM,PCS,Blimax Diamond Cup,Other,5,22.80,3,,WHEEL-Q2,search,,,,,,,yes,open,,,
1234,5127,HHD-FLU-M0676/L100W-40MM,PCS,Techplas Liftup Outlet Valve White,Plumbing,5,22.80,3,,L100-W,search,,,,,,,yes,open,,,
1235,4173,"SANDEX-PAD-6""-M14",PCS,"Sandex 6 Polishing Sponge Pad, M14",Abrasives & Cutting,5,20.90,3,,M14,search,,,,,,,yes,open,,,
1236,3149,TOO-WRE-FOLW0409,PCS,8PCS Folding Hex Key,Power Tools,5,20.80,3,,W0409,search,,,,,,,yes,open,,,
1237,3144,"TOO-DRV-STA-PH2-1/4""X10""-9960651710",PCS,"Cushion Grip S/dr PHILIPS-1/4""X10""X2PT ( 2X250MM)",Power Tools,5,19.90,3,,PHILIPS-1/4,search,,,,,,,yes,open,,,
1238,3148,TOO-WRE-FOLW0408,PCS,8PCS Folding Box End Hex Key,Power Tools,5,19.90,3,,W0408,search,,,,,,,yes,open,,,
1239,4118,PYE-STRIP-M-500ML,TIN,PYE Strippa M-500ML,Building Materials,5,19.50,3,,M-500ML,search,,,,,,,yes,open,,,
1240,4223,BEA-PUL-EAS-E0060,PCS,Eastman X 4 Bearing Puller,Other,5,19.50,3,,E0060,search,,,,,,,yes,open,,,
1241,4236,SHH-REEL-NL200,PCS,Alpine Prawn Reel (3BB),Fishing & Tackle,5,18.90,3,,3BB,search,,,,,,,yes,open,,,
1242,5309,ELE-KNI-BS-303181-STRAIGT,PCS,Bosi (BS-303181) Electrician's Knife (straigt),Electrical,5,18.80,3,,BS-303181,search,,,,,,,yes,open,,,
1243,4233,SHH-BLA-NET-NO.2,PCS,"Black Net No. 2 (1 1/4"") (3.0CM)",Fishing & Tackle,5,18.70,3,,NO.2,search,,,,,,,yes,open,,,
1244,4234,SHH-BLA-NET-NO.7,PCS,"Black Net No. 7 (2 3/4"") (7.0CM)",Fishing & Tackle,5,18.70,3,,NO.7,search,,,,,,,yes,open,,,
1245,4235,SHH-BLA-NET-NO.8,PCS,"Black Net No. 8 (3 1/4"") (8.0CM)",Fishing & Tackle,5,18.70,3,,NO.8,search,,,,,,,yes,open,,,
1246,4294,TOO-COM-W0305V-22*24MM,PCS,2 Open Wrench (22*24MM),Hand Tools,5,18.50,3,,22*24MM,search,,,,,,,yes,open,,,
1247,5247,VAL-ANG-CA1002QH,PCS,CA1002QH Angle Valve,Plumbing,5,18.50,3,,CA1002QH,search,,,,,,,yes,open,,,
1248,3461,TOO-EXT-BARW0015B,PCS,1/2 Extension Bars 250MM,Electrical,5,17.90,3,,W0015B,search,,,,,,,yes,open,,,
1249,4310,ELE-TUB-LED-4-60W-6500K,PCS,Cielo Frs -4T/T8/60W/DL LED T8 Tube,Automotive,5,17.50,3,,4T/T8/60W/DL,search,,,,,,,yes,open,,,
1250,5223,CUT-BLA-WOO-KNI10540T,PCS,"Knight Circular Saw Blade - Wood 4""X40T",Power Tool Accessories,5,17.50,3,,X40T,search,,,,,,,yes,open,,,
1251,3340,TOO-PLI-DIA-D306-150MM,PCS,D306 Diagonal Pliers 150MM,Power Tools,5,17.30,3,,D306,search,,,,,,,yes,open,,,
1252,4293,TOO-CLA-GW47375,PCS,Heavy G-shape Clamp 3,Hand Tools,5,16.90,3,,W0473C,search,,,,,,,yes,open,,,
1253,4320,"IND-CAS-SWI-TSC-2""",PCS,2 DL5 Tpe Threaded Stem Swivel Caster,Fishing & Tackle,5,16.90,3,,DL5,search,,,,,,,yes,open,,,
1254,5256,ELE-TEE-BAR-FATO-40A,LTH,Copper Tee BAR Single Phase C (1.2X5MM),Plumbing,5,16.90,3,,1.2X5MM,search,,,,,,,yes,open,,,
1255,2686,RIG-SHA-BOW-G209-20MM,PCS,Pin Type Bow Shackle (G209) 20 MM,Lifting & Rigging,5,16.20,3,,G209,search,,,,,,,yes,open,,,
1256,3277,WIN-BRA-DOU-7009,PCK,Sr Double Bracket 7009 (7002) X,Doors & Hardware,5,15.90,3,,10PCS/PCK,search,,,,,,,yes,open,,,
1257,5277,TAP-VAL-ANGL063,PCS,Leon Brass Angle,Plumbing,5,15.90,3,,VALVE-BAV1063,search,,,,,,,yes,open,,,
1258,5310,"FAS-SCR-3""-DSM-HRW 675",PCK,"Metal Spandex Screw 3""- Dsm-hrw 675(50PCS/PCK)",Fasteners & Fixings,5,15.90,3,,50PCS/PCK,search,,,,,,,yes,open,,,
1259,5356,BRA-COR-B300,PCS,B300 1/2 Dn 15B Brass Core Parts,Plumbing,5,15.90,3,,B300,search,,,,,,,yes,open,,,
