ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1020,5255,"ELE-PVC-CAS-2""X1""",LGTH,Kancil 2 X 1 X 6FT PVC Casing,Electrical,7,9.50,3,,6FT,search,,,,,,,yes,open,,,
1021,5694,FAS-SCR-DS525HW-MET-PCK,PCK,10 X 1 Self Drilling Screw (50PCS/PCK),Fasteners & Fixings,7,9.50,3,,50PCS/PCK,search,,,,,,,yes,open,,,
1022,3713,NAI-SQU-SUP-050MM-1KG,PCK,E. G Square Boat Nail 50MM - 1KGS,Fasteners & Fixings,7,9.30,3,,1KGS,search,,,,,,,yes,open,,,
1023,5479,"FIT-YG232-ELB-3/4""-BRA",PCS,Brass Equal Elbow 3/4,Plumbing,7,8.90,3,,YG232,search,,,,,,,yes,open,,,
1024,3258,BRO-MOP-400,PCS,No. 400 Mop Broom With Handle,Doors & Hardware,7,8.50,3,,NO.400,search,,,,,,,yes,open,,,
1025,3482,PAI-TIG-75ML-BLUE,TIN,75ML Tiger G. P (l/blue),Paint & Sundries,7,8.50,3,,6631-NEPTURE,search,,,,,,,yes,open,,,
1026,4433,STO-MOU-A11-22X250,PCS,Mounted Stone:k-prix Korea A11 (22X50),Abrasives & Cutting,7,8.50,3,,A11,search,,,,,,,yes,open,,,
1027,5551,"FIT-SS232R-ELB-REC-3/4""X1/2""-SUS304",PCS,"SS Reducing Elbow 3/4""X1/2",Plumbing,7,8.50,3,,X1/2,search,,,,,,,yes,open,,,
1028,5588,FIT-UPVC-BEN-ELB-45-110MM,PCS,U-pvc Bend (elbow) 110MM 4 45-DEG,Plumbing,7,8.50,3,,45-DEG,search,,,,,,,yes,open,,,
1029,4533,RIG-HOO-ALL-1.0TON,PCS,Alloy Hook 1.0TON,Lifting & Rigging,7,7.90,3,,1.0TON,search,,,,,,,yes,open,,,
1030,4617,SHH-HOOK-9255SS-1,PKT,Eupro Octopus S/s Hook No. 1 (10'S),Fishing & Tackle,7,7.70,3,,9255SS,search,,,,,,,yes,open,,,
1031,4625,AER-6MC4,PCS,Aerico 6MC4,Other,7,7.50,3,,6MC4,search,,,,,,,yes,open,,,
1032,4422,MDD-CON-MALE-YELLOW-10PC/PCK,PCK,Male Disconnects - Yellow (6MM) (10PCS/PCK),Electrical,7,7.20,3,,10PCS/PCK,search,,,,,,,yes,open,,,
1033,4618,STO-MOU-W220-25X25,PCS,Mounted Stone:k-prix Korea W220 (25X25),Abrasives & Cutting,7,7.20,3,,W220,search,,,,,,,yes,open,,,
1034,4666,SHH-HOO-2066-1/0,PKT,No. 2 Eupro Fishing Hook (7'S),Fishing & Tackle,7,7.20,3,,1920-SS,search,,,,,,,yes,open,,,
1035,5771,BIB-G503B,PCS,Bib Tap Ni 3/4B Truflo,Plumbing,7,7.20,3,,3/4B,search,,,,,,,yes,open,,,
1036,4595,STO-MOU-W206-20X32,PCS,Mounted Stone:k-prix Korea W206 (20X32),Abrasives & Cutting,7,7.10,3,,W206,search,,,,,,,yes,open,,,
1037,4594,STO-MOU-M1-25X34,PCS,Mounted Stone:k-prix Korea M1 (25X34),Abrasives & Cutting,7,7.00,3,,25X34,search,,,,,,,yes,open,,,
1038,4643,STO-MOU-A5-20X28,PCS,Mounted Stone:k-prix Korea A5 (20X28),Abrasives & Cutting,7,6.70,3,,20X28,search,,,,,,,yes,open,,,
1039,5857,"FIT-SS235-TEE-1/2""-SUS304",PCS,SS Equal Tee 1/2,Plumbing,7,6.60,3,,SS235,search,,,,,,,yes,open,,,
1040,3871,PAI-SPR-PMT-037,CAN,Paint Master Spray Paint - No. 37 Forest Green,Paint & Sundries,7,6.50,3,,NO.37,search,,,,,,,yes,open,,,
1041,5859,"FIT-YG245-NIP-3/4""-BRA",PCS,Brass Equal Nipple 3/4,Plumbing,7,6.50,3,,YG245,search,,,,,,,yes,open,,,
1042,6037,VAL-BAL-MMAN-7733#X1,PCS,M'man Ball Valve X 1,Plumbing,7,6.50,3,,W/THREAD-7733,search,,,,,,,yes,open,,,
1043,6298,FAS-BOL-ANC12,PCK,Sh Drop IN Anchor 1/2 X 2 (5PCS/PCK),Fasteners & Fixings,7,6.50,3,,5PCS/PCK,search,,,,,,,yes,open,,,
1044,5932,"FIT-SS240R-SOC-REC-3/4""X1/2""",PCS,SS Reducing Socket 3/4 X 1/2,Electrical,7,6.30,3,,SS240R,search,,,,,,,yes,open,,,
1045,5131,IND-WHE-BEA-5009,PCS,Cn Wheel Barrow Puller Bearing,Building Materials,7,5.60,3,,WB5009,search,,,,,,,yes,open,,,
1046,5109,SPO-CAR-WASH-UNI2193,PCS,Car Wash Sponge,Automotive,7,4.80,3,,UNI2193,search,,,,,,,yes,open,,,
1047,6528,HOS-CON-ADA-ECOG4026,PCS,"Ecogreen- Tap Adaptor / 1/2""-3/4",Electrical,7,4.50,3,,EG4026,search,,,,,,,yes,open,,,
1048,1797,"HOS-GAR-CAV-5/8""X50M",MTR,"Cavallo Garden Hose 5/8""X50M - Yellow",Outdoor & Garden,7,4.20,3,,X50M,search,,,,,,,yes,open,,,
1049,6345,"FIT-SS239-SOC-MXF-3/4""-SUS304",PCS,"Mxf Socket 3/4""X3/4",Electrical,7,4.20,3,,X3/4,search,,,,,,,yes,open,,,
