source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3508,SPRA-BOSNY-B136-400CC,CAN,Bosny Zinc Galvanize Spray,Building Materials,,B136-40CC,candidate,1,1,"T1,T2",https://www.bosny.com/product/bosny-zinc-bright-galvanize-3in1-b136/,https://www.bosny.com/wp-content/uploads/2023/08/1200-1.png,1200,1200,211067,b81a7bbec57a5159556c15241c34493cbb22d26abff706a22b46339293437429,high,yes,yes,match,unknown,keep,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:""Bosny"" ""B136"" zinc galvanize spray (not fired - all engines bot-walled) | q:T2 normalisation: catalog suffix split B136-400CC -> model B136 + 400cc can size | p:https://www.bosny.com/product/bosny-zinc-bright-galvanize-3in1-b136/ direct OEM-domain probe hit official Bosny (R.J. London) WooCommerce PDP, title 'BOSNY ZINC BRIGHT GALVANIZE 3IN1 B136', real product signals (price/gallery/breadcrumb), wp-post-image fetched | p:cached page text quotes B136 3x incl body breadcrumb; brand Bosny + zinc galvanize + spray can all match catalog facts action=search",
2751,SHE-CAB-CB474-BLK,PCS,Cabana Shelf L350 X W140 X,Housewares,,L350,open,1,1,"T1,T2",https://www.cabana.com.my/index.php/products/bathroom/bathroom-accessories/shelf/cb474-bl-detail,https://www.cabana.com.my/images/virtuemart/product/CB474-BL-01.jpg,3334,3334,526684,c2a15eee0a3122c3632361553e1eb7d1217b0d7836d1937a679d09ee6c0a1cbf,high,yes,yes,match,unknown,reject,fail,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Cabana CB474 shelf (bingrss junk - Taiwan travel-subsidy noise) | q:site search endpoint discovered on homepage form: /component/virtuemart/results keyword=CB474 returned exactly one family: CB474 / CB474-BL / CB474-GM / CB474-012 / CB474-016 | q:T2 colour-code mapping: catalog BLK == manufacturer BL, evidenced on PDP title 'Shelf: CB474-BL' with 4x BLACK mentions and 0 BLUE mentions | p:https://www.cabana.com.my/index.php/products/bathroom/bathroom-accessories/shelf/cb474-bl-detail official Cabana MY VirtueMart PDP (same host as prior verified CB476 asset), L350 dimensions quoted in cached text, precheck TRUE | distinct file/sha from sibling pos 964 CB476-BL-01.jpg - not a family-hero reuse action=search",
3070,"CUT-SAW-BAH-20""",PCS,NP-19 Bahco Universal Handsaw,Abrasives & Cutting,,NP-19,open,1,1,"T1,T4",http://web.archive.org/web/20210304062854/https://www.bahco.com/pl_pl/uniwersalna-pila-reczna-np-19-u7-8-hp.html,http://web.archive.org/web/20181108052609id_/https://www.bahco.com/uploads/np-19-u7_8-hp.png,7314,2292,7609581,b6e01c3685dbffe264d09c00e6774d4345d42288608dd50417ffbbe023f68280,high,yes,yes,match,unknown,reject,fail,,engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Bahco NP-19 handsaw (bingrss junk - Adobe Acrobat noise) | p:https://www.bahco.com/int/ HTTP403 urllib AND webfetch tool 403 - live bahco.com hostile on both channels | p:web.archive.org CDX domain filter original:.*np-19.* -> 24 archived bahco.com URLs incl PDPs slug np-19-u7-8-hp and official asset uploads/np-19-u7_8-hp.png | T4 dead-PDP revival: wayback snapshot of official Bahco Poland PDP cached; title 'NP-19-U7/8-HP - Uniwersalna pila reczna | BAHCO'; precheck TRUE | image revived via wayback id_ original bytes after 1 transient 503 retry: 7314x2292 PNG | model NP-19 quotable from official page text action=search,
3212,TIM-BUI-HAG-EH711,PCS,Hager Built IN Timer,Electrical,,EH711,open,1,1,"T1,T3,T4",https://hager.com/au/product-information/eh711-time-switch-72x72-24h-reserve,https://assets.hager.com/step-content/P/HA_16202658/11/std.lang.all/EH711.webp,2160,2160,1137980,629ea2bededcd3571db33a3148a9add387abfdf50b774e32a584caca7605e7eb,medium,yes,yes,match,unknown,reject,fail,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Hager EH711 timer (bingrss junk - FileZilla forum noise) | p:https://hager.com/my/search?q=EH711 __NEXT_DATA__ Algolia index: nbHits=3 but only fuzzy EHN711/EHN111/EHN110 - NO exact EH711 in MY store view | p:https://hager.com/au/search?q=EH711 AU store view contains exact commercialRef EH711, name EH711, desc 'Time switch 72X72 24H + reserve', url_key product-information/eh711-time-switch-72x72-24h-reserve, image assets.hager.com ...EH711.webp | T4: canonical PDP path 404s server-side (client-routed SPA) so gate evidence cached from OFFICIAL assets.hager.com rohs_declaration_EH711_en-GB.pdf whose text quotes 'EH711 Time switch 72X72 24H + reserve' - precheck TRUE; image is official Hager Group asset 2160x2160 webp | confidence medium: exact ref confirmed on AU store view + official docs, MY catalogue carries EHN7xx variant of same 72x72 family action=search",
3729,ELE-MUL-TES-UNI,SET,Uni-t UT33B+ Multi Meter Tester,Electrical,UNI-T,UT33B+,open,1,1,"T1(blocked),T2,T3,T4",,,,,,,,,,,,,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:'UT33B+' site:uni-t.com (bing html junk - Chegg noise) | q:UNI-T UT33B+ multimeter (ddg lite captcha-wall, 0 external links) | p:https://instruments.uni-trend.com/products/digital-multimeters/ HTTP200 but raw HTML+JSON contain ZERO UT33 mentions (listing JS-driven, UT33 entry series absent from this subdomain listing) | p:uni-trend.com.cn reachable zh-only, no EN PDP path resolvable without engines | uni-t.com DNS NXDOMAIN from this network; CDX domain filter uni-t.com ut33 -> 0 archived rows | PARKED: UNI-T is a real global OEM with an official UT33B+ page somewhere behind unreachable/DNS-dead hosts; ladder not honestly completable this session. Revisit when engines restored or fetch uni-t.com PDP manually action=search",
2807,TOO-SOC-SET-4610M,SET,Mr. Mark 10PCS 1/2 6P. Socket,Hand Tools,Mr.Mark,6P.,open,1,1,"T1(blocked),T2,T4",,,,,,,,,,,,,,,engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Mr.Mark 4610M socket set Malaysia (bing html junk - dictionary/MR.DIY noise) | p:https://www.mrmarktools.com/ DNS NXDOMAIN via urllib AND webfetch transport error - authoritative Mr.Mark host unreachable on every channel | archive.org availability API for mrmarktools.com -> 0 archived snapshots; CDX none | detected_model field '6P.' is a drive descriptor not a SKU; real locator is item tail 4610M which cannot be matched to any reachable official page this session | PARKED: brand official site identified-plausible but dead/unreachable; revisit when engines or network access restored action=search,
3694,SWI-ADA-MS-R25,PCS,Morries Travel Adaptor With 2USB & 2 Type C,Electrical,Morries,2USB,open,1,1,"T1(blocked),T2,T4",,,,,,,,,,,,,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Morries travel adapter 2USB type C (bingrss junk - ChatGPT noise) | morriesworldwide.com / morries.com.my / morries.asia all DNS NXDOMAIN via urllib; archive.org availability for morriesworldwide.com -> 0 snapshots | Morries is a real MS-series Malaysian electrical brand but no official domain reachable or discoverable without engines; detected_model '2USB' is a feature descriptor, true locator is R25 on the adaptor face | PARKED: revisit when search access restored; else photograph moulding mark in-store action=search",
4177,SWI-ADA-MS-3L2USB,PCS,Morries Adaptor With Fuse & USB 2.1A,Electrical,Morries,MS-3L2USB,open,1,1,"T1(blocked),T2,T4",,,,,,,,,,,,,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:Morries adapter fuse USB 2.1A MS-3L2USB (engines down - same infra as pos 3694 batch) | morriesworldwide.com etc DNS NXDOMAIN; wayback 0 snapshots (shared probe with 3694) | PARKED: same rationale as 3694 - brand real, official host unresolvable this session, revisit when access restored action=search",
5439,SHH-SWIVEL-SNAP-NO.12,PKT,Nickel Snap Swivel No. 12,Fishing & Tackle,,NO.12,exhausted,1,1,"T1(blocked),T5",,,,,,,,,,,,exhausted,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:[not fired] ""nickel snap swivel"" ""no.12"" fishing tackle - bing/html+rss/ddg verified bot-walled session-wide, websearch 429 | unbranded commodity barrel-swivel pack; no manufacturer, no OEM domain, nothing official to match NO.12 against action=search",Photograph packet front/back in-store; ask the fishing-tackle wholesaler for the brand owner of the No.12 nickel snap swivel and request its pack artwork by email.
5455,HEA-SPA-FAUCET-L661,PCS,L661 Faucet Spare Head,Other,,L661,exhausted,1,1,"T1(blocked),T5",,,,,,,,,,,,exhausted,,,"engines: shared websearch HTTP429 x1 (retries capped); Bing html+rss served unrelated canned pages session-wide; DDG lite captcha-wall | q:[not fired] ""L661"" faucet spare head - engines bot-walled session-wide | L661 is a generic ceramic-spindle cartridge size code used across unbranded faucet spares; no maker named, no OEM domain exists action=search",Email the plumbing-spares supplier asking for the brand and catalogue reference of the L661 spare head; otherwise photograph the hanging card in-store.
