ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1050,5439,SHH-SWIVEL-SNAP-NO.12,PKT,Nickel Snap Swivel No. 12,Fishing & Tackle,7,3.70,3,,NO.12,search,,,,,,,yes,open,,,
1051,5455,HEA-SPA-FAUCET-L661,PCS,L661 Faucet Spare Head,Other,7,3.70,3,,L661,search,,,,,,,yes,open,,,
1052,5493,SHH-SWIVEL-NO.4,PKT,Nickel Swivel No. 4,Fishing & Tackle,7,3.70,3,,NO.4,search,,,,,,,yes,open,,,
1053,5530,SHH-HOOK-4310N-NO.1,PKT,No. 1 Exori Super Strong Hook (20'S),Fishing & Tackle,7,3.50,3,,4310N,search,,,,,,,yes,open,,,
1054,6208,SHH-SPOOL-104,PCS,Fishing Spool HP-104,Fishing & Tackle,7,1.80,3,,HP-104,search,,,,,,,yes,open,,,
1055,7181,"FAS-SCR-TAP-PAN-8#1/2""",PACK,8 X 1/2 Ph Self Tapping Screw-pan Head (20PCS/PCK),Fasteners & Fixings,7,1.80,3,,20PCS/PCK,search,,,,,,,yes,open,,,
1056,6476,IND-WHE-TYR-BEA,PCS,Wheel Barrow,Building Materials,7,1.50,3,,BEARING-3516,search,,,,,,,yes,open,,,
1057,7607,BNW-WAS-SPR-6MM,PCK,Bsw Spring Washer 1/4 (8PCS/PCK),Fasteners & Fixings,7,0.30,3,,8PCS/PCK,search,,,,,,,yes,open,,,
1058,3212,TIM-BUI-HAG-EH711,PCS,Hager Built IN Timer,Electrical,6,142.00,3,,EH711,search,,,,,,,yes,open,,,
1059,2807,TOO-SOC-SET-4610M,SET,Mr. Mark 10PCS 1/2 6P. Socket,Hand Tools,6,129.00,3,,6P.,search,,,,,,,yes,open,,,
1060,3386,TOI-TRP-C101S-WHT,NOS,Water Closet S Trap - White,Plumbing,6,129.00,3,,C101S,search,,,,,,,yes,open,,,
1061,2751,SHE-CAB-CB474-BLK,PCS,Cabana Shelf L350 X W140 X,Housewares,6,98.00,3,,L350,search,,,,,,,yes,open,,,
1062,3535,FAS-SCR-DS645HW-MET,BOX,12 X 1.3/4 Self Drilling Screw (400PCS/BOX),Fasteners & Fixings,6,79.50,3,,400PCS/BOX,search,,,,,,,yes,open,,,
1063,3694,SWI-ADA-MS-R25,PCS,Morries Travel Adaptor With 2USB & 2 Type C,Electrical,6,79.00,3,,2USB,search,,,,,,,yes,open,,,
1064,2935,"IND-CAS-H/DUTY-MCLSCB-4""",PCS,4 DL5 H/duty Mcl Swivel Caster W Double Brake,Fishing & Tackle,6,68.90,3,,DL5,search,,,,,,,yes,open,,,
1065,3729,ELE-MUL-TES-UNI,SET,Uni-t UT33B+ Multi Meter Tester,Electrical,6,68.80,3,,UT33B+,search,,,,,,,yes,open,,,
1066,3076,LOC-COL-ZK503,SET,Safety Chrome Plated Padlock ZK-503,Safety & Workwear,6,59.50,3,,ZK-503,search,,,,,,,yes,open,,,
1067,3070,"CUT-SAW-BAH-20""",PCS,NP-19 Bahco Universal Handsaw,Abrasives & Cutting,6,55.00,3,,NP-19,search,,,,,,,yes,open,,,
1068,3208,SAF-LAS-CAR-GLO-50MM*,SET,Cargo Lashing 2 X 30FT (glolift),Safety & Workwear,6,48.00,3,,30FT,search,,,,,,,yes,open,,,
1069,2617,ELE-ELCB-KOR-40A-2P,EA,Grow Elcb 2P 40A/0.1,Electrical,6,44.90,3,,40A/0.1,search,,,,,,,yes,open,,,
1070,4095,SWI-T/SOC-FLE-6155NS,SET,T/skt W/surge Sp TS-5GLS-540A FLE-6155NS,Electrical,6,44.90,3,,TS-5GLS-540A,search,,,,,,,yes,open,,,
1071,4177,SWI-ADA-MS-3L2USB,PCS,Morries Adaptor With Fuse & USB 2.1A,Electrical,6,43.90,3,,MS-3L2USB,search,,,,,,,yes,open,,,
1072,4371,LEO-SUS304-S/S-BIB-L133,PCS,Leon Sus 304 S/steel,Plumbing,6,43.50,3,,BIBTAP-L133,search,,,,,,,yes,open,,,
1073,3089,CUT-BLA-ECL-2514T14,PCS,Eclipse Hacksaw Blade - 25MM X 14T X 14,Hand Tools,6,42.50,3,,14T,search,,,,,,,yes,open,,,
1074,3322,FOAM-PU-VT268,PCS,V-tech Pu Foam 750ML,Other,6,36.90,3,,VT268,search,,,,,,,yes,open,,,
1075,3392,BEA-PUL-EAS-E0061,PCS,Altea X 6 Bearing Puller,Other,6,35.90,3,,E0061,search,,,,,,,yes,open,,,
1076,2690,"TOO-LEV-MAG-3805X24""",PCS,T&t Magnetic Flat Aluminium Level - 3805X24,Power Tools,6,35.80,3,,3805X24,search,,,,,,,yes,open,,,
1077,2732,FAS-SCR-TECH-METAL-19MM-BOX,BOX,Techscrew-metal Screw X 19MM (600PCS/BOX),Fasteners & Fixings,6,35.50,3,,600PCS/BOX,search,,,,,,,yes,open,,,
1078,3508,SPRA-BOSNY-B136-400CC,CAN,Bosny Zinc Galvanize Spray,Building Materials,6,32.90,3,,B136-40CC,search,,,,,,,yes,open,,,
1079,3420,CUT-SCI-SK5-00903H,PCS,Mn 8 SK5 Steel H/d Ind-scissors,Abrasives & Cutting,6,31.50,3,,SK5,search,,,,,,,yes,open,,,
