ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1470,5036,CUT-SCI-JM-316,PCS,Jayamata Scissor Multi-purpose 7,Abrasives & Cutting,4,7.90,3,,JM-316,search,,,,,,,yes,open,,,
1471,4531,NAIL-TUFTING-TN-8220-PCK,PCK,U Clip Tufting Nail 20MM X 8.5MM (10PCS/PCK),Fasteners & Fixings,4,7.80,3,,10PCS/PCK,search,,,,,,,yes,open,,,
1472,5065,COV-HAR-JM-334,PCS,Jayamata Harvesting Palm Oil Chisel PVC Cover Only,Hand Tools,4,7.70,3,,JM-334,search,,,,,,,yes,open,,,
1473,2000,LOC-SAN-PB26438MM,PCS,Sanlock Pb Pad 38MM,Locks & Security,4,7.50,3,,LOCK-264,search,,,,,,,yes,open,,,
1474,5033,CUT-KNI-W603,PCS,W603 Utility Knife,Hand Tools,4,7.50,3,,W603,search,,,,,,,yes,open,,,
1475,4443,BNW-B&N-RBN-240-PCK,PCK,Sr G. I Boit & Nut 1/4 X 4 (10PCS/PCK),Fasteners & Fixings,4,7.30,3,,10PCS/PCK,search,,,,,,,yes,open,,,
1476,5302,SHH-HOO-1920SS4,PKT,No. 4 Eupro Fishing Hook (8'S),Fishing & Tackle,4,7.20,3,,1920-SS,search,,,,,,,yes,open,,,
1477,6456,"SHH-LIN-I-FIXH-6""",PKT,I-fixh Wire Leader 6,Electrical,4,6.90,3,,50LBS,search,,,,,,,yes,open,,,
1478,5303,STO-MOU-W196-16X25,PCS,Mounted Stone:k-prix Korea W196 (16X25),Abrasives & Cutting,4,6.80,3,,W196,search,,,,,,,yes,open,,,
1479,2948,"HHD-SOC-YG241-1/2""X50MM",PCS,"Mxm Brass Connector 1/2""X50MM",Bathroom,4,6.70,3,,X50MM,search,,,,,,,yes,open,,,
1480,2563,PAI-SPR-PMT-021,CAN,Paint Master Spray Paint - No. 21 Medium Blue,Paint & Sundries,4,6.50,3,,NO.21,search,,,,,,,yes,open,,,
1481,5349,STO-MOU-A38-25X25,PCS,Mounted Stone:k-prix Korea A38 (25X25),Abrasives & Cutting,4,6.20,3,,A38,search,,,,,,,yes,open,,,
1482,5496,STO-MOU-A25-25X25,PCS,Mounted Stone:k-prix Korea A25 (25X25),Abrasives & Cutting,4,6.00,3,,A25,search,,,,,,,yes,open,,,
1483,6498,"FIT-SS355-TEE-1/2""",PCS,304 Mxfxm Tee 1/2,Plumbing,4,6.00,3,,SS355,search,,,,,,,yes,open,,,
1484,6499,"FIT-SS366-TEE-1/2""",PCS,304 Fxfxm Tee 1/2 SS366,Plumbing,4,5.90,3,,SS366,search,,,,,,,yes,open,,,
1485,6672,TOO-SOC-CON-BFC24,PCS,"1/2""X75MMX6MM Socket Connector",Electrical,4,5.90,3,,X75MMX6MM,search,,,,,,,yes,open,,,
1486,5544,CUT-TIL-NYL-5.0MM,PACK,5.0MM PVC Cross Tiles Spacer (200PCS+/-),Abrasives & Cutting,4,5.80,3,,200PCS+/-,search,,,,,,,yes,open,,,
1487,5566,SHH-SPOOL-108,PCS,Fishing Spool HP-108,Fishing & Tackle,4,5.70,3,,HP-108,search,,,,,,,yes,open,,,
1488,5472,CLI-MET,PCK,Metal Clip 500GRM,Other,4,5.50,3,,500GRM,search,,,,,,,yes,open,,,
1489,6909,NAI-ROO-SUP-P50MM-500GRM,PCK,E. G Roofing Nail - Plain 50MM,Fasteners & Fixings,4,5.10,3,,500GRM,search,,,,,,,yes,open,,,
1490,6705,"FIT-YG232-ELB-1/4""-BRA",PCS,Brass Equal Elbow 1/4,Plumbing,4,4.60,3,,YG232,search,,,,,,,yes,open,,,
1491,6803,"FIT-YG225-BUSH-3/4""X1/2""-BRA",PCS,"Brass Bushing 3/4""X1/2",Plumbing,4,4.20,3,,X1/2,search,,,,,,,yes,open,,,
1492,6856,"VAL-BAL-M'MAN-7755#X3/4""",PCS,M'man Ball X 3/4,Plumbing,4,4.20,3,,VALVE-7755,search,,,,,,,yes,open,,,
1493,2062,IND-TRO-BRI-225,PCS,Glotool Bricklaying Trowel (2-2) 5,Hand Tools,4,3.90,3,Glotool,,search,,,,,,,yes,open,,,
1494,5311,"FAS-SCR-F/H-2"" X 8#",PKT,Sr F/h Self Drilling Screw 2 X 8 (20PCS/PCK),Fasteners & Fixings,4,3.90,3,,20PCS/PCK,search,,,,,,,yes,open,,,
1495,5914,SHH-HOOK-10829BL-NO.18,PKT,Eupro Fishing Hook No. 18 (8PC),Fishing & Tackle,4,3.90,3,,10829BL,search,,,,,,,yes,open,,,
1496,2696,BAT-ENE-SHD-AA2PCS,PCK,Eveready Shd Aa 2PC,Electrical,4,3.80,3,Eveready,,search,,,,,,,yes,open,,,
1497,1188,GLO-COT-BLK-1220,PAIR,Polyester Grip Cotton Glove Black,Safety & Workwear,4,3.60,3,Glotool,,search,,,,,,,yes,open,,,
1498,3421,ELE-ADA-EE2714,PCS,E27 To E14 Bakelite Spring Lamp Adaptor (bk),Lighting,4,3.50,3,,E27,search,,,,,,,yes,open,,,
1499,6892,FIT-PVC-ELB-45DEG50MM,PCS,PVC Fitting Elbow 50MM 2,Plumbing,4,3.40,3,,45-DEG,search,,,,,,,yes,open,,,
