ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1320,2705,SHE-CAB-CB782-BL,PCS,Cab Double Shelf (matt Blk) -CB782-BL,Housewares,4,179.00,3,,CB782-BL,search,,,,,,,yes,open,,,
1321,2634,IND-TRU-FD150,SET,PVC Platform Handtruck FD150,Building Materials,4,172.00,3,,FD150,search,,,,,,,yes,open,,,
1322,2740,TOO-COM-SET-STMT80944-8,SET,14PC Combination Wrench Set,Hand Tools,4,159.00,3,,8MM-32MM,search,,,,,,,yes,open,,,
1323,2831,DOE-LOC-ATLP-0910SN,SETS,Sn Armor Tubular Lever On Plate,Other,4,139.00,3,,ATLP-0910,search,,,,,,,yes,open,,,
1324,2843,LOC-BCK-SSS-2PCS,PCS,Buick Keyalike 2PCS,Locks & Security,4,119.00,3,,PADLOCK50MM,search,,,,,,,yes,open,,,
1325,3016,LOC-COL-ZK505,SET,Safety Chrome Plated Padlock ZK-505,Safety & Workwear,4,89.90,3,,ZK-505,search,,,,,,,yes,open,,,
1326,3698,BAT-CHA-CHG-AA-4PCS,PCK,Ener Maxi Chgr 4AA,Electrical,4,89.90,3,,4AA,search,,,,,,,yes,open,,,
1327,3978,ELE-LED-SOL-YB-L10507-24W,SET,Marviss 24W Outdoor Sensor Solar Light (L10507),Electrical,4,89.00,3,,L10507,search,,,,,,,yes,open,,,
1328,3987,TIM-BUI-NNE-TS-181,PCS,NNE Time Switch,Electrical,4,79.50,3,,TS-181,search,,,,,,,yes,open,,,
1329,4226,ELE-PEN-CD-3019,PCS,Pendant Light CD-3019,Electrical,4,79.00,3,,CD-3019,search,,,,,,,yes,open,,,
1330,2667,SWI-T/SOC-MS3255-5-5M5G,PCS,Morries Extension Socket 5G 5M W Neon,Electrical,4,69.00,3,,MS3255-5,search,,,,,,,yes,open,,,
1331,3187,MEA-TAP-STA-POW-10M,PCS,10M/33 X 1 Powerlock Tape Ruler,Hand Tools,4,63.90,3,,10M/33,search,,,,,,,yes,open,,,
1332,2622,LET-BOX-HW305B-0126S,PCS,Metal Letter Box (256X176X51MM) Black,Doors & Hardware,4,63.00,3,,256X176X51MM,search,,,,,,,yes,open,,,
1333,2662,"FAS-SCR-P/H-1 1/2"" X 8#-500PCS/BOX",BOX,Sr P/h Self Drilling Screw 1 1/2 X 8 (500PCS/BOX),Fasteners & Fixings,4,59.00,3,,500PCS/BOX,search,,,,,,,yes,open,,,
1334,4489,TAP-CAB-CB2831,PCS,Hose Bib Tap,Plumbing,4,59.00,3,,CB2831-BL,search,,,,,,,yes,open,,,
1335,4567,TAP-CAB-CB2832,PCS,CB2832-BL Bib Tap,Plumbing,4,59.00,3,,CB2832-BL,search,,,,,,,yes,open,,,
1336,2648,"FAS-SCR-F/H-1"" X 8# BOX",BOX,Sr F/h Self Drilling Screw 1 X 8 (1000PCS/BOX),Fasteners & Fixings,4,58.50,3,,1000PCS/BOX,search,,,,,,,yes,open,,,
1337,3510,TOO-COM-SET-GD824,SET,Gd Combination Wrench Set 14 X,Hand Tools,4,54.90,3,,8-24MM,search,,,,,,,yes,open,,,
1338,4418,GUN-SPR-F75S,SET,Blimax H/p Spray Gun - F75S,Power Tool Accessories,4,54.90,3,,F75S,search,,,,,,,yes,open,,,
1339,3333,MEA-TAP-STA-POW-8.0M,PCS,8M/26 X 1 Powerlock Tape Ruler,Hand Tools,4,54.80,3,,8M/26,search,,,,,,,yes,open,,,
1340,2776,ELE-ELCB-GRW-63A-2P,EA,Grow Elcb 2P 63A/0.1,Electrical,4,50.90,3,,63A/0.1,search,,,,,,,yes,open,,,
1341,3556,BROO-HOO-CLIP-5H4C,PCS,DL5 Sus 304 Broom Holder,Housewares,4,49.90,3,,DL5,search,,,,,,,yes,open,,,
1342,4300,BAT-ENE-REC-AA-UNIV,PCK,En Rec Batt 2AA Univ,Electrical,4,49.90,3,,2AA,search,,,,,,,yes,open,,,
1343,3432,NP-BAR-BS14051-1L,UNIT,1L Bintang Automotive Refinish Chili Red (premixed),Automotive,4,49.00,3,,BS14051,search,,,,,,,yes,open,,,
1344,3504,NP-BAR-333-1L,UNIT,1L Bintang Automotive Refinish Stm Special Blue (standard),Automotive,4,49.00,3,,BS333,search,,,,,,,yes,open,,,
1345,3490,BEA-PUL-EAS-E0062,PCS,Altea X 8 Bearing Puller,Other,4,48.90,3,,E0062,search,,,,,,,yes,open,,,
1346,4609,GUN-WUF-ROC-F-78,PCS,Rockey Spray Gun F-78,Power Tool Accessories,4,48.80,3,,F-78,search,,,,,,,yes,open,,,
1347,4644,TIM-SUM-DIG-0026,PCS,Sum 0026 24HR Digital Timer (bp),Electrical,4,47.90,3,,24HR,search,,,,,,,yes,open,,,
1348,3617,TOO-CLA-GW473200,PCS,Heavy G-shape Clamp 8,Hand Tools,4,47.50,3,,W0473G,search,,,,,,,yes,open,,,
1349,2711,DOR-CLO-ELOY-E061,PCS,Leon Door CLOSER-L061,Doors & Hardware,4,46.90,3,,CLOSER-L061,search,,,,,,,yes,open,,,
