ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1110,3415,TOO-SCR-EXT-W0612,SET,6PCS Screw Extractor,Fasteners & Fixings,6,15.30,3,,W0612,search,,,,,,,yes,open,,,
1111,2640,TOO-PLI-CIRWHS175,PCS,Intl Plier Straight 175MM,Hand Tools,6,15.10,3,,WHS175B,search,,,,,,,yes,open,,,
1112,3479,"HOS-FLE-VIP-PP30""",PCS,PP-30 White Nylon Vip Flexible Tube,Outdoor & Garden,6,14.70,3,,PP-30,search,,,,,,,yes,open,,,
1113,3975,CUT-BLA-STA-9MM-9920113001,PKT,9MM (10PKT/BOX)SNAP-OFF Knife Blade,Abrasives & Cutting,6,14.50,3,,10PKT/BOX,search,,,,,,,yes,open,,,
1114,4079,"BRA-SHE-S/S-G785-06""",SET,G785 304 H/duty Shelf Bracket 6,Housewares,6,14.50,3,,G785,search,,,,,,,yes,open,,,
1115,3500,FAS-SCR-TD640HW-WOOD-PCK,PCK,12 X 1 1/2 Self Drilling Screw (50PCS/PACK),Fasteners & Fixings,6,14.20,3,,50PCS/PACK,search,,,,,,,yes,open,,,
1116,6716,BEW-PAL-DC-D-150V,PCS,Bew Panel Meter DC,Electrical,6,14.15,3,,0-D-150V,search,,,,,,,yes,open,,,
1117,4243,TOO-WRE-KEY-KTBAL-12004,SET,King TOP9PCS-4 Ball Point Hex Key Wrench,Hand Tools,6,13.90,3,,TOP9PCS-4,search,,,,,,,yes,open,,,
1118,3460,TOO-DRV-PRE-7391B,SET,Precision Screw Driver (+/-),Fasteners & Fixings,6,13.50,3,,7391B,search,,,,,,,yes,open,,,
1119,3642,BLI-HSS-HOL-SAW-20MM,PCS,Blimax Hss Hole SAW-20MM,Power Tool Accessories,6,12.90,3,,SAW-20MM,search,,,,,,,yes,open,,,
1120,3301,"TOO-DRV-STA-PH0-1/8""X6""-9960651600",PCS,"Cushion Grip S/dr PHILIPS-1/8""X6""X0PT ( 0X150MM)",Power Tools,6,11.90,3,,PHILIPS-1/8,search,,,,,,,yes,open,,,
1121,3737,IND-CAS-SCR-10MM,PCK,2 Screw (4PCS/PCK) CASTER-10MM,Fasteners & Fixings,6,11.90,3,,4PCS/PCK,search,,,,,,,yes,open,,,
1122,4345,SHH-LINE-L/G-OHML30,PCS,Omega Hayasu Mono Line (rainbow) 30LBS,Fishing & Tackle,6,11.90,3,,30LBS,search,,,,,,,yes,open,,,
1123,4346,SHH-LINE-L/G-OHML8,PCS,Omega Hayasu Mono Line 8LBS (rainbows),Fishing & Tackle,6,11.90,3,,8LBS,search,,,,,,,yes,open,,,
1124,3363,TOO-DRV-STA-3X150MM-9960651830,PCS,"Cushion Grip S/dr Std - (1/8""X6"")",Power Tools,6,11.50,3,,3X150MM,search,,,,,,,yes,open,,,
1125,2912,SWI-ADA-3388-931L,PCS,Taicon 3388 Multi Travel Adaptor,Electrical,6,11.30,3,Taicon,,search,,,,,,,yes,open,,,
1126,3699,BLI-HSS-HOL-SAW-19MM,PCS,Blimax Hss Hole SAW-19MM,Power Tool Accessories,6,11.20,3,,SAW-19MM,search,,,,,,,yes,open,,,
1127,5343,GUM-HAR-HE4252,PCS,Valve Griding Paste: Hardex HE4252(C),Plumbing,6,10.90,3,,HE4252,search,,,,,,,yes,open,,,
1128,5491,PIP-EXT-M255,PCS,M255 Pipe Extractor 1/2,Plumbing,6,10.90,3,,M255,search,,,,,,,yes,open,,,
1129,5517,GUN-CAU-H/D-Y93,PCS,Alitool Caulking Gun - Y93,Fasteners & Fixings,6,10.90,3,,Y93,search,,,,,,,yes,open,,,
1130,3413,TOO-DRV-STA-5X150MM,PCS,"Cushion Grip S/dr Std - (3/16""X6"")",Power Tools,6,10.80,3,,5X150MM,search,,,,,,,yes,open,,,
1131,5342,GUM-HAR-HE4251,PCS,Valve Griding Paste: Hardex HE4251(F),Plumbing,6,10.80,3,,HE4251,search,,,,,,,yes,open,,,
1132,5498,SWI-SOC-ULT-M061W,PCS,Ultra 16A 1 GANG Doorbell Switch-white (M061W),Electrical,6,10.70,3,,M061W,search,,,,,,,yes,open,,,
1133,3486,TOO-DRV-STA-3X125MM-9960651820,PCS,"Cushion Grip S/dr Std - (1/8""X5"")",Power Tools,6,9.50,3,,3X125MM,search,,,,,,,yes,open,,,
1134,5510,ELE-PVC-BOX-TC4X6,EA,Tc 4X6 PVC Enclosure Box,Electrical,6,9.40,3,,4X6,search,,,,,,,yes,open,,,
1135,3927,NAI-SQU-SUP-100MM-1KGS,PKG,E. G Square Boat Nail 100MM 1KGS,Fasteners & Fixings,6,9.30,3,,1KGS,search,,,,,,,yes,open,,,
1136,4601,AER-4ME8,PCS,Aerico 4ME8,Other,6,9.20,3,,4ME8,search,,,,,,,yes,open,,,
1137,5559,NAI-CON-ACE-25-BOX,BOX,Ace Galvanised Flat Head Nails 25 X 2.0 (500GM),Fasteners & Fixings,6,9.20,3,,500GM,search,,,,,,,yes,open,,,
1138,3665,HOS-FLE-VIP-PP08,PCS,PP-08 White Nylon Vip Flexible Tube,Outdoor & Garden,6,8.90,3,,PP-08,search,,,,,,,yes,open,,,
1139,4315,FIL-GAU-W2868A,PCS,Filler Gauges 100MM*14,Other,6,8.90,3,,100MM*14,search,,,,,,,yes,open,,,
