ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
990,2944,TOO-WRE-KEY-W0198A,SET,9PCS Extralong Ball Point W0198A,Power Tools,7,19.50,3,,W0198A,search,,,,,,,yes,open,,,
991,3926,MEA-TAP-SENSUI-JBM040-25FT,PCS,25FT Sensui Chrome Measuring Tape (S9),Hand Tools,7,19.20,3,,25FT,search,,,,,,,yes,open,,,
992,4851,VAL-BAL-KK-K-201B/L,PCS,Kk Brand Brass Loose Key Tap,Plumbing,7,18.90,3,,K-201B/L,search,,,,,,,yes,open,,,
993,3727,CUT-KNI-LC390,PCS,Tajima Utility Knife,Hand Tools,7,18.80,3,,LC-390,search,,,,,,,yes,open,,,
994,2943,TOO-PLI-NOSW508200,PCS,F508 Long Nose Pliers 200MM,Power Tools,7,18.50,3,,F508,search,,,,,,,yes,open,,,
995,3956,RAI-BOO-KRK-B38M9000,PAIR,Korakoh Rain Shoes Blk - 5/38,Curtains & Blinds,7,18.50,3,,M9000,search,,,,,,,yes,open,,,
996,3929,SHH-HIN-LUR-101-125MM,PCS,3.2 80MM 5G Eupro K2 Lure (6'S) (mix Clr),Fishing & Tackle,7,17.80,3,,SPM3-10XMW,search,,,,,,,yes,open,,,
997,4045,"TOO-WRE-OIL-VIV-6""",PCS,Viviv Oil Filter WRENCH-6 Chain,Hand Tools,7,16.50,3,,WRENCH-6,search,,,,,,,yes,open,,,
998,3082,"TOO-DRV-STA-PH2-1/4""X08""",PCS,"Cushion Grip S/dr PHILIPS-1/4""X8""X2PT ( 2X200MM)",Power Tools,7,15.90,3,,PHILIPS-1/4,search,,,,,,,yes,open,,,
999,3004,BBQ-GRI-JJD-40X60CM,PCS,40X60CM Bbq Grid,Outdoor & Garden,7,14.50,3,,40X60CM,search,,,,,,,yes,open,,,
1000,4008,SAF-COA-CLI-ORANGE-09114,PCS,Clip On Elastic Vest-orange Red,Safety & Workwear,7,14.50,3,,E7360,search,,,,,,,yes,open,,,
1001,2963,COC-PVC-SOW-SWL-31,PCS,Sowali (SWL-31) Rotatable Water Tap Filter,Pumps & Water,7,13.90,3,,SWL-31,search,,,,,,,yes,open,,,
1002,4201,MEA-TAP-BLI-7.5M-B7-CR,PCS,Blimax DM5 Measuring B7,Hand Tools,7,13.90,3,,DM5,search,,,,,,,yes,open,,,
1003,5240,SIN-WAS-SSS-HX110,PCS,SS Sink Waste W/basket 3,Plumbing,7,13.90,3,,HX110,search,,,,,,,yes,open,,,
1004,3081,TOO-DRV-STA-5X200MM,PCS,"Cushion Grip S/dr Std - (3/16""X8"")",Power Tools,7,13.80,3,,5X200MM,search,,,,,,,yes,open,,,
1005,5188,CHI-15104-50,PCS,Hex Shank Spade Chisel,Power Tool Accessories,7,13.20,3,,17X280X50MM,search,,,,,,,yes,open,,,
1006,3118,BBQ-GRI-JJD-B017,PCS,38X50CM Bbq Grid,Outdoor & Garden,7,12.50,3,,38X50CM,search,,,,,,,yes,open,,,
1007,5626,SWI-SOC-ELE-E000B,PCS,Elegance 1 GANG Blank Plate-black (E000B),Electrical,7,12.30,3,,E000B,search,,,,,,,yes,open,,,
1008,3021,SCP-TOI-CONCR-CLE-1LTR,BTL,1LTR Scp Concrete Cleaner,Chemicals & Adhesives,7,11.90,3,,1LTR,search,,,,,,,yes,open,,,
1009,4147,SHH-LINE-L/G-OHML6,PCS,Omega Hayasu Mono Line 6LBS (rainbows),Fishing & Tackle,7,11.90,3,,6LBS,search,,,,,,,yes,open,,,
1010,4211,SHH-LINE-L/G-OHML20,PCS,Omega Hayasu Mono Line (rainbow) 20LBS,Fishing & Tackle,7,11.90,3,,20LBS,search,,,,,,,yes,open,,,
1011,4212,SHH-LINE-L/G-OHML40,PCS,Omega Hayasu Mono Line (rainbow) 40LBS,Fishing & Tackle,7,11.90,3,,40LBS,search,,,,,,,yes,open,,,
1012,3836,FAS-SCR-TECH-METAL-65MM-PCK,PCK,Techscrew-metal Screw X 65MM (50PCS/PCK),Fasteners & Fixings,7,10.50,3,,50PCS/PCK,search,,,,,,,yes,open,,,
1013,4188,"BRA-SHE-YG782-08""",PAIR,White H/duty Shelf Bracket 8,Housewares,7,10.50,3,,YG782,search,,,,,,,yes,open,,,
1014,5447,X-SWI-ADA-NEO-3WAY-SMA,PCS,Kingsway 13A 3WAY Adaptor Neon 940N SIRIM,Electrical,7,10.50,3,,3WAY,search,,,,,,,yes,open,,,
1015,3300,"TOO-DRV-STA-PH0-1/8""X5""",PCS,"Cushion Grip S/dr PHILIPS-1/8""X5""X0PT ( 0X125MM)",Power Tools,7,10.20,3,,PHILIPS-1/8,search,,,,,,,yes,open,,,
1016,4253,CON-CAB-CLAMP-600AMP,PCS,Gloweld Earth Clamp,Hand Tools,7,9.90,3,,600AMP,search,,,,,,,yes,open,,,
1017,5422,COC-STO-RA2T-G511B,PCS,Stopvalve RA2T Truflo,Plumbing,7,9.80,3,,RA2T,search,,,,,,,yes,open,,,
1018,3595,"HOS-FLE-VIP-PP12""",PCS,PP-12 White Nylon Vip Flexible Tube,Outdoor & Garden,7,9.50,3,,PP-12,search,,,,,,,yes,open,,,
1019,4377,SHH-HOOK-EWDX40006,PKT,No. 6(20'S) Eagle Wave Hook,Fishing & Tackle,7,9.50,3,,DX-400,search,,,,,,,yes,open,,,
