ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1410,6691,SWI-BAT-JK861,PCS,JK861 Switch,Electrical,4,18.87,3,,JK861,search,,,,,,,yes,open,,,
1411,4455,SHH-BLA-NET-NO.6,PCS,"Black Net No. 6 (2 1/2"") 6.0CM)",Fishing & Tackle,4,18.70,3,,NO.6,search,,,,,,,yes,open,,,
1412,4386,CUT-BLA-LB50H-18MM,BOX,Tajima 501 Spare Blade -18MM (1BOX=10PCS),Abrasives & Cutting,4,18.50,3,,1BOX=10PCS,search,,,,,,,yes,open,,,
1413,5533,SWI-POL-4GANG-1WAY,PCS,Pol 4GANG 1WAY Switch Socket,Electrical,4,18.50,3,,4GANG,search,,,,,,,yes,open,,,
1414,3414,TOO-HAN-LW0017,PCS,1/2 L-type Handle,Doors & Hardware,4,18.30,3,,W0017,search,,,,,,,yes,open,,,
1415,3323,GAR-SHE-JM202,PCS,Jayamata Pruning Shear 7-1/2,Outdoor & Garden,4,17.90,3,,JM-202,search,,,,,,,yes,open,,,
1416,5463,SPR-GRE-SW-99,CAN,400ML Starwill Spray Grease -SW-99,Fasteners & Fixings,4,17.90,3,,SW-99,search,,,,,,,yes,open,,,
1417,4393,SHH-FIG-BRA-LIN-4X-20LB,PCS,Shuttle 4X Braided Line 100M (20LB) (dark Green),Fishing & Tackle,4,17.50,3,,20LB,search,,,,,,,yes,open,,,
1418,4394,SHH-FIG-BRA-LIN-4X-40LB,PCS,Shuttle 4X Braided Line 100M (40LB) (dark Green),Fishing & Tackle,4,17.50,3,,40LB,search,,,,,,,yes,open,,,
1419,4395,SHH-FIG-BRA-LIN-4X-80LB,PCS,Shuttle 4X Braided Line 100M (80LB) (dark Green),Fishing & Tackle,4,17.50,3,,80LB,search,,,,,,,yes,open,,,
1420,4456,SHH-FISH-NET-0.15D-35MM-30MD/6A,PCS,35MM (25YDS)C,Fishing & Tackle,4,16.80,3,,25YDS,search,,,,,,,yes,open,,,
1421,3450,GAR-CHI-JM-25,PCS,Jayamata T-shape Oil Palm Har Hook 14,Outdoor & Garden,4,16.50,3,,JM-25,search,,,,,,,yes,open,,,
1422,3462,TOO-PLI-NOSW106150,PCS,C106 Long Nose Pliers 150MM,Power Tools,4,15.90,3,,C106,search,,,,,,,yes,open,,,
1423,4507,SANDEX-VEL-PAD-M14,PCS,"Sandex 7 Velcro Backing Pad, M14",Abrasives & Cutting,4,15.90,3,,M14,search,,,,,,,yes,open,,,
1424,4569,TOO-PLI-RAB-W0088B,PCS,Glated Tile Pliers 150MM,Flooring,4,15.90,3,,W0088B,search,,,,,,,yes,open,,,
1425,4513,SHH-ROD-MGP3003,PCS,Santec 2506-200 Puyu Z Pole (IF2002),Fishing & Tackle,4,15.50,3,,IF2002,search,,,,,,,yes,open,,,
1426,3573,TOO-SHE-PURW822B,PCS,SS By-pass Pruners 200MM,Power Tools,4,15.30,3,,W822B,search,,,,,,,yes,open,,,
1427,5656,CHI-15105-50,PCS,Sds Max Shank Spade Chisel 18X280X50MM,Power Tool Accessories,4,14.90,3,,18X280X50MM,search,,,,,,,yes,open,,,
1428,5731,TOO-ELE-STRWS2204,PCS,Black Wire Stripper 155MM,Electrical,4,14.50,3,,WS2204,search,,,,,,,yes,open,,,
1429,4365,CUT-KNI-W900RPB,PCS,Utility Knife W900RP,Hand Tools,4,14.20,3,,W900RP,search,,,,,,,yes,open,,,
1430,3487,TOO-DRV-STA-6.5X2000MM,PCS,"Cushion Grip S/dr Std - (1/4""X8"")",Power Tools,4,13.90,3,,6.5X200MM,search,,,,,,,yes,open,,,
1431,4498,GALVD-MS-NUT-5/16'',KGS,Galvd MS NUT5/16,Other,4,13.90,3,,NUT5/16,search,,,,,,,yes,open,,,
1432,5578,VAL-BAL-MIN-ECC3W,PCS,Ecco 3WAY Mini Ball VALVE-1/2 Mxmxm,Plumbing,4,13.90,3,,3WAY,search,,,,,,,yes,open,,,
1433,3645,DRI-MIX-HEX-PAI,PCS,Blimax Hex Paint Mud,Paint & Sundries,4,13.70,3,,MIXER-100X600MM,search,,,,,,,yes,open,,,
1434,3547,"TOO-DRV-STA-PH1-3/16""X8""",PCS,"Cushion Grip S/dr PHILIPS-3/16""X8""X1PT ( 1X200MM)",Power Tools,4,13.60,3,,PHILIPS-3/16,search,,,,,,,yes,open,,,
1435,5568,SWI-SOC-MK-3G2W-S4783,PCS,Mk 10A 3GANG 2WAY Wide Rocker,Electrical,4,13.50,3,,3GANG,search,,,,,,,yes,open,,,
1436,3505,PUM-OIL-W0229B,PCS,W0229B Pump Oiler,Pumps & Water,4,13.30,3,,W0229B,search,,,,,,,yes,open,,,
1437,4639,RIG-HOO-ALL-2TON,PCS,Alloy Hook 2.0TON,Lifting & Rigging,4,12.90,3,,2.0TON,search,,,,,,,yes,open,,,
1438,5741,DZ-GEN-BPC-14X250,OCS,Star Bull Point Chisel (mm),Power Tool Accessories,4,12.80,3,,SDS-14X250,search,,,,,,,yes,open,,,
1439,2694,TOO-PLI-CIR-GTES150,PCS,Glotool Circlip Plier - Ext Straight,Hand Tools,4,12.20,3,Glotool,,search,,,,,,,yes,open,,,
