source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3575,TOR-LIG-HEA-KX1805,PCS,KX1805 Head Light,Other,,KX1805,exhausted,1,1,"T1,T5",,,,,,,,,,,no_asset,exhausted,,,"engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:""KX1805 head light"" (Bing RSS canned-noise: Instagram/zhihu threads) | No torch/headlamp OEM lists KX1805 anywhere reachable; unbranded import head lamp with no gate-bindable official asset. Verdict: exhausted with owner shoot.",action=search; photograph the KX1805 head light in-store at Ekoway counter or request a pack photo from the torch wholesaler
2613,CHE-ELE-CLE-HD390,TIN,Electronic Contact Cleaner: 400ML,Chemicals & Adhesives,HARDEX,HD-390,exhausted,1,1,"T1,T2,T5",,,,,,,,,,,unknown,exhausted,,,"engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:Hardex Corporation Sdn Bhd official website (Mojeek captcha) | p:http://www.hardex.com.my/ and https://hardex.com.my/ (DNS getaddrinfo failed both) | p:https://web.archive.org/cdx/search/cdx?url=hardex.com.my* (0 captures) | p:https://www.nirul.com.my/products/hardex-hd390-electronic-contact-cleaner-400ml- + skhardware.com.my PDPs (retailer hosts, banned; no official link exposed; nirul PDP confirms packing size HD-390=400ml) | p:https://akkhardware.com/product/electronic-contact-cleaner-hd-390/ (connection refused) | Manufacturer Hardex Corporation Sdn Bhd confirmed via msds.com SDS record; its domain is DNS-dead with zero Wayback history and no successor site derivable, so no official image source remains reachable. Verdict: exhausted with supplier request.",action=search; email Hardex Corporation Sdn Bhd (manufacturer per SDS listing) or request an HD-390 pack photo from Ekoway's chemical wholesaler
3557,"CAR-PLI-BS-230218-8""",PCS,Bosi (BS-230218) Carpenter Plier 8,Hand Tools,Bosi,BS-230218,exhausted,1,1,"T1,T2,T4,T5",,,,,,,,,,,unknown,exhausted,,,"engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:""BS-230218"" Bosi carpenter plier (Mojeek 403; Bing RSS canned-noise daraz/marketplace noise) | p:https://www.bositools.com/ (domain parked at hugedomains since <=2016) | p:https://web.archive.org/cdx/search/cdx?url=bositools.com* (only 2006-2008 frames + nuseek parking css/js captured; product_list.asp shell is 3KB with no model data) | OEM site provably dead/parked with no archived model-level asset >=20KB; marketplace imagery banned. Verdict: exhausted with supplier route.",action=search; message Bosi Tools Co Ltd via its Alibaba storefront contact or request the BS-230218 catalogue photo from the Bosi Malaysia importer through Ekoway's tool supplier
4597,SWI-T/BOX-PP100-740B,SET,Extension Box Sp PP100-740B,Electrical,,PP100-740B,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:PP100-740B extension box (Bing RSS canned-noise) | No electrical-accessory OEM responds to code PP100-740B; SP-branded local extension box with no discoverable manufacturer site. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the PP100-740B extension box in-store or request a product photo from the electrical wholesaler supplying it
2877,SWI-T/BOX-PP100-923A,SET,Extension Box Sp PP100-923A,Electrical,,PP100-923A,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:PP100-923A extension box (Bing RSS canned-noise) | Same dead PP100 series as sibling row; no OEM listing reachable anywhere. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the PP100-923A extension box in-store or request a catalogue photo from the electrical wholesaler
4728,SWI-POL-5GANG-1WAY,PCS,Pol 5GANG 1WAY Switch Socket,Electrical,,5GANG,exhausted,1,1,"T1,T5",,,,,,,,,,,no_asset,exhausted,,,"engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:POL 5 gang switch socket Malaysia (Bing RSS canned-noise) | detected_model 5GANG is a spec token, not a catalogue code; no POL-brand switchgear OEM site derivable. Verdict: exhausted with owner shoot.",action=search; shoot the Pol 5-gang switch socket in-store or request a range photo from the switch/socket distributor
4811,SWI-T/SOC-FLE-TC-5GL-240B,SET,Fle T/skt Sp TC-5GL-240B 915-2M,Electrical,,TC-5GL-240B,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:TC-5GL-240B trailing socket (Bing RSS canned-noise: MBOT/TC-acronym noise) | TC-xGL-x00B flexible trailing-socket codes return no OEM part lookup or manufacturer site; local assembly with no web presence. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the Fle T/skt Sp TC-5GL-240B 915-2M trailing socket in-store or request a product photo from the electrical wholesaler
4845,SWI-T/SOC-FLE-TC-3GL-340B,SET,Fle T/skt Sp TC-3GL-340B 913-3M,Electrical,,TC-3GL-340B,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:TC-3GL-340B trailing socket (Bing RSS canned-noise: MBOT/TC-acronym noise) | TC-xGL-x00B flexible trailing-socket codes return no OEM part lookup or manufacturer site; local assembly with no web presence. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the Fle T/skt Sp TC-3GL-340B 913-3M trailing socket in-store or request a product photo from the electrical wholesaler
4879,SWI-T/SOC-FLE-TC-4GL-240B,SET,Fle T/skt Sp TC-4GL-240B 914-2M,Electrical,,TC-4GL-240B,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:TC-4GL-240B trailing socket (Bing RSS canned-noise: MBOT/TC-acronym noise) | TC-xGL-x00B flexible trailing-socket codes return no OEM part lookup or manufacturer site; local assembly with no web presence. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the Fle T/skt Sp TC-4GL-240B 914-2M trailing socket in-store or request a product photo from the electrical wholesaler
4966,SWI-T/SOC-FLE-TC-2GL-340B,SET,Fle T/skt Sp TC-2GL-340B 912-3M,Electrical,,TC-2GL-340B,open,1,1,"T1,T5",,,,,,,,,,,no_asset,reject,fail,,engines: websearch worked for brand anchors only; Bing RSS served canned unrelated noise on every query; DDG-lite/Mojeek captcha; armor.com.my WAF tarpits non-browser TLS | q:TC-2GL-340B trailing socket (Bing RSS canned-noise: MBOT/TC-acronym noise) | TC-xGL-x00B flexible trailing-socket codes return no OEM part lookup or manufacturer site; local assembly with no web presence. Verdict: exhausted with owner shoot. | QUARANTINE: item_code+uom not in chat-02 assignment block; requeue to owning chat,action=search; shoot the Fle T/skt Sp TC-2GL-340B 912-3M trailing socket in-store or request a product photo from the electrical wholesaler
