ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1530,3035,ICE-COO-INO-23LTR-THBW/JUMBO-K,PCS,Inova 23LTR. Jumbo K Ice Cooler W/rice Ladle,Other,3,108.00,3,,23LTR.,search,,,,,,,yes,open,,,
1531,3112,SWI-CABLE-REEL-MS4000-7M,PCS,Morries 7M Portable Cable Reel,Fishing & Tackle,3,99.00,3,,MS4000,search,,,,,,,yes,open,,,
1532,3290,LOC-SGD-APL-99-50MM3PC,SET,Armor Anti-cut Padlock APL-99-50MM KA-3PCS,Locks & Security,3,95.00,3,,APL-99-50MM,search,,,,,,,yes,open,,,
1533,4476,GRA-CAB-CB6408,PCS,Cabana Floor Trap 15*15CM,Plumbing,3,95.00,3,,15*15CM,search,,,,,,,yes,open,,,
1534,4168,GUN-TAC-STA-TR45,UNIT,Light-duty Staple Gun TR45,Fasteners & Fixings,3,93.00,3,,TR45,search,,,,,,,yes,open,,,
1535,3296,SHE-CAB-CB799,UNIT,Cabana Glass Shelf (25CM),Building Materials,3,92.00,3,,CB799,search,,,,,,,yes,open,,,
1536,3205,JAC-BOT-CNN-B10TON,PCS,China Bottle Jack -10TON (l/w),Automotive,3,89.00,3,,10TON,search,,,,,,,yes,open,,,
1537,3248,SAF-SHO-SUP-40#,PAIR,Supersonic Safety Shoes 40 (6 ),Safety & Workwear,3,89.00,3,,SK500,search,,,,,,,yes,open,,,
1538,3249,SAF-SHO-SUP-41#,PAIR,Supersonic Safety Shoes 41 (7 ),Safety & Workwear,3,89.00,3,,SK500,search,,,,,,,yes,open,,,
1539,4227,"FAS-SCR-CSK-3"" X 8G - BOX",BOX,Sr Csk Tapping Screw 3 X 8G (400PCS/BOX),Fasteners & Fixings,3,89.00,3,,400PCS/BOX,search,,,,,,,yes,open,,,
1540,4357,VAL-CAB-CSK15A,UNIT,Cabana Stop Valve 3/4,Plumbing,3,88.00,3,,CSK15A,search,,,,,,,yes,open,,,
1541,3256,BAS-CAB-CKS332BK,UNIT,Cabana Basket (430X260),Housewares,3,87.00,3,,430X260,search,,,,,,,yes,open,,,
1542,4495,ELE-PEN-A8/1-E27,PCS,Pendant Light A8-1,Electrical,3,85.00,3,,A8-1,search,,,,,,,yes,open,,,
1543,4075,BAT-ENE-REC-AA-4PCS,PCK,Ener Rech 4AA,Electrical,3,81.50,3,,4AA,search,,,,,,,yes,open,,,
1544,3216,VER-MAR-3M-HRZTL,PAIR,3M Vehicle Marking Hrztl Vert,Other,3,79.00,3,,600X150MM,search,,,,,,,yes,open,,,
1545,4463,TAP-CAB-CB1518SS,PCS,Cabana S/s Pillar Mounted Kitchen Tap -CB1518SS,Plumbing,3,75.00,3,,CB1518SS,search,,,,,,,yes,open,,,
1546,2626,TOO-WRE-SET-69256,SET,9PC L/arm Ball Point Hex Key Set,Power Tools,3,73.90,3,,1.5MM-10MM,search,,,,,,,yes,open,,,
1547,3540,LOC-APL-110-40MM-S/S,PCS,Armor S/steel Padlock APL-110-40MM SUS-304,Locks & Security,3,72.00,3,,APL-110-40MM,search,,,,,,,yes,open,,,
1548,4388,FAS-SCR-ZPH-DSMHO625-BOX,BOX,Sr Zph Self Drilling Screw (500PCS/BOX) DSM-HO625,Fasteners & Fixings,3,72.00,3,,500PCS/BOX,search,,,,,,,yes,open,,,
1549,2719,LET-BOX-HW305A,PCS,0125 Metal Letter Box (200X75X260MM),Doors & Hardware,3,69.90,3,,200X75X260MM,search,,,,,,,yes,open,,,
1550,2750,LET-BOX-HW305A-0125,PCS,0125W Metal Letter Box (200X75X260MM) White,Doors & Hardware,3,69.90,3,,200X75X260MM,search,,,,,,,yes,open,,,
