ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
1260,3364,TOO-ELE-TES-PEN-W0226,PCS,Auto Motive Circuit Tester,Power Tools,5,15.80,3,,W0226,search,,,,,,,yes,open,,,
1261,3412,TOO-DRI-ADA-13MM-3PCS,PCS,Sr Drill Chuck & Key Set,Power Tools,5,15.50,3,,3PC-13MM,search,,,,,,,yes,open,,,
1262,4348,STOP-LVL-TIL-STP-4017,PACK,PVC Tile Leveling Stopper (90PCS+-/PCK),Flooring,5,14.90,3,,90PCS+-/PCK,search,,,,,,,yes,open,,,
1263,3529,BLI-HSS-HOL-SAW-25MM,PCS,Blimax Hss Hole SAW-25MM,Power Tool Accessories,5,14.80,3,,SAW-25MM,search,,,,,,,yes,open,,,
1264,3191,"TOO-CUT-BOL-MIN-GT8""",PCS,Glotool Mini Bolt Clipper 8,Fasteners & Fixings,5,12.90,3,Glotool,,search,,,,,,,yes,open,,,
1265,3920,IND-CAS-SCR-08MM,PCK,2 Screw (4PCS/PCK) CASTER-8MM,Fasteners & Fixings,5,11.90,3,,4PCS/PCK,search,,,,,,,yes,open,,,
1266,4535,SHH-LINE-L/G-OHML50,PCS,Omega Hayasu Mono Line (rainbows) 50LBS,Fishing & Tackle,5,11.90,3,,50LBS,search,,,,,,,yes,open,,,
1267,4536,SHH-LINE-L/G-OSML12,PCS,Omega Shigeru Mono Line (green) 12LBS,Fishing & Tackle,5,11.90,3,,12LBS,search,,,,,,,yes,open,,,
1268,3735,HOS-FLE-VIP-PP20,PCS,PP-20 White Nylon Vip Flexible Tube,Outdoor & Garden,5,11.50,3,,PP-20,search,,,,,,,yes,open,,,
1269,4364,CUT-KNI-W550RP,PCS,Utility Knife W550RP,Hand Tools,5,11.50,3,,W550RP,search,,,,,,,yes,open,,,
1270,4413,CUT-KNI-RG335,PCS,Rigang Plastic Cutter,Abrasives & Cutting,5,10.90,3,,RG334,search,,,,,,,yes,open,,,
1271,4610,HDD-STO-JM106,PCS,8 Double Col Sharpening Stone,Other,5,10.50,3,,JM106,search,,,,,,,yes,open,,,
1272,3854,TOO-SCR-EXTW0611,SET,5PCS Screw Extractor,Fasteners & Fixings,5,9.90,3,,W0611,search,,,,,,,yes,open,,,
1273,5761,SWI-POL-2GANG-1WAY,PCS,Pol 2GANG 1WAY Switch Socket,Electrical,5,9.90,3,,2GANG,search,,,,,,,yes,open,,,
1274,6004,VAL-BAL-PVC-ECC34SE,PCS,Ecco PVC Ball VALVE-3/4 Se,Plumbing,5,9.80,3,,VALVE-3/4,search,,,,,,,yes,open,,,
1275,2510,FLO-PVC-NO.100-10,MTR,PVC Flooring No. 100-10,Flooring,5,9.50,3,,NO.100-10,search,,,,,,,yes,open,,,
1276,2511,FLO-PVC-NO.483-13,MTR,PVC Flooring No. 524-08,Flooring,5,9.50,3,,NO.524-08,search,,,,,,,yes,open,,,
1277,2524,FLO-PVC-25208,MTR,PVC Flooring No. K35808,Flooring,5,9.50,3,,K35808,search,,,,,,,yes,open,,,
1278,2525,FLO-PVC-501-16,MTR,PVC Flooring No. K35602,Flooring,5,9.50,3,,K35602,search,,,,,,,yes,open,,,
1279,2526,FLO-PVC-D15903,MTR,PVC Flooring No. K28505,Flooring,5,9.50,3,,K28505,search,,,,,,,yes,open,,,
1280,2527,FLO-PVC-K27711,MTR,PVC Flooring No. K33605,Flooring,5,9.50,3,,K33605,search,,,,,,,yes,open,,,
1281,2528,FLO-PVC-NO-7512,MTR,PVC Flooring No. K20101,Flooring,5,9.50,3,,K20101,search,,,,,,,yes,open,,,
1282,2529,FLO-PVC-NO-K10305,MTR,PVC Flooring No. K35301,Flooring,5,9.50,3,,K35301,search,,,,,,,yes,open,,,
1283,2530,FLO-PVC-NO-K11114,MTR,PVC Flooring No. K11114,Flooring,5,9.50,3,,K11114,search,,,,,,,yes,open,,,
1284,3653,TOO-DRV-STA-3X100MM-9960651810,PCS,"Cushion Grip S/dr Std - (1/8""X4"")",Power Tools,5,9.30,3,,3X100MM,search,,,,,,,yes,open,,,
1285,5458,NAI-SQU-SUP-075MM-1KG,PKG,E. G Square Boat Nail 75MM - 1KGS,Fasteners & Fixings,5,9.30,3,,1KGS,search,,,,,,,yes,open,,,
1286,4694,STO-MOU-M7-25X48,PCS,Mounted Stone:k-prix Korea M7 (25X48),Abrasives & Cutting,5,9.20,3,,25X48,search,,,,,,,yes,open,,,
1287,4196,FAS-SCR-TECH-WOOD-65MM-PCK,PCK,Techscrew-wood Screw X 65MM (50PCS/PCK),Fasteners & Fixings,5,8.90,3,,50PCS/PCK,search,,,,,,,yes,open,,,
1288,5860,"FIT-YG355-TEE-MXMXF-1/2""-BRA",PCS,Brass Mxmxf Tee 1/2,Plumbing,5,8.80,3,,YG355,search,,,,,,,yes,open,,,
1289,6780,X-FLO-MOC-SP121B,PCS,12 X 24 Homo Tile SP121B,Flooring,5,8.60,3,,SP121B,search,,,,,,,yes,open,,,
