source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
441,BOS-0601-9F0-0L3,UNIT,Gsr + Gdr Combo Kit,Power Tools,Bosch,120-LI,open,1,1,,,,,,,,,,,,,,,,,
326,TOI-TRP-WC-2123A-P,SET,Saniware Washdown Closet WC-2123A-P180MM,Bathroom,Saniware,WC-2123A-P180MM,open,1,1,,,,,,,,,,,,,,,,,
797,BOS-SMCGE170F,UNIT,Sumo Drive Engine + Adaptor,Electrical,Bosch,SMCGE170F,open,1,1,,,,,,,,,,,,,,,,,
450,BOS-0601-387-5L0,UNIT,Gex Eccentric Disc Sander 125-1AE,Power Tools,Bosch,125-1AE,open,1,1,,,,,,,,,,,,,,,,,
314,BAS-SOR-SRTWB3415-BW,PCS,Sorento Firenze Series Ultra Thin Edge Basin (blk+whi),Bathroom,Sorento,SRTWB3415-BW,open,1,1,,,,,,,,,,,,,,,,,
467,BOS-86-AA126,UNIT,High Pressure Cleaner 120 BAR,Power Tools,Bosch,8IGHTY6IX,open,1,1,,,,,,,,,,,,,,,,,
452,BOS-RK32,UNIT,Robin Brush Cutter (t-type) -RK32,Outdoor & Garden,Bosch,RK32,open,1,1,,,,,,,,,,,,,,,,,
328,SHO-SOR-SRTWT7602SS,PCS,Sorento S/s Shower Set,Bathroom,Sorento,2-WAYS,open,1,1,,,,,,,,,,,,,,,,,
830,ALP-WAT-HEA-IM-9E-SIL,UNIT,Alpha Instant Water Plus Rainshower-sil HEATER-IM-9E,Home Appliances,,HEATER-IM-9E,open,1,1,,,,,,,,,,,,,,,,,
318,BAS-SOR-SRTWT6807-RG-MIX,PCS,Sorento High Basin Mixer Tap (rs+mb),Bathroom,Sorento,SRTWT6807-RG,open,1,1,,,,,,,,,,,,,,,,,
