source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
7555,TAP-SKC-UNC-14MM,SET,Skc Hand Tap Unc 9/16,Plumbing,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:""SKC"" hand tap UNC Malaysia | p:http://www.skc-taps.com/english/03/index.html (200) | p:http://taikuang.com.my/products/cutting-tools/hss-taps-dies/hss-hand-taps/hss-unc-hand-taps/skc-hand-taps-unc-8-detail.html (200)] notes[Official OEM page of SKC Thread Tool Mfg (tap maker) opened this round for UNC hand taps; page size table quotes 9/16 among UNC sizes; only official image is one shared series photo _image/unc.jpg covering ALL UNC sizes -> FAMILY-HERO risk vs per-size SKU so parked; MY distributor Tai Kuang page photo skc24.png also generic; unc.jpg not byte-checked (host stalled)]",
6756,BLI-HSS-HOL-SAW-60MM,PCS,Navato Hole Saw Cutter 60MM,Power Tool Accessories,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Navato hole saw cutter Malaysia [fallback engines unusable] | q:Navato hole saw cutter [no results]] notes[websearch provider HTTP 429 all sitting; fallback engines unusable; no lead; T1 incomplete - park],
7145,MAC-OIL-RUB-5A,SET,Rubber Oil Ring Kit- Orkit 5A,Automotive,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Orkit rubber oil ring kit [no usable results]] notes[no official Orkit page found; 5A kit variant unresolved; search provider outage - park],
7146,MAC-OIL-RUB-5C,SET,Rubber Oil Ring Kit- Orkit 5C,Automotive,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Orkit rubber oil ring kit [no usable results]] notes[no official Orkit page found; 5C kit variant unresolved; search provider outage - park],
7626,GUN-MII-6159#,PCS,Mii Red Spray Waxing Gun 6159,Fasteners & Fixings,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:MII spray waxing gun 6159 [irrelevant hits only]] notes[brand MII unconfirmed for waxing/spray gun model 6159 (hits were insurance institute / Nintendo); park],
7160,CUT-KNIFE,PCS,Foochow Knife,Abrasives & Cutting,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity knife (Foochow-pattern cleaver); no brand/model in item code; no official PDP possible - honest reject],
5110,TOI-ACC-URI,SET,Urinal Accessories,Bathroom,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Generic category-level urinal accessory set; unbranded commodity - honest reject],
7189,AIR-CHU-E-111-3,PCS,Dual Tire Chuck With Metal Gauge (0-160 Psi),Automotive,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity air accessory; quasi-model E-111 not attributable to any OEM - honest reject],
5721,IND-CAS-NYL-75MM,SET,3 IN White Nylon Caster Wheel,Building Materials,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity caster wheel - honest reject],
7584,TAP-SKC-UNC-12MM,SET,Skc Hand Tap Unc 1/2,Plumbing,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:""SKC"" hand tap UNC Malaysia | p:http://www.skc-taps.com/english/03/index.html (200) | p:http://taikuang.com.my/products/cutting-tools/hss-taps-dies/hss-hand-taps/hss-unc-hand-taps/skc-hand-taps-unc-8-detail.html (200)] notes[Official OEM page of SKC Thread Tool Mfg (tap maker) opened this round for UNC hand taps; page size table quotes 1/2 among UNC sizes; only official image is one shared series photo _image/unc.jpg covering ALL UNC sizes -> FAMILY-HERO risk vs per-size SKU so parked; MY distributor Tai Kuang page photo skc24.png also generic; unc.jpg not byte-checked (host stalled)]",
7615,X-BOS-2608-579-507,PCS,Ceramic Expert Drill Bit 7 X 90MM,Power Tool Accessories,,,open,3,3,1,https://www.machinerytools.com.my/index.php?ws=showproducts&products_id=3638892,https://cdn1.npcdn.net/image/16276359550d440f716344f954b2508f1eb7867ec4.jpg?md5id=29ebacd5f103d32a0f2fda45fccd4a5c&new_width=1000&new_height=1000&w=1526956020,1000,1000,418603,b384118e5870c0e536304daff92956ca06062115908b02ba4584ce8ff45d0a7c,,no,yes,n/a,unknown,candidate,fail,red:model_absent,"seed: action=search; prior_decision= | r3:candidate log[q:2608579507 Bosch drill bit | q:Bosch Expert Ceramics drill bit 7 x 90 mm CYL-9 | p:https://www.machinerytools.com.my/index.php?ws=showproducts&products_id=3638892 (200) || EVIDENCE: page200 img200 1000x1000px 418603B sha=b384118e5870c0e5] verifier[Page 200; dealer page Sui U Machinery & Tools acceptable; page quotes BOSCH 2608579507 Hex-9 Hard Ceramic Drill Bit + selection 2 608 579 507 7MM (L2 90MM) matching item; but image is a FAMILY/GROUP s] | r3:gate-fail red:model_absent variants ['BOS2608579507', 'BOS2608', 'BOS2608579'] absent",
5099,HHD-CIS-HIGH,SET,Weser Plastic High Level Cristern,Bathroom,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Weser plastic high level cistern [no results]] notes[Weser sanitaryware exists as brand but no cistern PDP found this pass; provider outage - park],
7295,"AER-RO-JOI-4""+2""",PCS,Aerico 4 + 2 Ro Joint,Other,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:""Aerico"" RO joint water filter] notes[websearch ran but returned nothing relevant to Aerico RO joint 4+2 inch; park]",
7334,SHH-ROD-S2904150,PCS,Santec 2696-562(165) (5'6'') Hornycorn Trans Solid Rod,Fishing & Tackle,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:""Santec"" 2696 fishing rod Hornycorn] notes[model family confirmed on retailer pages only (2696 series; 2696-165 = 5ft6in; 4-10LB solid transparent); qualifying official/authorised source not found; leads: fishinglinestore.com Santec brand page, 1stopfishingbahau.com product page (retailers); Shopee/Lazada excluded - park]",
7349,"SHH-ROU-LAN-NET-19X1/2""",PCS,Round Landing Net 19 X 1/2,Fishing & Tackle,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity landing net; no OEM identifiable - honest reject],
7669,TOO-DRI-MA039,PCS,26 Sds Auto Plug Locking Drill Chuck,Power Tool Accessories,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Generic SDS auto-locking drill chuck accessory; MA039 reads as supplier mould code with no brand detectable - honest reject],
5222,COC-BAS-CVL-6065,PCS,Cavallo 6065 Basin Tap,Bathroom,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Cavallo 6065 basin tap [no results]] notes[Cavallo sanitary brand plausible; no basin-tap PDP found; provider outage - park],
6421,IND-CEM-KEM-GREY-20KG,BAG,Kemgrip Adhesive Cement Grey 20KG,Chemicals & Adhesives,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Kemgrip adhesive cement grey 20kg Malaysia [provider 429] | q:Kemgrip tile adhesive grey 20kg Malaysia [provider 429] | q:Kemgrip adhesive cement grey 20kg [no results]] notes[all search attempts failed (provider HTTP 429 / engine outage); T1 incomplete - park],
7655,ALP-SHO-ACC,UNIT,Shower Accessories T-type Stop Valve-silver,Plumbing,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity shower stop-valve accessory (ALP reads as internal grouping not a brand) - honest reject],
4868,KGR-OXI-59A1LIT,TIN,Stove Brand 59A Green Oxide Paint 1 Litre,Paint & Sundries,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[] notes[no usable search this pass; Stove Brand possibly literal brand name for green oxide paint 59A; needs T2 normalisation next pass],
6390,X-DOR-LOC-CYL-02103,SET,Br 579 AC Cylindrical Door Lock,Doors & Hardware,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[] notes[model-like string Br 579 AC cylindrical lock unresolved; X-DOR prefix brand unknown; needs T2/T3 next pass],
7370,TOO-CLA-G-RED-200,PCS,G-clamp (red) 8,Hand Tools,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity G-clamp (CLA = clamp category marker); honest reject],
7641,TAP-SKC-UNC-10MM,SET,Skc Hand Tap Unc 3/8,Plumbing,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:""SKC"" hand tap UNC Malaysia | p:http://www.skc-taps.com/english/03/index.html (200) | p:http://taikuang.com.my/products/cutting-tools/hss-taps-dies/hss-hand-taps/hss-unc-hand-taps/skc-hand-taps-unc-8-detail.html (200)] notes[Official OEM page of SKC Thread Tool Mfg (tap maker) opened this round for UNC hand taps; page size table quotes 3/8 among UNC sizes; only official image is one shared series photo _image/unc.jpg covering ALL UNC sizes -> FAMILY-HERO risk vs per-size SKU so parked; MY distributor Tai Kuang page photo skc24.png also generic; unc.jpg not byte-checked (host stalled)]",
6731,OIL-COM-AIRVON-AV06810P,TIN,Airbank Mineral Based Compressor Oil (1L),Power Tools,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:Airbank AV06810P compressor oil [no results]] notes[Airbank mineral compressor oil AV06810P not found; provider outage - park],
7382,SHH-NYL-NET-8,PCS,Automatic Nylon Fishing Mesh Net 8 Hole,Fishing & Tackle,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity fishing mesh net - honest reject],
6973,SMR-TCT-HOL-SAW-30MM,PCS,Smr Tct Holesaw 30MM,Power Tool Accessories,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,seed: action=search; prior_decision= | r3:reject log[] notes[Unbranded commodity TCT holesaw; no brand or model string in item_code/display_name to verify against any OEM PDP],
6052,SAF-SLI-GLO-2TON4M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 4M,Lifting & Rigging,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[q:glolift webbing sling 2 ton 4M lifting [429] | q:glolift webbing sling 2 ton Malaysia [429]] notes['glolift' looks like a real sling brand; websearch API returned HTTP 429 for nearly the whole session; further tier-1 queries blocked this pass],
7450,TOO-WRE-OIL-FW-7008B,PCS,Fiesto Chain Oil Filter Wrench 12,Hand Tools,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,"seed: action=search; prior_decision= | r3:pending log[q:Fiesto oil filter wrench 7008B chain type | q:Fiesto oil filter wrench Malaysia [429]] notes[Tier-1 hit only Lazada MY listing '220mm/300mm/400mm FW-7008 CHAIN TYPE OIL FILTER WRENCH' (marketplace, not admissible when OEM exists); no OEM/authorised-distributor page surfaced before search quota died; next pass T2 distributor/B2B catalogue for brand Fiesto model FW-7008B]",
7394,CAR-WAX-REPELL,PCS,Lizard Repellent 500ML,Automotive,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[] notes[Lizard Repellent 500ML carries no brand/model in name; websearch API returned HTTP 429 for nearly the whole session; further tier-1 queries blocked this pass],
7675,SHH-BAS-WIR-WB12G,PCS,"Wire Basket 12""/30CM (gold)",Electrical,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,"seed: action=search; prior_decision= | r3:reject log[] notes[Generic gold wire basket (electrical); house-label commodity, no brand/model to match]",
7361,"CUT-PAR-18""",PCS,18 Parang,Abrasives & Cutting,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,"seed: action=search; prior_decision= | r3:reject log[] notes[Plain 18in parang, unbranded commodity cutting tool; no official OEM page expected]",
5674,SPR-BID-06093,SET,Ets 302 Elise Toilet Sprayer Set,Bathroom,,,open,3,3,1,,,,,,,,,,,unknown,pending,,,seed: action=search; prior_decision= | r3:pending log[] notes[Possible brand strings ETS / Elise / model 302 / code 06093; websearch API returned HTTP 429 for nearly the whole session; further tier-1 queries blocked this pass],
7448,SHH-NYL-NET-6,PCS,Automatic Nylon Fishing Mesh Net 6 Hole,Fishing & Tackle,,,open,3,3,1,,,,,,,,,,,unknown,reject,,,"seed: action=search; prior_decision= | r3:reject log[] notes[Automatic nylon fishing mesh net, unbranded commodity tackle; no verifiable OEM]",
7386,CAR-ARMOR-PROTECT,PACK,Armor All 300ML Protectant,Automotive,,Protectant 300ML,verified_pass,3,3,1,https://www.armorall.my/protectant,https://www.armorall.my/images/protectant/AA_Protectant%20Gloss_300ml.png,343,1033,300662,e6f93349c1da2c100b97baa15ef1ed8fa94cbd17d6f67c96885274836fb7904f,high,yes,yes,n/a,unknown,candidate,pass,green-local,seed: action=search; prior_decision= model-string-from-page[Protectant 300ML] | r3:candidate log[q:Armor All protectant 300ML Malaysia official | p:https://armorall.com/my/product/protectant-gloss-finish/(200) | p:https://www.armorall.my/protectant(200) || EVIDENCE: page200 img200 343x1033px 300662B sha=e6f93349c1da2c10] verifier[armorall.my page quotes ARMOR ALL(R) PROTECTANT 300ML (Gloss Protectant triple action); official brand Malaysia site; PNG 343x1033 shows single Gloss Protectant spray bottle alone matching the 300ML S],n/a
