source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
7694,SHH-LASTIK-KAYU,PCS,Lastik Kayu,Fishing & Tackle,,,search,1,,,,,,open
4579,GAS-REF-120ML,PCS,Vance Gas 120ML,Home Appliances,,,search,1,,,,,,open
4714,HOS-SPR-TOKO-25MX50M,MTR,Toko Spring Hose - 25MM X 50M,Outdoor & Garden,,,search,1,,,,,,open
7091,SHH-HOO-21P6,PCS,21 Pontoon Treble Hook (6G),Fishing & Tackle,,,search,1,,,,,,open
3133,HOS-NET-MIK-32MM,MTR,Mikasa Net Hose - 32MM X 40M,Outdoor & Garden,,,search,1,,,,,,open
7698,OIL-FUN-7010,PCS,Betterware PVC Liquid Funnel 10 130,Housewares,,,search,1,,,,,,open
7577,TOO-DRV-KT100+,PCS,4 King Top (+) Screw Driver,Fasteners & Fixings,,,search,1,,,,,,open
7754,"BRU-WIR-BRA-5""",PCS,5 Brass Wire Brush,Electrical,,,search,1,,,,,,open
7030,"BRA-SHE-8""x10""",PAIR,8 X 10 Shelf Bracket (PAIR),Housewares,,,duplicate_listing,1,,,,,,open
7566,"HOI-PUL-SIN-1.1/2""",PCS,Single Pulley 1.1/2 (PCS),Lifting & Rigging,,,duplicate_listing,1,,,,,,open
7687,IND-GAL-WIRE-20#-500G,PKG,20 X 500G Wire,Electrical,,,search,1,,,,,,open
6388,TOO-RUL-STE-250,PCS,Steel Angle Square 10,Power Tools,,,search,1,,,,,,open
7717,OUT-CON-RUB-BLACK-60MM,PCS,60MM Rubber Cone-whi/blk,Other,,,search,1,,,,,,open
6967,HOS-CLE-01930-MTR,MTR,19MM X 30M Clear Hose (MTR),Outdoor & Garden,,,search,1,,,,,,open
7639,GAR-SPR-CR8458F,PCS,Filter,Pumps & Water,,,search,1,,,,,,open
7764,TOO-DRV-MAG-BES,PCS,Bestir Magnetic Socket 10MM X 65MM,Electrical,,,search,1,,,,,,open
7585,X-FLO-MOC-3030191-GGY,PCS,3030191 Ggy 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
5554,HOS-GAS-BLA45,MTR,Gas Hose - Black 45 M,Outdoor & Garden,,,search,1,,,,,,open
7620,LIG-IND-APT-P22,PCS,Indicated Light,Lighting,,,search,1,,,,,,open
7679,BNW-BOL-HTM-M14-75MM,PCS,H/t Bolt - M 14 X 75MM,Fasteners & Fixings,,,search,1,,,,,,open
4793,HOS-AIR-TOK-10MM,MTR,Toko Yellow Air Hose - 10MM X 100M,Outdoor & Garden,,,search,1,,,,,,open
7017,HOS-CLE-01630-MTR,MTR,16MM X 30M Clear Hose (MTR),Outdoor & Garden,,,search,1,,,,,,open
7616,X-FLO-MOC-SUANHAWA-BLUE,PCS,Suanhawa Blue 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7643,X-FLO-MOC-ZURICH-GREEN,PCS,Zurich Green 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7737,FLO-MOC-MARID.GRY,PCS,Madrid Grey 12 X 12 Floor Tiles,Flooring,,,search,1,,,,,,open
