source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
89,SPR-BID-SWP-SS-304-6875-BA,PCS,Saniware Premier Two Way Tap With Bidet SET&1.2M Flex. Hose,Bathroom,Saniware,SET&1.2M,reopen,2,,pending,,,Q/probes: ?s=6875 -> 0 results; slug patterns *6875* unresolvable; websearch two-way tap bidet 6875-BA -> zero traces anywhere. absent_from_site_and_web.,open
90,TAP-SAN-SWP-SS-304-3950,PCS,Saniware Premier Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,Saniware,SWP-SS-304-3950,reopen,2,,pending,,,Q: ?s=3950 saniware (3rd recheck via proxy) -> 0 results; bath2u reseller only. absent_on_official_site_rechecked_thrice.,open
112,SPR-BID-SWP-SS-304-6875A,PCS,Saniware Premier Two Way Tap With Bidet Set 1.2M Flex. Hose,Bathroom,Saniware,SWP-SS-304-6875A,reopen,2,,pending,https://saniware.com/product-category/faucet/saniware-premier/,,Q: ?s=6875 saniware -> 0 results; websearch zero traces for 6875A. absent_from_site_and_web.,open
111,TAP-SAN-SWP-SS-3391,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-3391,Kitchen & Sinks,Saniware,SWP-SS-3391,reopen,2,,pending,https://saniware.com/product-category/faucet/saniware-premier/,,Q: ?s=3391 saniware -> 0 results; reseller lists it as filter tap (type mismatch vs display name). absent_on_official_site.,open
133,TAP-SAN-SWP-SS-304-106,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-304-106,Kitchen & Sinks,Saniware,SWP-SS-304-106,reopen,2,,pending,https://saniware.com/product-category/faucet/saniware-premier/,,Q: ?s=304-106 saniware -> 0 results; distributors kiongjoung/PanTimur list it (dealer evidence only). absent_on_official_site.,open
298,PIP-CON-WHI-20MM3M,LTH,"3/4""(20MM) X 2.9M Eep - White",Plumbing,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
294,CEI-FRA-30MM,PCS,Ceiling Frame 30MM,Building Materials,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
292,WOO-HOE-CANGKUL-HARDWOOD,PCS,Kayu Cangkul (hardwood),Building Materials,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
286,IND-GAL-WIRE-20#-COIL,COIL,20 X 12KG Wire,Electrical,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
295,ROO-ZIN-SHE-10'X35G,PCS,Corrugated Steel Zinc 10 X 35G,Building Materials,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
293,IND-ALUM-SHE-FLA-0.3MMX3',KGS,Flat Sheet Alum. 0.3MM X 3,Building Materials,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
285,WOO-PLY-3.6MM,PCS,Plywood 3.6MM X 4 X 8,Building Materials,,,reopen,2,,pending,,,"Q: code-analysis only - unbranded commodity (MS-1058 = Malaysian standard, not a brand; generic sheet/mesh/nail/conduit items); marketplace-only results expected and excluded per rules. unbranded_commodity.",open
