source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
970,BOS-2608-578-117,PCS,Masonry Drill Bit 5.5MM X,Power Tool Accessories,Bosch,50/85MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
782,"SAN-SCO-KN411-4""-GRE",PCK,Round Sanding Scotch 4 Green (2PCS/PCK),Abrasives & Cutting,Saniware,2PCS/PCK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
645,NIP-9000-GF-1L-D,CAN,1L Nippon 9000 Gf Deep Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
791,NIP-WTRB-WHI-15004-5L,CAN,5L Nippon Weatherbond 15004 Ws White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
574,NIP-SEA-5200-05L,CAN,5L Nippon Vinilex 5200 Wall Sealer,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
607,LOC-YALE-Y124B-60-1,UNIT,Yale Satin Chrome Boron Shackle Padlock Y124B-60-1,Lifting & Rigging,Yale,Y124B-60-1,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
894,COC-BIB-SRTWT2215,PCS,Sorento 1/2 Hose Bib Tap - SRTWT2215,Plumbing,Sorento,SRTWT2215,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
710,BOS-2608-585-903,PCS,Hss-g Cobal Bit 12.0MM,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
973,SWI-T/SOC-TAI-5G5M,PCS,Taicon 5G Trailing Socket (5050),Electrical,Taicon,NEON-5M,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
551,SWI-T/SOC-40/016-4G,PCS,Taicon 4G 40/016 Nut Box,Fasteners & Fixings,Taicon,EXTENSION-5M,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
616,SWI-T/SOC-40/016-2G,PCS,Taicon 2G 40/016 Nut Box,Fasteners & Fixings,Taicon,EXTENSION-5M,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
815,BOS-2608-585-896,PCS,Hss-g Cobal Bit 9.0MM,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
909,CUT-SCI-SK5-54113203,PCS,Nietz SK5 Scissors 54113203 8IN,Abrasives & Cutting,Nietz,SK5,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
964,BOS-2608-684-775,PCS,Hexagon Flat Chisel (17X280MM),Hand Tools,Bosch,17X280MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
488,"HOS-FLE-GLO-48""",PCS,Glotool Flexible Tube F1/2 X F12 X 48,Outdoor & Garden,Glotool,F1/2,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
748,BOS-2608-578-122,PCS,Masonry Drill Bit 12MM X,Power Tool Accessories,Bosch,90/150MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
498,TOR-ENE-LED-2AAW,PCK,Eveready Opp LED 2AA W Batt,Lighting,Eveready,2AA,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact product image URL and source package not preserved.,open
998,NIETZ-MOU-FLA-WHE-57152120,PCS,Nietz Mounted Flap Wheel 57152120,Abrasives & Cutting,Nietz,50X25X6,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
954,DRI-SDS-GT02-13260,PCS,Glotool Sds Drill 13 X 260MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
955,BOS-2608-578-159,PCS,Masonry Drill Bit 9MM X,Power Tool Accessories,Bosch,80/120MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
484,NIP-ECO-D,CAN,1L 811-5511 Phthalo Green D,Paint & Sundries,Nippon Paint,ECO100,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
