source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
630,NIP-QLA-5L-T,CAN,5L Nippon Q-lac Tint Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
445,STA-BLO-STPT600,UNIT,Stanley Blower,Power Tools,Stanley,STPT600,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
631,NIP-VIN-EAS-5L-D,CAN,5L Nippon Vinilex Easywash Deep Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
317,COC-BAS-SRTWT7445-BLK,PCS,Sorento Basin Cold Tap - SRTWT7445-BLK,Bathroom,Sorento,SRTWT7445-BLK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
969,TAP-SAN-SFC-6003950-BK,PCS,S600 Flexible Hose Kitchen Pillar Sink Tap (black),Kitchen & Sinks,,S600,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
336,COC-BAS-SRTWT2207,PCS,Sorento Basin Cold Tap - SRTWT2207,Bathroom,Sorento,SRTWT2207,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
912,NIP-TIM-FIN-5L-C,CAN,5L Nippon Timber Finish Clear Base,Building Materials,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
968,TAP-SAN-SFC-6003950,PCS,S600 Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,,S600,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
712,JAC-FLO-GLO-2TON,SET,Glotool China Floor Jack - 2TON,Automotive,Glotool,2TON,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
352,SHO-SOR-SRTSS3013,PCS,Sorento Hand Shower - SRTSS3013,Bathroom,Sorento,SRTSS3013,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
360,BAS-SAN-WB-288,PCS,Saniware Wall Hung Basin-above Counter Mounting (410X360X160MM),Bathroom,Saniware,410X360X160MM,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Direct image URL not exposed.,open
362,BID-SOR-SRT201-BL,PCS,Sorento Bidet Spray 1.2M Flex Hose Blk,Bathroom,Sorento,SRT201-BL,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
