source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
857,BOS-0601-B37-3L0,UNIT,Gco 220 Cut Off Saw,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
537,BOS-0601-9F8-1L0,SET,Gsr Batt. Screwdriver 180-LI,Hand Tools,Bosch,180-LI,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
719,STA-BRE-STHM5KHV,UNIT,Stanley Breaker 5KG (b/packed STA54501),Electrical,Stanley,STA54501,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
873,BOS-0601-6B7-0L1,UNIT,Gof 130 Router,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
319,TAP-SIN0-SRTKT71SS-BL,PCS,Sorento Pil Mou Kitchen Mixer Tap W Pull Out Shower (blk),Bathroom,Sorento,SRTKT71SS-BL,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Source image and pull-out package not preserved.,open
385,X-STA-DRI-SCI12S2,UNIT,Stanley 10.8V 1.5 AH Impact Driver,Power Tools,Stanley,SCI12S2,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
927,NIP-VIN-EAS-20L-P,DRUM,18L Nippon Vinilex Easywash Paster Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
376,BOS-0601-396-1L0,UNIT,Gws Small A/grinder,Power Tools,Bosch,900-100S,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Source code `0601-396-1L0` differs from official `06013960L0`; exact image URL not preserved.,open
506,STA-SHE-SAN-310W-SSS310,UNIT,Stanley 1/2 Sheet Sander 310W,Power Tools,Stanley,SSS310,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
329,TAP-SIN-SRTKT71SS,PCS,Sorento Brass Chrome Pillar Mou Kitchen Mixer W Pull Out Shower,Bathroom,Sorento,SRTKT71SS,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
737,"FAN-CEI-KDK-K14PH-PBR-56""",PCS,Kdk DC Motor Ceiling FAN-56 (brown),Fans & Ventilation,,FAN-56,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
759,COC-SOR-SRTWT9706,PCS,Sorento Pillar Mou. Kitchen Mixer Tap,Plumbing,Sorento,SRTWT9706,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
783,TAP-SIN-SRTKT1867SS-BL,PCS,Sorento Pillar Mounted Kitchen Tap (double),Plumbing,Sorento,SRTKT1867SS-BL,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
