source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
129,ELE-D/L-MEG-FE2155D-18W,PCS,Megaman E27 3U Bulb,Lighting,Megaman,E27,reopen,2,,pending,https://megaman.com.my/product/plce-energy-saving-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-5-1.jpg,Q: PLCE page spec table: FD2155D 18W E27 3000K/6500K; row spells FE2155D (absent from table); row names no CCT so nothing else contradicted.,open
105,ELE-BUL-E27-3W-BLUE,PCS,Taicon E27 3W LED Color Bulb-blue,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
118,ELE-BUL-B22-3W-BLU,PCS,Taicon B22 3W LED Color Bulb - Blue,Lighting,Taicon,B22,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
79,ELE-D/L-MEG-YTT100ZI-30W,PCS,Megaman E27 LED Bulb,Lighting,Megaman,E27,reopen,2,,pending,https://megaman.com.my/product/t-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/11-1-1.jpg,"Q: opened megaman.com.my/product/t-bulb/: tech table Model YTT100Z1 (digit 1), 30W, E27, SIRIM; image live. Row spells YTT100ZI (letter I) - likely transliteration but exact-match bar requires the model code to be right; held at pending rather than candidate.",open
128,ELE-BUL-B22-3W-GRE,PCS,Taicon B22 3W LED Color Bulb - Green,Lighting,Taicon,B22,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
207,NIP-PHG-5L-A,CAN,5L Platone High Gloss Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: same line page; 5L accent base not printed.,open
30,ELE-BUL-E27-15W-RED,PCS,Taicon E27 Stick Bulb Red 15W,Lighting,Taicon,E27,reopen,2,,reject,,,Q: same Taicon query set re-run; DNS NXDOMAIN; only marketplace/wholesaler listings exist. no_official_taicon_website.,open
166,ELE-CAB-WIR-MKK-2.5MM-YEL,ROLL,MKK Cable 2.5MM (7/0.49MM) Yellow,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists (established); distributor order codes confirm size/colour scheme. commodity_cable_no_brand_site.,open
173,ELE-CAB-WIR-MKK-2.5MM-GRE,ROLL,MKK Cable 2.5MM (7/0.49MM) Green,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists (established). commodity_cable_no_brand_site.,open
125,ELE-BUL-E27-3W-GREEN,PCS,Taicon E27 3W LED Color Bulb-green,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
167,ELE-D/L-MEG-YTP45B1-15W-3000K,PCS,Megaman LED Stick Bulb Plc YTP45B1 15W/3000K,Lighting,Megaman,YTP45B1,reopen,2,,pending,https://megaman.com.my/product/led-stick/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-2.jpg,Q: led-stick table: PLC 15W code is YTP45BA; row spells YTP45B1 (absent). 3000K confirmed under BA spelling.,open
229,ELE-CAB-WIR-MKK-1.5MM-YELLOW,ROLL,MKK Cable 1.5MM (7/0.39MM) Yellow,Electrical,MKK,7/0.39MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists. commodity_cable_no_brand_site.,open
219,NIP-PHG-5L-P,CAN,5L Platone High Gloss Paster Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: platone line page; 5L paster base not printed.,open
