source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,model_exact,finish_exact,match_confidence,tiers_run,queries_log,pages_log,notes
799,FIT-BUT-TEE-25X25X20MM,PCS,candidate,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/reducing-tees,https://www.buteline.com/asset/10917/w1200_q95.jpeg,510,320,30601,TR776,black PE (engineering polymer),high,T2,q:Buteline Malaysia PE fittings official site .com.my,p:https://www.buteline.com/ (200) | p:https://www.buteline.com/my (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/reducing-tees (200),"Official Buteline Malaysia Sdn Bhd site (buteline.com/my, KL office listed). PDP size table quotes ""TR776 - 25mm x 25mm x 20mm"" verbatim; UOM Each=PCS. Image = official Reducing Tees product photo (single reducing tee shown, 510x320 source raster; /w1200_q95 variant byte-checked 200 image/jpeg 30601B; raw /asset/10917.jpeg is same picture 19782B). Photo not shared with any other row in this batch."
734,TOO-NIE-GRE-NIP-9077,PCS,pending,https://nietz.com.my/product/nietz-grease-nipple-straight/,,,,,,,,T2,"q:""Nietz"" grease nipple M6 straight",p:https://nietz.com.my/product/nietz-grease-nipple-straight/ (200),"Official NIETZ Malaysia manufacturer PDP opened: title ""NIETZ Grease Nipple - Straight"", CODE: 158359 until 162309 (code range covers thread-size variants), Box/Ctn 100/1000. Candidate images identified on page: https://nietz.com.my/wp-content/uploads/2024/06/85_158359-until-162309.png and .../85_158359-until-162309-2.png. BLOCKER: nietz.com.my accepts TCP but TLS handshake blackholes from research network (curl --ssl-no-revoke --max-time and python urllib timeout all stall), so the mandatory byte check could not be executed this round -> parked pending per host-timeout rule. Also M6X1.0 thread is NOT printed on the PDP (third-party Sunway Winstar B2B lists NIETZ GREASE NIPPLE STRAIGHT M6X1.0MM); confirm thread size before promoting."
869,FIT-BUT-STR-COU-25MMX20MM,PCS,candidate,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings,https://www.buteline.com/asset/10922/w1200_q95.jpeg,510,320,26749,SR76,black PE (engineering polymer),high,T2,q:Buteline Malaysia PE fittings official site .com.my,p:https://www.buteline.com/ (200) | p:https://www.buteline.com/my (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings (200),"Official Buteline MY PDP quotes ""SR76 - 25mm x 20mm"" verbatim in size table; UOM Each=PCS. Image = official Straight Inline Couplings product photo (single coupling shown). FAMILY-HERO? same page + same photo serve sibling SE66 20x20 (row 919) since OEM publishes one photo per fitting family."
919,FIT-BUT-STR-20X20MM,PCS,candidate,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings,https://www.buteline.com/asset/10922/w1200_q95.jpeg,510,320,26749,SE66,black PE (engineering polymer),high,T2,q:Buteline Malaysia PE fittings official site .com.my,p:https://www.buteline.com/ (200) | p:https://www.buteline.com/my (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings (200),"Official Buteline MY PDP quotes ""SE66 - 20mm x 20mm"" verbatim in size table; UOM Each=PCS. FAMILY-HERO? identical official photo shared with SR76 25x20 (row 869); byte-checked 200 image/jpeg 26749B."
855,BAT-ENE-HD-D2PCS,PCK,candidate,https://eveready.in/products/batteries/eveready-carbon-zinc-1050-d-size-battery/,https://cdn.eveready.in/uat/products/1050%20new%20battery%20(2).jpg,1500,1500,151919,1050,HD red card 2-pack (carbon zinc),medium,T2,T3,"q:""Eveready"" ""1050BP"" D battery heavy duty",p:https://kvc.com.my/Products/Tools/Batteries-and-Chargers/Non-Rechargeable-Batteries/HEAVY-DUTY-BATTERY-SIZE-D-zid2035975 (200) | p:https://eveready.in/products/batteries/eveready-carbon-zinc-1050-d-size-battery/ (200),"Official Eveready brand-owner PDP (eveready.in, Eveready Industries India) titled ""Eveready Heavy Duty 1050 R20 Battery (Pack of 2)"": page quotes 1050, Available Sizes D, Pack of 2 -> matches Eveready HD D 2Pc / UOM PCK. Hero pack-shot byte-checked 200 image/jpeg 151919B 1500x1500. Regional caveat: MY-market card code is 1050BP2 (Blackwoods AU lists Mfr# 1050BP2) while KVC Malaysia (Sonepar distributor) lists MPN 1050BP/SW with its own product photo https://kvc.com.my/static/WFS/Malaysia-KVC-Site/-/Malaysia/en_MY/L/eveready-1050BP-SW_Image1.jpg (byte-checked 200 image/jpeg 22657B) - swap to KVC art if strict Malaysian packaging is required."
406,BUL-FFL-60W-E27-FROST,PCS,reject,,,,,,,,,,T2,T3,"q:""Taicon"" bulb E27 frosted incandescent | q:""Taicon"" lamp bulb Malaysia",,"No official Taicon lighting web presence exists: taicon.com is an unrelated Taiwanese capacitor maker; remaining hits are Lazada/Shopee marketplace stalls and Sarawac retailer KS Group pages for unrelated TAICON LED SKUs. Incandescent E27 frosted 60W under this trade brand has no OEM or authorised-distributor page anywhere - honest reject rather than force a match."
447,BUL-FFL-25W-E27-FROST,PCS,reject,,,,,,,,,,T2,T3,"q:""Taicon"" bulb E27 frosted incandescent | q:""Taicon"" lamp bulb Malaysia",,"Same verdict as row 406: no official/authorised online source for Taicon incandescent E27 frosted 25W; only marketplace noise for different LED SKUs. Reject."
582,"FIT-BUT-STR-FEM-SWI-25MMX1/2""",PCS,candidate,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-female-swivels,https://www.buteline.com/asset/10920/w1200_q95.jpeg,510,320,29419,SF7B,black PE body with BSP female swivel,high,T2,q:Buteline Malaysia PE fittings official site .com.my,p:https://www.buteline.com/ (200) | p:https://www.buteline.com/my (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-female-swivels (200),"Closes prior gap (old fitting-manual miss): official MY PDP size table quotes ""SF7B - 1/2"" BSP x 25mm"" verbatim = 25mm x 1/2 inch female swivel. Source-data category Fishing & Tackle is an upstream mis-tag; item is a PE plumbing fitting. Image = official Straight Female Swivels product photo, byte-checked 200 image/jpeg 29419B."
519,ADH-TAP-WIR-6.5YD-RED-ROLL,ROLL,reject,,,,,,,,,,T2,T3,q:"Glotool" tape Malaysia,,"Glotool is a Sarawak trade brand with NO official manufacturer site; footprint = Shopee/Lazada stalls, BigGo aggregator and retailers (Wang Thong Hardware Bintulu wthardware.my stocks only Glotool masking/waring OPP tape - different SKUs). Wire tape red 10pcs/roll has no OEM or authorised-distributor page. Honest reject."
879,ADH-TAP-CLO-BLA,PCS,reject,,,,,,,,,,T2,T3,q:"Glotool" tape Malaysia,,"No official Glotool presence (see row 519). Cloth tape 48mm x 7yd black exists only as marketplace commodity listings mixed across brands (Sweettape/Worker/Glotool). No OEM or provably-authorised distributor page. Reject."
880,ADH-TAP-CLO-GRE,PCS,reject,,,,,,,,,,T2,T3,q:"Glotool" tape Malaysia,,"No official Glotool presence (see row 519); green 48mm x 7yd cloth tape has no OEM or authorised source online. Reject."
