source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
532,STA-COR-FAN-SCF001,UNIT,Stanley Cordless Fan,Power Tools,Stanley,SCF001,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
778,FAN-PSN-FV-30AUM8,PCS,Panasonic 12 Wall Mounted V Fan,Fans & Ventilation,Panasonic,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
992,COC-SIN-SRTWT5848-RG,PCS,Sorento Pillar Mounted Kitchen Tap - SRTWT5848(RG),Plumbing,Sorento,SRTWT5848,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
337,SHO-SOR-SRTSS8740,PCS,Sorento Sliding BAR W 5 Functions Shower Set,Bathroom,Sorento,SRTSS8740,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Function-count conflict and exact image not preserved.,open
341,BAS-SOR-SRTWT7202,PCS,Sorento Basin Cold Tap SRTWT7202,Bathroom,Sorento,SRTWT7202,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
342,COC-BAS-SRTWT5841-RG,PCS,Sorento Basin Cold Tap - SRTWT5841-RG,Bathroom,Sorento,SRTWT5841-RG,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
344,TAP-SAN-SWP-B-2520,PCS,Saniware Premier Basin Pillar Tap Cold,Bathroom,Saniware,SWP-B-2520,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
349,TOW-SOR-SRT9541-BL,PCS,Sorento Double Towel BAR S/s,Bathroom,Sorento,304-BLK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
348,TOW-SOR-SRT446-RG,PCS,Sorento 60CM SS Towel Shelf Rg+mb,Bathroom,Sorento,SRT446-RG,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
353,SHO-SOR-SRTSH2628-GMB,PCS,"Sorento Rain Shower Head: Gun (10"")",Bathroom,Sorento,METAL-250MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
840,RIC-COO-PSN-SR-Y18GWSKN,PCS,Panasonic 1.8L Rice Cooker (light Blue),Home Appliances,Panasonic,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
