source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
944,BOS-0601-B33-0L0,UNIT,Gcm 216 Compound Mitre Saw,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
561,BOS-0601-9F6-0L0,UNIT,Gsr Batt. Screwdriver 12V-15FC,Hand Tools,Bosch,12V-15FC,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
971,BOS-RB650S,UNIT,Robin Mist Blower,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
388,STA-SAW-SM16,UNIT,Stanley Compound Miter Saw 1650W - SM16,Power Tools,Stanley,SM16,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
390,BOS-0601-9G5-2L0,UNIT,Gdx Batt. Impact Driver,Power Tools,Bosch,180-LI,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer image/rights not preserved; dealer image package is not a publication approval.,open
402,STA-IMP-WRE-SBW910M1K,UNIT,Stanley Fatmax 20V Max V20 Brushless Impact Wrench,Power Tools,Stanley,V20,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Source item code is SBW910M1K while preserved dealer page is the B1 kit; package suffix is material and exact source package image was not promoted.,open
391,BOS-AQSD75F,UNIT,Adelino Submersible Sewage Pump 0.75KW,Pumps & Water,Bosch,0.75KW,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
770,ALP-WAT-HEA-IM-9EP-SIL,UNIT,Alpha Instant Water Plus Rainshower-sil HEATER-IM-9EP,Home Appliances,,HEATER-IM-9EP,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
316,TOI-TRP-WC-8840-P,SET,Sorento Close Couple Wash,Bathroom,Sorento,DOWN-SRTWC8840-P,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact close-couple wash configuration and image not preserved.,open
422,BOS-0601-063-N81,UNIT,Gll Kit Laser Level,Power Tools,Bosch,5/50X,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact Bosch kit identity/image not preserved in this pass.,open
426,BOS-SM20CX-170F,UNIT,Sumo Gasoline Water Pump 2,Pumps & Water,Bosch,SM20CX-170F,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
430,BOS-0601-8C0-0L0,UNIT,Gws Angle Grinder 2200-180H,Power Tools,Bosch,2200-180H,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact Bosch Malaysia page/image not preserved.,open
307,BATH-SRTBF11707-BLK,PCS,Sorento 6IN1 S/s 304 Cabinet -SRTBF11707,Bathroom,Sorento,6IN1,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
309,BAS-SOR-SRTWB3403,PCS,Sorento Art Basin SRTWB3403,Bathroom,Sorento,SRTWB3403,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
