source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
335,TOW-SRT449-RG,PCS,Sorento 75CM S/s Towel BAR Matt Blk,Bathroom,Sorento,SRT449-RG,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
682,LOC-YALE-Y120-50-1,UNIT,Yale Boron Shackle Padlock,Lifting & Rigging,Yale,Y120-50-1,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Source uses Y120-50-1 while official notation includes /127; exact image URL not preserved.,open
354,TAP-SAN-SWS-304-3960,PCS,Saniware Sliver Basin Sink Tap,Bathroom,Saniware,SWS-304-3960,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
564,SWI-T/SOC-70/076-5M4G,PCS,Taicon 4G 70/076 Nut Box,Fasteners & Fixings,Taicon,EXTENSION-5M,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
379,TOI-HOL-SAN-SWP-BF-3703,PCS,Saniware Toilet Paper Holder (165X80X135MM),Bathroom,Saniware,165X80X135MM,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
774,"NIE-HAN-RAT-1/2""",PCS,Nietz Oval Head Ratchet Hdl 50048124 24T,Hand Tools,Nietz,24T,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
542,"NIE-SOC-IMP-1""-33MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170033 33MM,Power Tools,Nietz,6PT,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
571,"NIE-SOC-IMP-1""-32MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170032 32MM,Power Tools,Nietz,6PT,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
413,GRA-SAN-SWFG-SS304-6601,PCS,Saniware Floor Grating (150X150MM) SWFG-SS304-6601 SUS304,Bathroom,Saniware,150X150MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
624,SWI-T/SOC-70/076-5M3G,PCS,Taicon 3G 70/076 Nut Box,Fasteners & Fixings,Taicon,EXTENSION-5M,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
884,NIP-QSH-EXT-1L-A,TIN,1L Nippon Q-shield Extra Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
504,GRA-SAN-SWFG-SS304-6608,PCS,Saniware Premier Floor Grating (150*150*0.8),Bathroom,Saniware,SWFG-SS304-6608,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
