source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
160,BOS-AHI4-4PC-R,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (1.0HP),Pumps & Water,Bosch,1.0HP,reopen,2,,pending,http://adelinopump.com/fr-fr/surface_pump/394.html,,Q: adelinopump.com surface-pump page live (brand site); AWJ-series models listed but 1.0HP rating not mapped to a specific model code on page.,open
66,TOI-TRP-WC-SRTWC8518-SH-S,PCS,Sorento One Piece Twister Flushing Tech,Bathroom,Sorento,SRTWC8518-SH-S,reopen,2,,pending,,,Q: websearch SRTWC8518 site:.com.my + masterclub -> only retailer HomePro hit; probe live-path srtwc8518-sh-s-detail -> 404. No official page/asset.,open
180,BOS-AHI2-4PC,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (0.75HP),Pumps & Water,Bosch,0.75HP,reopen,2,,pending,http://adelinopump.com/fr-fr/surface_pump/394.html,,Q: adelinopump.com surface-pump page live (brand site); AWJ-series listed; 0.75HP rating not mapped to a specific model code on page.,open
74,SHO-SAN-SWP-BSP-5505B,PCS,Saniware Premier 3WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,3WAY,reopen,2,,pending,,,Q/probes: ?s=5505 opens ONLY 3-Way SS page swp-bsp-5505ss; no -B black variant anywhere on site; websearch side-check. black_-B_not_on_site; SS image NOT reused.,open
77,TOI-TRP-WC-SRTWC8840-S,PCS,Sorento Close Coupled Wash,Bathroom,Sorento,DOWN-SRTWC8840-S,reopen,2,,pending,https://www.sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8840-rl-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8840-RL.jpg,"Q: close-coupled listing (8 models, no 8840-S) + detail page opened: H1 SRTWC8840-RL, Close Coupled Rimless, S-Trap 250mm, PP seat, White; img SRTWC8840-RL.jpg. Item requests -S; official carries only -RL. suffix_variance.",open
81,SHO-SAN-SWP-BSP-5504B,PCS,Saniware Premier 2WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,2WAY,reopen,2,,pending,,,Q/probes: ?s=5504 opens ONLY 2-Way SS page swp-bsp-5504ss; no -B black variant on site. black_-B_not_on_site; SS image NOT reused.,open
70,MIR-SWBC-SS6414,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6414,Bathroom,Saniware,SWBC-SS6414,reopen,2,,reject,https://saniware.com/?s=SWBC-SS6414,,Q/probes: ?s=SWBC-SS6414 -> 0 results; cabinet archive alphabetical scan shows no SS6414 where it would sort; closest live = SS6405/6406/6407. code_absent_from_official_range.,open
10,TOI-TRP-WC2110A-P,SET,Saniware Washdown Two-piece Closet WC-2110A-P180MM,Bathroom,Saniware,WC-2110A-P180MM,reopen,2,,pending,https://saniware.com/product/wc-2110a-s200/,,"Q/probes: /product/wc-2110a-p180/=404; ?s=WC-2110A opens only WC-2110A-S200 (desc: S-trap 200/250mm, no P-trap); websearch -> dealers list P-trap 180MM as spec only. variant_not_listed.",open
9,TOI-TRP-WC-2122A-P,SET,Saniware Washdown Two-piece Closet WC-2122A-P180MM,Bathroom,Saniware,WC-2122A-P180MM,reopen,2,,pending,https://saniware.com/product/wc-2122a-s300/,,"Q/probes: /product/wc-2122a-p180/=404; ?s=WC-2122A opens only WC-2122A-S300 (desc: S-trap 250/300mm + P-trap 180mm roughing-in, no P180 SKU); websearch WC-2122A-P180 saniware -> dealers list P-trap 180mm only as spec. variant_not_listed.",open
61,STA-ROT-HAM-SHR243KA,UNIT,Stanley Rotary Hammer 24MM,Power Tools,Stanley,SHR243KA,reopen,2,,pending,,,"Q: final round 'SHR243KA Stanley rotary hammer Malaysia'; my.stanleytools.global rotary-hammers category (7 SKUs) - SHR243KA absent; no Leeden listing. Only non-authorised dealers (lkmmachinery, powertoolmalaysia/Geo Laser) with unverifiable image provenance.",open
150,PSN-MJ-CS100WSK,PCS,Panasonic Juicer 1.7L 400W (white),Home Appliances,Panasonic,MJ-CS100W,reopen,2,,pending,https://www.panasonic.com/my/consumer/kitchen-appliance/beverage-preparation/juicer-slow-juicer/mj-cs100wsk.html,,"Q: panasonic.com/my MJ-CS100WSK PDP live (prior pass verified); body White, 400W exact. FLAG: display says 1.7L but official juice container 0.6L (pulp 0.5L). Q: panasonic.com/my PDP bot-blocks automated fetch (HTTP 403) - official image not extractable this pass; capacity flag (0.6L vs 1.7L claim) also open.",open
228,X-LOC-YALE-Y120B-50-KA3,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA3,Lifting & Rigging,Yale,Y120B-50-KA3,reopen,2,,pending,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y120b-series,,Q: yalehome Y120B family page; KA3 code not printed as official SKU.,open
23,KHI-COO-RC3636,SET,3.6L Rice Cooker (cool Grey),Home Appliances,Khind,KHIND-RC365,reopen,2,,pending,https://khind.com.my/products/3-6l-commercial-rice-cooker,https://khind.com.my/cdn/shop/files/ssmy.zone-1717059514-RC365_WH_Cover.jpg?v=1751809047,"Q: ""RC365"" khind official; opened khind.com.my/products/3-6l-commercial-rice-cooker: title 'KHIND 3.6L Commercial Rice Cooker RC365' RM209, single media asset = RC365_WH_Cover.jpg (WH=WHITE cover). Cool Grey stated officially only on 5.6L RC565 spec page (Colour: Cool Grey), not for RC365. Model exact; finish chain unresolved.",open
