source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
243,NIP-SAT-GLO-5L-145,CAN,5L Nippon Satin Glo 145 White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/satin-glo/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/Satin-Glo.webp,Q: satin-glo line page silent on 145 White/5L.,open
183,BOS-0601-9F7-0L0,UNIT,Gsr Battery Screwdriver,Hand Tools,Bosch,120-LI,reopen,2,,pending,https://www.bosch-pt.com.my/my/en/products/gsr-120-li-06019G80L0,,Q: gsr-120-li-06019G80L0 page live; row order suffix 0L4 (single-battery Gen2 variant) not listed on MY page - variance.,open
198,BOS-0601-9G8-0L4,UNIT,Gsr 121B Batt. Screwdriver (1 Batt.),Hand Tools,Bosch,121B,reopen,2,,pending,https://www.bosch-pt.com.my/my/en/products/gsr-120-li-06019G80L0,,Q: gsr-120-li page live; row order 0L4 variant not on MY page - variance.,open
179,ELE-D/L-TC-3260-32W-RND,PCS,Taicon 32W Adjusted LED Round (TC-3260),Lighting,Taicon,TC-3260,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
187,ELE-D/L-TC-2261-32W-SQ,PCS,Taicon 32W Adjusted LED Square (TC-2261),Lighting,Taicon,TC-2261,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
230,NIP-WTRB-5L-P,CAN,5L Nippon Weatherbond Quartz Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/weatherbond-quartz/,https://www.nipponpaint.com.my/wp-content/uploads/2024/12/weatherbond-quartz-best-in-class.webp,Q: weatherbond-quartz line page; 5L pastel base not printed.,open
149,NIP-SAT-GLO-18L-145,CAN,18L Nippon Satin Glo 145 White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/satin-glo/,,Q: satin-glo line page; 145 White code and 18L pack not printed.,open
264,NIP-WTRB-5L-WHITE,CAN,5L Nippon Weatherbond 145 White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/weatherbond-exterior-paint/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/weatherbond-quartz.webp,Q: /product/weatherbond-exterior-paint/ is 404; family hub confirms Weatherbond range but prints no pack sizes or colour codes; family-level match only.,open
109,RAINBOW-G888-250GM,BTL,Nippon Gold Paint 999 Gold,Paint & Sundries,Nippon Paint,250GM,reopen,2,,pending,https://www.nipponpaint.com.my/product/gold-paint/,,Q: nipponpaint.com.my gold-paint line page confirms Gold Paint line; '999' branding and 250GM pack not printed on page (third-party listings only).,open
48,FAN-CEI-KHI-WHI-CF618,SET,Khind - 60 Ceiling Fan,Fans & Ventilation,Khind,CF618,reopen,2,,pending,https://khind.com.my/products/khind-60-ceiling-fan-white,,"Q: CF618 khind.com.my. Opened white page: title 'KHIND 60"" Ceiling Fan CF618S', WHITE, RM159 single-unit online-exclusive (og:image cf618-wh exists but NOT reused - model code differs). Separate CF618BN page = black three-unit packaging. CF618S evidently current white evolution of CF618 line but exact code differs. model_suffix_variance_CF618S.",open
192,GAS-COO-TC-2288-PGC,SET,Taicon Portable Gas Cooker,Home Appliances,Taicon,TC-2288PGC,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
239,NIP-VIN-EAS-15L-A,DRUM,15L Nippon Vinilex Easywash Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,reject,https://www.nipponpaint.com.my/product/vinilex-easywash/,,Q: vinilex-easywash page recheck -> HTTP 404 (removed); EasyWash = 1L/5L/18L topcoat only; 15L Accent Base fails name+size+base.,open
222,NIP-QSH-EXT-20L-P,DRUM,18L Nippon Q-shield Extra Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/q-shield-extra/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/q-shield-extra-new.webp,Q: q-shield-extra line page live; pastel base/18L not printed.,open
