source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
644,NIP-QLA-1L-A,CAN,1L Nippon Q-lac Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
846,CAR-BRU-875883,PAIR,Brush Pair Type Stanley,Automotive,Stanley,N875883,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
958,BOS-2608-608-T64-N,PCK,Velcro Disc 125MM Holes (5PCS/PCK) G60-8,Abrasives & Cutting,Bosch,5PCS/PCK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
987,BOS-2608-608-T69,PCK,Velcro Disc 125MM Holes (5PCS/PCK) G180-8,Abrasives & Cutting,Bosch,5PCS/PCK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
773,GAR-CUT-SCI-GT04GS,PCS,Glotool Garden Scissors Gt- 04GS,Outdoor & Garden,Glotool,04GS,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
833,BOS-2608-578-120,PCS,Masonry Drill Bit 8MM X,Power Tool Accessories,Bosch,80/120MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
994,DRI-SDS-GT02-06160,PCS,Glotool Sds Drill 6 X 160MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
760,MIR-GLO-S-GLC4560BLACK,PCS,Alum. Frame Mirror (black),Bathroom,,450X600X27MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
761,MIR-GLO-S-GLC4560GOLD,PCS,Alum. Frame Mirror (gold),Bathroom,,450X600X27MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
805,MIR-GLO-S-GLC5050GOLD,PCS,Dia. (round-gold) Alum. Frame Mirror,Bathroom,,DIA.500X27MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
804,MIR-GLO-S-GLC5050BLACK,PCS,Dia. (round-black) Alum. Frame Mirror,Bathroom,,DIA.500X27MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
705,NIE-SOL-9233,EA,Nietz Picasaf 9233 Solar Panel Signal Lamp Amber,Lighting,Nietz,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
652,NIP-QGL-1L-P,TIN,1L Nippon Q-glo Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
524,PAI-SPR-SAM-KP1,PCS,Samurai Spray Paint KP1 Putty Primer,Paint & Sundries,Samurai,KP1,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
825,PAI-SPR-SAM-054,PCS,Samurai Spray Paint Fluorescent Green,Paint & Sundries,Samurai,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
823,MEA-TAP-STA-TYL-5.0M,PCS,5M/16 X 19MM Stanley Tylon Short Tape Rules,Hand Tools,Stanley,5M/16,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
863,PAI-SPR-SAM-Y012,PCS,Samurai Spray Paint Candy Brown,Paint & Sundries,Samurai,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
864,PAI-SPR-SAM-Y112,PCS,Samurai Spray Paint Candy Red,Paint & Sundries,Samurai,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
886,PAI-SPR-SAM-Y111,PCS,Samurai Spray Paint Candy Blue,Paint & Sundries,Samurai,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
499,"HOS-FLE-GLO-08""",PCS,Glotool Flexible Tube F1/2 X F12 X 8,Outdoor & Garden,Glotool,F1/2,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
953,DRI-SDS-GT02-12160,PCS,Glotool Sds Drill 12 X 160MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
724,"SAN-SCO-KN411-4""-RED",PCK,Round Sanding Scotch 4 Red (2PCS/PCK),Abrasives & Cutting,Saniware,2PCS/PCK,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
409,NIP-ECO-KX,CAN,1L 811-0018 White Kx,Paint & Sundries,Nippon Paint,ECO100,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
418,NIP-WTRB-5L-A,CAN,5L Nippon Weatherbond Quartz Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Official page confirms family but not exact 5L Accent Base package/image.,open
480,NIP-QLA-5L-A,CAN,5L Nippon Q-lac Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Official page confirms family but not exact 5L Accent Base package/image.,open
