source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
6973,SMR-TCT-HOL-SAW-30MM,PCS,Smr Tct Holesaw 30MM,Power Tool Accessories,,,search,1,,,,,,open
6052,SAF-SLI-GLO-2TON4M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 4M,Lifting & Rigging,,,search,1,,,,,,open
7450,TOO-WRE-OIL-FW-7008B,PCS,Fiesto Chain Oil Filter Wrench 12,Hand Tools,,,search,1,,,,,,open
7394,CAR-WAX-REPELL,PCS,Lizard Repellent 500ML,Automotive,,,search,1,,,,,,open
7675,SHH-BAS-WIR-WB12G,PCS,"Wire Basket 12""/30CM (gold)",Electrical,,,search,1,,,,,,open
7361,"CUT-PAR-18""",PCS,18 Parang,Abrasives & Cutting,,,search,1,,,,,,open
5674,SPR-BID-06093,SET,Ets 302 Elise Toilet Sprayer Set,Bathroom,,,search,1,,,,,,open
7448,SHH-NYL-NET-6,PCS,Automatic Nylon Fishing Mesh Net 6 Hole,Fishing & Tackle,,,search,1,,,,,,open
7386,CAR-ARMOR-PROTECT,PACK,Armor All 300ML Protectant,Automotive,,,search,1,,,,,,open
5181,TOO-ELE-GUN-GLU-60W,SET,60W Glue Gun,Chemicals & Adhesives,,,search,1,,,,,,open
5838,TOO-ELE-GUN-PIN-60W,PCS,60W Soldering Iron Gun,Home Appliances,,,search,1,,,,,,open
7469,CAR-WAX-MOS-CLE,PCS,Mcs Super Mosaic Clean - 500ML,Automotive,,,search,1,,,,,,open
7692,GUN-H/D-10-1/2'',PCS,Heavy Duty (revolving) Caulking Gun - 10-1/2,Fasteners & Fixings,,,search,1,,,,,,open
7478,"TOO-DRV-STA-TAN-8MM-10""-#3+",PCS,Tank Thru Screwdriver - 8MM X 10 X 3 (+),Hand Tools,,,search,1,,,,,,open
6868,GAR-SPR-LAN-CR8446B,PCS,Spraying Lance (bend),Outdoor & Garden,,,search,1,,,,,,open
6992,"TOO-BAR-WRE-STR-30""",PCS,Gd Wrecking BAR (straight) 30,Power Tools,,,search,1,,,,,,open
6872,PYE-TOI-MOS-1000ML,BOT,PYE Mosaic&toilet Stains Remover Kleen 1000ML,Chemicals & Adhesives,,,search,1,,,,,,open
6933,TOO-LEV-STA-993042291,PCS,8 X 3 Vials Torpedo Levels-magnetic,Power Tools,,,search,1,,,,,,open
7387,CAR-CLE-WHEEL,BTL,Armor All Wheel & Tire Cleaner 300ML,Automotive,,,search,1,,,,,,open
7472,PAI-GAL-6G-9600,PCS,9600 6G Pail,Housewares,,,search,1,,,,,,open
6058,X-CIMA-DL-L/SC38/RND/18W/DL,SET,Senco 6 Round LED Panel Light 18W,Lighting,,,search,1,,,,,,open
7499,SHH-REEL-LINE-SS800,PCS,Santec Sepit 800 Prawn Reel W/line,Fishing & Tackle,,,search,1,,,,,,open
7057,X-TOO-DRI-ADA-13MM,PCS,13MM Drill Chuck With Adapter Adamark,Power Tools,,,search,1,,,,,,open
7138,X-CAB-NET-WOR-1.0M,PCS,Dintek Cat 5 Patch Cord 1 Meter (grey),Power Tools,,,search,1,,,,,,open
7538,CAR-HIT-HP-CB999067,PCS,Carbon Brush,Automotive,,,search,1,,,,,,open
