source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
258,NIP-ROOF-20L-T,UNIT,20L Nippon Roof Coating Tint Base,Building Materials,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/roof-coating/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/roof-coating.webp,Q: roof-coating line page live; pack size/base/colour-code variants not printed on page.,open
45,TOI-TRP-WC-8826-S,SET,Sorento Washdown Flushing Tech,Bathroom,Sorento,TECH.SRTWC8826-S-RL,reopen,2,,pending,https://www.sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8826-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8826.jpg,"Q: fetched BOTH lead URLs (sorento.com.my + sorentomasterclub.com.my). Official page H1 SRTWC8826-RL (Close-Coupled Rimless, S-Trap 250mm, PP seat, White; img SRTWC8826.jpg); masterclub corroborates. TECH.=internal prefix only. Item suffix -S vs official -RL: suffix_variance.",open
161,BOS-AJS37PC,UNIT,Adelino Automatic Self-priming Jet Pump With Pc (0.5HP),Pumps & Water,Bosch,0.5HP,reopen,2,,pending,http://adelinopump.com/fr-fr/surface_pump/394.html,,Q: same Adelino brand page; jet-pump models (AP37L1/JET-G1) lack 0.5HP rating mapping.,open
123,LOC-YALE-Y120B-50-KA5,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA5,Lifting & Rigging,Yale,Y120B-50-KA5,reopen,2,,pending,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y120b-series,,Q: yalehome.com/my Y120B series family page; KA5 keyed-alike code not printed as official SKU on family page.,open
235,STA-PLA-STEL630,UNIT,Stanley Planer 82MM,Power Tools,Stanley,STEL630,reopen,2,,pending,https://my.stanleytools.global/product/stel630-xd/750w-9mm-planer,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STEL630_1.jpg,Q: official MY title '750W 9mm Planer' vs row 82MM; planing width absent from on-page specs; 82mm only in trade listings. Width conflict.,open
14,TAP-SAN-SWP-RG-304-3905,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-RG-304-3905,Kitchen & Sinks,Saniware,SWP-RG-304-3905,reopen,2,,pending,,,Q/probes: /product/kitchen-pillar-sink-tap-swp-rg-304-3905/=404; ?s=SWP-RG no results; Kitchen Sink category (10 items) has no 3905; websearch -> model only in Scribd catalogue copies. catalogue_only_not_on_site.,open
156,TAP-SAN-SWP-B-304-3915,PCS,Saniware Premier Kitchen Wall Sink Tap-blk,Kitchen & Sinks,Saniware,SWP-B-304-3915,reopen,2,,reject,https://saniware.com/product-category/faucet/saniware-premier/,,Q: ?s=3915 saniware -> 0 results; no trace anywhere (prior pass). no_trace.,open
223,PSN-TK-CS200C-EX,PCS,Panasonic Water Cartridge,Home Appliances,Panasonic,CS200C,reopen,2,,pending,https://www.panasonic.com/my/consumer/kitchen-appliance/water/cartridge/tk-cs200c-ex.html,,Q: panasonic.com/my TK-CS200C-EX PDP live (prior pass verified). Q: panasonic.com/my PDP bot-blocks automated fetch (HTTP 403) - official image not extractable this pass.,open
278,DC-20V-SETS-XB,SET,"DCZC0424Z, DCPB488Z, / Cordless Full Sets Xb",Power Tools,,DCZC0424Z,reopen,2,,pending,,,Q: dongchengmalaysia.com dead; dongchengtool.com search unavailable; combo sets (DCZC0424Z+DCPB488Z / DCZC22Z+DCJZ2060IZ) not individually locatable. host_dead_oem_unmapped.,open
279,DC-20V-XA,SET,"20V DCZC22Z, DCJZ2060IZ, - Sets Xa",Power Tools,,DCZC22Z,reopen,2,,pending,,,Q: dongchengmalaysia.com dead; dongchengtool.com search unavailable; combo sets (DCZC0424Z+DCPB488Z / DCZC22Z+DCJZ2060IZ) not individually locatable. host_dead_oem_unmapped.,open
281,SUMO-SM-138,UNIT,Sumo High Pressure Washer 130 BAR,Power Tools,,SM-138,reopen,2,,pending,,,"Q: Sumo SM-138 pressure washer: dealer listings only, no manufacturer site found. dealer_only_no_oem.",open
58,TOI-TRP-WC-SRTWC8504-S,PCS,Sorento Washdown W Rimless Flush Tech,Bathroom,Sorento,SRTWC8504-S,reopen,2,,pending,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,Q: websearch SRTWC8504 (only -RL at resellers); probe of live-path srtwc8504-s-detail -> 404 product does not exist. sibling_variant_only; RL image deliberately NOT reused.,open
160,BOS-AHI4-4PC-R,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (1.0HP),Pumps & Water,Bosch,1.0HP,reopen,2,,pending,http://adelinopump.com/fr-fr/surface_pump/394.html,,Q: adelinopump.com surface-pump page live (brand site); AWJ-series models listed but 1.0HP rating not mapped to a specific model code on page.,open
66,TOI-TRP-WC-SRTWC8518-SH-S,PCS,Sorento One Piece Twister Flushing Tech,Bathroom,Sorento,SRTWC8518-SH-S,reopen,2,,pending,,,Q: websearch SRTWC8518 site:.com.my + masterclub -> only retailer HomePro hit; probe live-path srtwc8518-sh-s-detail -> 404. No official page/asset.,open
180,BOS-AHI2-4PC,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (0.75HP),Pumps & Water,Bosch,0.75HP,reopen,2,,pending,http://adelinopump.com/fr-fr/surface_pump/394.html,,Q: adelinopump.com surface-pump page live (brand site); AWJ-series listed; 0.75HP rating not mapped to a specific model code on page.,open
74,SHO-SAN-SWP-BSP-5505B,PCS,Saniware Premier 3WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,3WAY,reopen,2,,pending,,,Q/probes: ?s=5505 opens ONLY 3-Way SS page swp-bsp-5505ss; no -B black variant anywhere on site; websearch side-check. black_-B_not_on_site; SS image NOT reused.,open
77,TOI-TRP-WC-SRTWC8840-S,PCS,Sorento Close Coupled Wash,Bathroom,Sorento,DOWN-SRTWC8840-S,reopen,2,,pending,https://www.sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8840-rl-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8840-RL.jpg,"Q: close-coupled listing (8 models, no 8840-S) + detail page opened: H1 SRTWC8840-RL, Close Coupled Rimless, S-Trap 250mm, PP seat, White; img SRTWC8840-RL.jpg. Item requests -S; official carries only -RL. suffix_variance.",open
81,SHO-SAN-SWP-BSP-5504B,PCS,Saniware Premier 2WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,2WAY,reopen,2,,pending,,,Q/probes: ?s=5504 opens ONLY 2-Way SS page swp-bsp-5504ss; no -B black variant on site. black_-B_not_on_site; SS image NOT reused.,open
70,MIR-SWBC-SS6414,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6414,Bathroom,Saniware,SWBC-SS6414,reopen,2,,reject,https://saniware.com/?s=SWBC-SS6414,,Q/probes: ?s=SWBC-SS6414 -> 0 results; cabinet archive alphabetical scan shows no SS6414 where it would sort; closest live = SS6405/6406/6407. code_absent_from_official_range.,open
10,TOI-TRP-WC2110A-P,SET,Saniware Washdown Two-piece Closet WC-2110A-P180MM,Bathroom,Saniware,WC-2110A-P180MM,reopen,2,,pending,https://saniware.com/product/wc-2110a-s200/,,"Q/probes: /product/wc-2110a-p180/=404; ?s=WC-2110A opens only WC-2110A-S200 (desc: S-trap 200/250mm, no P-trap); websearch -> dealers list P-trap 180MM as spec only. variant_not_listed.",open
9,TOI-TRP-WC-2122A-P,SET,Saniware Washdown Two-piece Closet WC-2122A-P180MM,Bathroom,Saniware,WC-2122A-P180MM,reopen,2,,pending,https://saniware.com/product/wc-2122a-s300/,,"Q/probes: /product/wc-2122a-p180/=404; ?s=WC-2122A opens only WC-2122A-S300 (desc: S-trap 250/300mm + P-trap 180mm roughing-in, no P180 SKU); websearch WC-2122A-P180 saniware -> dealers list P-trap 180mm only as spec. variant_not_listed.",open
61,STA-ROT-HAM-SHR243KA,UNIT,Stanley Rotary Hammer 24MM,Power Tools,Stanley,SHR243KA,reopen,2,,pending,,,"Q: final round 'SHR243KA Stanley rotary hammer Malaysia'; my.stanleytools.global rotary-hammers category (7 SKUs) - SHR243KA absent; no Leeden listing. Only non-authorised dealers (lkmmachinery, powertoolmalaysia/Geo Laser) with unverifiable image provenance.",open
150,PSN-MJ-CS100WSK,PCS,Panasonic Juicer 1.7L 400W (white),Home Appliances,Panasonic,MJ-CS100W,reopen,2,,pending,https://www.panasonic.com/my/consumer/kitchen-appliance/beverage-preparation/juicer-slow-juicer/mj-cs100wsk.html,,"Q: panasonic.com/my MJ-CS100WSK PDP live (prior pass verified); body White, 400W exact. FLAG: display says 1.7L but official juice container 0.6L (pulp 0.5L). Q: panasonic.com/my PDP bot-blocks automated fetch (HTTP 403) - official image not extractable this pass; capacity flag (0.6L vs 1.7L claim) also open.",open
228,X-LOC-YALE-Y120B-50-KA3,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA3,Lifting & Rigging,Yale,Y120B-50-KA3,reopen,2,,pending,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y120b-series,,Q: yalehome Y120B family page; KA3 code not printed as official SKU.,open
23,KHI-COO-RC3636,SET,3.6L Rice Cooker (cool Grey),Home Appliances,Khind,KHIND-RC365,reopen,2,,pending,https://khind.com.my/products/3-6l-commercial-rice-cooker,https://khind.com.my/cdn/shop/files/ssmy.zone-1717059514-RC365_WH_Cover.jpg?v=1751809047,"Q: ""RC365"" khind official; opened khind.com.my/products/3-6l-commercial-rice-cooker: title 'KHIND 3.6L Commercial Rice Cooker RC365' RM209, single media asset = RC365_WH_Cover.jpg (WH=WHITE cover). Cool Grey stated officially only on 5.6L RC565 spec page (Colour: Cool Grey), not for RC365. Model exact; finish chain unresolved.",open
