source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3901,TAP-CAB-CB889SS-BL,PCS,Cab Pillar Mounted Kit Tap (pull Out-blk),Plumbing,47.9,3,,CB889SS-BL,,,,pending,,pending,RESEARCHED_PENDING,,CB889SS-BL,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3902,TOO-NIE-TAM-T27,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283027,Hand Tools,47.9,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3903,TOO-PLI-CIRWHB175,PCS,Intl Plier Bent Hose 175MM,Hand Tools,47.9,3,,WHB175B,,,,pending,,pending,RESEARCHED_PENDING,,WHB175B,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3904,TOO-WRE-DOU-1213,PCS,Double Flexible Socket Wrench 12 X 13MM,Hand Tools,47.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3905,X-ELE-OSR-23W,PCS,Osram 3U 23W E27,Power Tools,47.9,3,,E27,,,,pending,,pending,RESEARCHED_PENDING,,E27,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3906,X-FLO-MOC-M66002-QC501AB,PCS,600MM X 600MM Polished Tiles (nano) M66002,Power Tools,47.9,3,,M66002,,,,pending,,pending,RESEARCHED_PENDING,,M66002,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3907,ABR-PAP-621-541,SHT,Ewd Hand Sanding Sheet G1200,Abrasives & Cutting,47.8,3,,G1200,,,,pending,,pending,RESEARCHED_PENDING,,G1200,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3908,BLI-HSS-HOL-SAW-34MM,PCS,Blimax Hss Hole SAW-34MM,Power Tool Accessories,47.8,3,,SAW-34MM,,,,pending,,pending,RESEARCHED_PENDING,,SAW-34MM,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3909,BNW-B&N-RBN-210-BOX,BOX,Sr G. I Boit & Nut 1/4 X 1 (box),Fasteners & Fixings,47.8,3,,RBN-210,,,,pending,,pending,RESEARCHED_PENDING,,RBN-210,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3910,CUT-GRA-SHE-JM817,PCS,Jayamata Grass Shears Red/black Handle,Doors & Hardware,47.8,3,,JM-817,,,,pending,,pending,RESEARCHED_PENDING,,JM-817,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3911,"CUT-KNI-JYMT-JM90-12""",PCS,Jayamata Parang Knife Atap 12,Abrasives & Cutting,47.8,3,,JM-90,,,,pending,,pending,RESEARCHED_PENDING,,JM-90,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3912,DOR-BOL-RAI-100M,DOZ,Rb Pad BOLT-4,Fasteners & Fixings,47.8,3,,BOLT-4,,,,pending,,pending,RESEARCHED_PENDING,,BOLT-4,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3913,DOR-HOL-822,PCS,Leon S/steel Magnetic Door HOLDER-822,Doors & Hardware,47.8,3,,HOLDER-822,,,,pending,,pending,RESEARCHED_PENDING,,HOLDER-822,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3914,"FAS-SCR-DRY-WHI-6#1.1/2""BOX",BOX,Hunter/wh - Drywall Screw 6 X1-1/2,Fasteners & Fixings,47.8,3,,X1-1/2,,,,pending,,pending,RESEARCHED_PENDING,,X1-1/2,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3915,"FAS-SCR-TAP-CSK-6#2""",PACK,6 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,47.8,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,10PCS/PCK,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3916,GAR-SPR-YEW-16L,PCS,16 LTR Yellow Sprayer (plantmate),Outdoor & Garden,47.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
3917,GAS-REG-BTY 16/17A,PCS,Hpg Regulator (horizontal-type),Home Appliances,47.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,,Exact identity/image evidence not preserved under the strict manufacturer-first hierarchy; fail-closed to PENDING.,NO_PRESERVABLE_EXACT_AUTHORITATIVE_IMAGE,,PENDING,pending,needs_permission,,,
