source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3401,DOR-LOC-CYL-KNOB,UNIT,Hafele Diy Knob Lockset Entrance (489.93.125),Doors & Hardware,Hafele,489.93.125 / MCD 3101,candidate,1,1,1,https://hafelehome.com.my/products/hafele-cylindrical-lock-mcd-3101,https://hafelehome.com.my/cdn/shop/products/489-93-125_A.jpg?v=1594298122&width=1500,600,600,21851,40ea2249fc1c6e1a45c3328e73ae3826a806b17f3d24ade2b9c809a742a31248,high,yes,yes,UNIT fits one complete cylindrical knob lockset,needs_permission,candidate,,,"q:""Hafele"" ""489.93.125"" | q:Hafele DIY knob lockset entrance Malaysia | p:hafele.com.my /en/search/?text=489.93.125 -> JS shop wall, 0 results server-side | p:hafele.com.my parametric ViewParametricSearch-Browse?Query=489.93.125 -> full-catalog browse, article not server-rendered | p:bing serp -> only hafele.com.my / hafelehome.com.my brand homepages, no marketplace needed | p:hafelehome.com.my/search?q=489.93.125 -> 2 hits MCD 3101/3102 | p:hafelehome.com.my/products/hafele-cylindrical-lock-mcd-3101 (pagecache/3401.txt) | Closing: official Hafele (Malaysia) Sdn Bhd webshop variant table literally quotes Cat. No ""489.93.125"" with Function ""Entrance"" Backset 60 matching display_name, and og:image 489-93-125_A.jpg downloaded image/jpeg 21851 bytes 600x600 (sha256 40ea2249fc1c...).",
7211,DOR-PAD-03164,PCS,Br 4250 3 1/2 S/steel Auto Bolt,Fasteners & Fixings,"unknown (""Br"" prefix truncated)",4250,open,1,1,1,,,0,0,0,,low,no,no,PCS fits one auto bolt piece,unknown,open,,,"q:""auto bolt"" 4250 stainless steel door (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | q:""Br 4250"" auto bolt | p:chghardware.com.my ?s=auto+bolt -> irrelevant smart-lock results, nothing matching (pagecache/7211.txt) | Closing: brand string ""Br"" is truncated/unresolvable and model ""4250"" has no indexable OEM page, so tier-1 cannot confirm an official source; parked open.","Read the brand off the shelf carton at Salim/Sibu branch, then re-query the identified OEM; otherwise request a packshot from the door-accessory supplier"
7445,DOR-PAD-KTSS075,SET,3 King Top S/steel Surface Bolt,Fasteners & Fixings,King Top,,open,1,1,1,,,0,0,0,,low,no,no,SET fits bolt + strikes/fasteners set,unknown,open,,,"q:""King Top"" surface bolt stainless steel (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | q:kingtop surface bolt Malaysia | p:DNS probes kingtop.com.my / king-top.com.my -> NXDOMAIN | p:chghardware.com.my ?s=surface+bolt -> irrelevant louver-door results (pagecache/7445.txt) | Closing: ""King Top"" reads as a trade brand but has no resolvable official site and no authorised-distributor page found, so parked open.",Ask the King Top distributor/wholesaler on the invoice for their official catalogue sheet covering the 3-inch SS surface bolt and request a packshot
5584,DOR-WED-SMALL,PCS,Small Door Wedge,Doors & Hardware,,,exhausted,1,1,1,,,0,0,0,,low,no,no,PCS fits single wedge,no_asset,exhausted,,,"q:""small door wedge"" rubber door stop Malaysia (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:chghardware.com.my ?s=door+wedge -> no products (""It seems we can't find what you're looking for."", pagecache/5584.txt) | Closing: generic unbranded commodity with no OEM/brand web presence found, so no image was taken.",Shoot in-store at Salim/Sibu branch (or email Cheng Huat Hardware Gombak for a wedge packshot)
6981,"DRI-AUG-SDS-7/16""",PCS,7/16 Sds Plus Auger Bit,Power Tool Accessories,,,exhausted,1,1,1,,,0,0,0,,low,no,no,PCS fits single bit,no_asset,exhausted,,,"q:""sds plus auger bit"" 7/16 (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:chghardware.com.my ?s=sds+auger -> only retailer listing ""SDS-PLUS Type Wood Auger Bit"" (Cheng Huat Hardware shop item, no OEM brand page, pagecache/6981.txt) | Closing: generic unbranded commodity with no OEM/brand web presence found, so no image was taken.","Email Cheng Huat Hardware (Gombak KL) for an SDS-plus auger-bit packshot, or shoot in-store at Salim/Sibu branch"
3780,DUS-PAN-1993,PCS,Dustpan + Wooden Handle,Doors & Hardware,,,exhausted,1,1,1,,,0,0,0,,low,no,no,PCS fits single dustpan-with-handle unit,no_asset,exhausted,,,"q:""dustpan"" wooden handle Malaysia supplier (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:chghardware.com.my ?s=dustpan -> no products (""It seems we can't find what you're looking for."", pagecache/3780.txt) | Closing: generic unbranded commodity with no OEM/brand web presence found, so no image was taken.",Shoot in-store at Salim/Sibu branch
5362,ELE-CAB-R/BK-PURECO-60M,ROLL,Pureco 23/014 Red/black Wire,Electrical,Pureco,23/014,open,1,1,1,,,0,0,0,,medium,no,no,ROLL fits one 60M reel,unknown,open,,,"q:""Pureco"" wire cable electrical Malaysia (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:pureco.com.my -> domain now redirects to unrelated Eco Disposable Sdn Bhd food-packaging site (pagecache/5362.txt), cable-brand owner unreachable there | p:southerncable.com.my/product/ and leadercable.com.my -> no PURECO brand listing | Closing: display carries a real brand+size code (Pureco 23/014) but the cable brand owner has no reachable official page this run, so parked open.",Ask Ekoway's electrical wholesaler who distributes Pureco flexible wire (60M reels) and request the reel-label packshot
5427,ELE-CAB-UC 2.5MM,MTR,Tonn 2.5MM X 2C Twin Flat Cable,Electrical,Tonn,2.5MM X 2C,open,1,1,1,,,0,0,0,,low,no,no,MTR sold per metre off the coil,unknown,open,,,"q:""Tonn"" twin flat cable Malaysia (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:kimsai.com.my ?s=twin+flat+cable -> JS-shell SERP, no products | p:chghardware.com.my ?s=twin+flat+cable -> no products (pagecache/5427.txt) | p:tonn.com.my / tonncable.com.my DNS -> NXDOMAIN | Closing: brand-like token ""Tonn"" unconfirmed against any official manufacturer page, so parked open.",Check the cable print/marketer on the coil at Salim/Sibu branch (likely a Malaysian maker e.g. Southern Cable group) and request the drum label packshot
6844,ELE-CAB-WIR-1.5red-MTR*,MTR,1.5MM Electric Cable Red,Electrical,,,exhausted,1,1,1,,,0,0,0,,low,no,no,MTR sold per metre off the reel,no_asset,exhausted,,,"q:""1.5mm"" electric cable red PVC single core Malaysia (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:chghardware.com.my ?s=1.5mm+cable -> no products (""It seems we can't find what you're looking for."", pagecache/6844.txt) | Closing: generic unbranded commodity with no OEM/brand web presence found, so no image was taken.","Email cable supplier (e.g. Southern Cable / Tai Sin dealer) for a red 1.5mm single-core packshot, or shoot in-store at Salim/Sibu branch"
7098,ELE-CAB-WIR-GRE-2.5MM*,MTR,2.5MM PVC Cable Green - MTR,Electrical,,,exhausted,1,1,1,,,0,0,0,,low,no,no,MTR sold per metre off the reel,no_asset,exhausted,,,"q:""2.5mm"" PVC cable green single core Malaysia (exa websearch returned HTTP 429 all session (retried x6 over 40min); bing serp bot-degraded to keyword-junk; ddg/mojeek/searx/startpage/ecosia/google/seznam/qwant blocked or hanging) | p:chghardware.com.my ?s=2.5mm+cable -> no products (""It seems we can't find what you're looking for."", pagecache/7098.txt) | Closing: generic unbranded commodity with no OEM/brand web presence found, so no image was taken.","Email cable supplier for a green 2.5mm single-core packshot, or shoot in-store at Salim/Sibu branch"
