source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4446,FAS-BAN-STE-17MM,ROLL,Sh Steel Band 17MM X 10M,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,ROLL consistent: 10-meter band supplied as one roll.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""stainless steel banding strapping 17mm x 10m roll Malaysia supplier"" | q: ""perforated steel band 17mm 10 meter strapping buy Malaysia hardware"" | p: https://www.lkkhardware.com/showproducts/productid/5833119/10m-steel-band/ (HTTP 200; pagecache saved) | Closing: size string ""17MM"" + ""Size Length : 10 Meter"" appears verbatim in the LKK Hardware Sdn Bhd page specification; item is an unbranded perforated steel band commodity, exact-width offers elsewhere are Shopee/Lazada marketplace-only, and no OEM/brand page exists.","Email LKK Hardware Sdn Bhd (sales@lkkhardware.com, +606-481 1033) for a 17MM x 10M steel band packshot, or shoot in-store."
4975,FAS-BAN-STE-12MM,ROLL,Sh Steel Band 12MM X 10M,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,ROLL consistent: 10-meter band supplied as one roll.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""stainless steel banding strapping 17mm x 10m roll Malaysia supplier"" | q: ""perforated steel band 17mm 10 meter strapping buy Malaysia hardware"" | p: https://www.lkkhardware.com/showproducts/productid/5833119/10m-steel-band/ (HTTP 200; pagecache saved) | Closing: size string ""12MM"" + ""Size Length : 10 Meter"" appears verbatim in the LKK Hardware Sdn Bhd page specification; unbranded commodity, marketplace-only beyond supplier pages, no OEM/brand page exists.","Email LKK Hardware Sdn Bhd (sales@lkkhardware.com, +606-481 1033) for a 12MM x 10M steel band packshot, or shoot in-store."
7271,FAS-HOO-EYE-14#,PCS,14 Hook & Eyes,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: sold per set/piece; display_name '14 Hook & Eyes' = size #14.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""\""hook and eye\"" 14 brass hardware fastener Malaysia"" | q: ""brass hook and eyes box hardware sewing fastener supplier"" | p: https://fonkok.com.my/ (HTTP 200; pagecache saved) | Closing: no page text anywhere quotes a #14 hook-and-eye model string outside marketplace tags (Lazada/Shopee) and sewing retail (Dritz/Kilian); Fon Kok Fastener Sdn Bhd catalogue confirms no OEM hook-and-eye page exists for this unbranded commodity.","Email Fon Kok Fastener Sdn Bhd (salesbw@fonkok.com.my, +604-399 9907) for a boxed hook & eye packshot, or shoot in-store."
7514,FAS-HOO-EYE-12#,PCS,12 Hook & Eyes,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: sold per set/piece; display_name '14 Hook & Eyes' = size #14.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""\""hook and eye\"" 14 brass hardware fastener Malaysia"" | q: ""brass hook and eyes box hardware sewing fastener supplier"" | p: https://fonkok.com.my/ (HTTP 200; pagecache saved) | Closing: no page text anywhere quotes a #12 hook-and-eye model string outside marketplace tags (Lazada/Shopee) and sewing retail; Fon Kok Fastener Sdn Bhd catalogue confirms no OEM hook-and-eye page exists for this unbranded commodity.","Email Fon Kok Fastener Sdn Bhd (salesbw@fonkok.com.my, +604-399 9907) for a boxed hook & eye packshot, or shoot in-store."
7272,FAS-HOO-EYE-18#,PCS,18 Hook & Eyes,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: sold per set/piece; display_name '14 Hook & Eyes' = size #14.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""\""hook and eye\"" 14 brass hardware fastener Malaysia"" | q: ""brass hook and eyes box hardware sewing fastener supplier"" | p: https://fonkok.com.my/ (HTTP 200; pagecache saved) | Closing: no page text anywhere quotes an #18 hook-and-eye model string outside marketplace tags (Lazada/Shopee) and sewing retail; Fon Kok Fastener Sdn Bhd catalogue confirms no OEM hook-and-eye page exists for this unbranded commodity.","Email Fon Kok Fastener Sdn Bhd (salesbw@fonkok.com.my, +604-399 9907) for a boxed hook & eye packshot, or shoot in-store."
5257,FAS-SCR-COA-M6030,PCS,Sr Coach Screw M6 X 30MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M6 X 30MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
4999,FAS-SCR-COA-M8070,PCS,Sr Coach Screw M8 X 70MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M8 X 70MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
5658,FAS-SCR-COA-M6040,PCS,Sr Coach Screw M6 X 40MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M6 X 40MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
5693,FAS-SCR-COA-M6070,PCS,Sr Coach Screw M6 X 70MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M6 X 70MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
5474,FAS-SCR-COA-M8060,PCS,Sr Coach Screw M8 X 60MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M8 X 60MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
6043,FAS-SCR-COA-M8025,PCS,Sr Coach Screw M8 X 25MM,Fasteners & Fixings,,,exhausted,1,1,1,,,0,0,0,,low,,,PCS consistent: individual coach screw.,no_asset,exhausted_generic_unbranded_no_oem_page,,,"action=search (tier 1, generic unbranded commodity - no detected_brand/model) | q: ""coach screw DIN 571 M8 x 70 galvanised Malaysia supplier"" | q: ""coach screw M6 x 30 M6 x 50 galvanised Malaysia hardware price"" | p: https://www.orbitalfasteners.co.uk/products/m8-x-70-mild-steel-hexagon-head-coach-screw-galvanised-din-571 (HTTP 200; pagecache saved) | Closing: size string ""M8 X 25MM"" maps to the generic ""DIN 571"" coach-screw family quoted on the Orbital Fasteners distributor page (e.g. ""M8 x 70 Mild Steel Hexagon Head Coach Screw Galvanised, DIN 571""); commodity sold loose by distributors under no OEM brand, so no official product/image page exists.","Email Delta Fasteners (M) Sdn Bhd via inchandmetric.com enquiry form for a DIN 571 coach screw packshot of the exact size, or shoot in-store."
