source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
5590,GAR-SHO-STEEL,PCS,Steel Garden Shovel,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: ""steel garden shovel"" Malaysia supplier hardware (bing; irrelevant steel-industry pages only) | q: steel garden shovel buy Malaysia hardware (bing; no product/OEM hits - retailer & marketplace listings only) | Exhausted: unbranded commodity hand tool with no OEM page; primary websearch provider down all session (HTTP 429) so fallback Bing coverage was partially degraded. | human_action: Shoot in-store.",Shoot in-store.
4056,GAR-SIC-D0301,PCS,Grass Sickle With 18 Wood Handle,Doors & Hardware,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: grass sickle 18 wood handle Malaysia (bing; grass/wikipedia noise plus retailer-marketplace noise, no OEM sickle page) | q: websearch provider attempt (HTTP 429 outage) | Exhausted: unbranded commodity sickle, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
3591,GAR-SPA-TYP-U,PCS,U Type Black Bali Spade,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: bali spade U type black Malaysia (bing; Bali-tourism noise only, no OEM spade page) | q: websearch provider attempt (HTTP 429 outage) | Exhausted: unbranded local-farm commodity (""bali spade""), no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
6662,GAR-SPR-M'MAN-410#,PCS,M'man Water Spray Gun - 410,Power Tool Accessories,,,open,1,1,1,,,,,,,low,false,false,,unknown,park_open,,,"q: water spray gun 410 plastic Malaysia hardware (bing; dictionary/science noise, no OEM spray-gun page) | q: websearch provider attempt (HTTP 429 outage) | Parked open: item code carries brand-like token ""M'MAN"" and model ""410"" but no OEM page could be confirmed or excluded this session; branded rows are never exhausted at tier 1. | human_action: Email the shop supplier for an M'man 410 spray-gun packshot, or re-query when the search API recovers.","Email the supplier/distributor for an M'man 410 spray-gun packshot, or re-query when the search API recovers."
3865,GAS-REG-BTY182-CB,SET,Butterfly LPG Regulator 1.5M Blk Hose,Outdoor & Garden,Butterfly,182-CB,candidate,1,1,1,https://mybutterfly.com.my/product/set-lpg-regulator-with-hose-182-cb/,https://mybutterfly.com.my/wp-content/uploads/2025/06/182-CBN.jpg,1122,1125,119492,18cc85f86980428717b0c25f1a18bb7c70b9c25e8d3ac8d1ac34128685e2fe81,high,true,true,SET consistent with regulator + hose kit,needs_permission,keep_candidate,,,"q: Butterfly LPG gas regulator Malaysia (bing) | p: https://mybutterfly.com.my/?s=regulator&post_type=product (200; official Butterfly1935 on-site search listing SET/LPG regulator SKUs) | p: https://mybutterfly.com.my/product/set-lpg-regulator-with-hose-182-cb/ (200, official manufacturer site - Butterfly1935 / Lea Hin) | Candidate: official manufacturer product page for the LPG-regulator-with-hose set; model string ""182-CB"" appears verbatim in the page title ""SET : LPG REGULATOR WITH HOSE [182-CB]"" of saved pagecache 3865.txt, and its Description confirms ""With 182-V LPG Regulator + 1.5M Black Hose + 2pcs Hose Clips"" matching display_name exactly.",Shoot in-store.
3324,GAS-REG-SUM-LPG382,UNIT,Bossman Low Pressure Gas Regulator 182,Home Appliances,,,open,1,1,1,,,,,,,low,false,false,,unknown,park_open,,,"q: Bossman gas regulator Malaysia (bing; only Bossman official Shopee/Lazada stores, authorised online retailer thewwarehouse.com brand page, whongguan.com and chiwawa.my - marketplaces excluded by policy) | q: ""Bossman"" ""182"" low pressure gas regulator (bing; zero organic results) | p: https://www.thewwarehouse.com/?s=gas+regulator&post_type=product (fetch stalled/timed out twice) | Parked open: Bossman (Malaysia) shows no OEM website in any result set; only retailer/marketplace channels exist, so no tier-1 official page could be opened. | human_action: Email Bossman distributor The W Warehouse (thewarehouse.com, authorised online retailer) or the shop supplier for a regulator 182 packshot; re-run when search API recovers.",Email Bossman distributor The W Warehouse (thewarehouse.com) or the shop supplier for a regulator 182 packshot; re-run when the search API recovers.
5661,GAS-ROL-HH390,PCS,4 Wheel Plastic Gas Cylinder Stand,Locks & Security,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: gas cylinder stand 4 wheel plastic Malaysia (bing; gas-industry noise only, no product/OEM hits) | q: websearch provider attempt (HTTP 429 outage) | Exhausted: unbranded commodity accessory, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
3686,GAS-STO-RAC-BLA,PCS,Enamel Trivet Stove Rack,Home Appliances,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: enamel trivet stove rack Malaysia (bing; returned zero organic results) | Exhausted: unbranded commodity stoveware, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
3099,GAS-TOR-KT-2008,PCS,Kovea Rocket Torch,Lighting,Kovea,KT-2008-1,candidate,1,1,1,https://www.kovea.com/team,https://static.wixstatic.com/media/7861da_1cf21c57c2fc431c9eec10ddd1e6b1ed~mv2.jpg,1320,1320,113427,cf9a5c1ec8db22536413ada5e6bba2d755d41061828802370cdef6305a82fe8e,high,true,true,PCS consistent with single torch body,needs_permission,keep_candidate,,,"q: Kovea rocket torch KT-2008 official | p: https://en.kovea.com/ (DNS resolution failed) | p: https://www.kovea.co.kr/ (200) | p: https://www.kovea.com/team (200, official KOVEA Gas Torch catalogue page) | Candidate: official Kovea (Korea) product listing ""ROCKET KT-2008-1""; model string ""KT-2008-1"" appears verbatim beside the ROCKET product name in saved pagecache 3099.txt.",Shoot in-store.
6746,GLA-MAR,PCK,Glass Marbles,Building Materials,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: glass marbles pack building Malaysia (bing; glass-industry/glassware manufacturer noise, no marbles OEM page) | Exhausted: unbranded commodity, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
5341,GLU-STI-BIG-TWN,PCS,Glue Stick-big/twn,Chemicals & Adhesives,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: glue stick big twin Malaysia hardware (bing; Shopee marketplace listing plus generic adhesive manufacturers, no OEM for this SKU) | Exhausted: unbranded hot-melt glue-stick commodity, no OEM page exists. | human_action: Email Vital Technical Sdn Bhd (vitaltechnical.com, Malaysian adhesive manufacturer) for a packshot, or shoot in-store.","Email Vital Technical Sdn Bhd (vitaltechnical.com, Malaysian adhesive manufacturer) for a packshot, or shoot in-store."
4765,GRA-CUT-BLA-90MM,PCS,90MM Grass Cutter Blade,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: 90mm grass cutter blade Malaysia (bing; degraded irrelevant results served by engine, no OEM blade page) | Exhausted: unbranded consumable commodity, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
4556,GRA-CUT-LIN-ORA,PCK,Square Trimer Line-orange,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: square trimmer line orange Malaysia (bing; degraded junk results served by engine, no OEM trimmer-line page) | Exhausted: unbranded consumable commodity, no OEM page exists. | human_action: Shoot in-store.",Shoot in-store.
5969,GRA-PVC-100MM,PCS,4 X 4 PVC Grating,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,false,false,,no_asset,exhausted_no_oem,,,"q: PVC grating 4x4 Malaysia (bing; PVC encyclopaedia pages, pipe distributor binaplast.com, retailer nyhardware.com.my and Shopee only - no grating-mesh OEM page) | Exhausted: unbranded commodity mesh/grating, no OEM page exists. | human_action: Email N.Y. Hardware Trading (nyhardware.com.my, PVC stockist) for a packshot, or shoot in-store.","Email N.Y. Hardware Trading (nyhardware.com.my, PVC stockist) for a packshot, or shoot in-store."
