source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
6403,IND-SCP-PUT-AEK10,PCS,Arrow Wide Putting Filling Knife 10,Building Materials,Arrow,,open,1,1,1,,,,,,,,low,n/a,no official model string found,PCS ok - single knife,unknown,,,"park open - branded row, no tier-1 OEM page found round 1","q: yahoo ""Arrow"" ""putting filling knife"" | q: yahoo arrow wide filling putty knife Malaysia | p: shopee.com.my ARROW WIDE FILLING PUTTY KNIFE listing (marketplace, excluded) | p: junseng.com.my SYK Arrow scraper retailer page | p: mkhardware.com.my wide putty knife retailer page | no OEM site found"
5168,"IND-SCP-PVC-00627J-2""",PCS,2 Extreme Polished Scraper-pvc Handle,Doors & Hardware,,,open,1,1,1,,,,,,,,medium,mirror-polished blade per listings,"SUMO model code 00627J seen only on retailer/Facebook posts, not an official page",PCS ok - 2 inch scraper,unknown,,,"park open - SUMO EXTREME branded, OEM site not found","q: yahoo ""extreme"" ""scraper"" ""pvc"" handle putty Malaysia | q: yahoo SUMO tools Malaysia scraper official website | p: facebook.com Kiro Home DIY post listing SUMO EXTREME Polished Scraper PVC Handle codes 00627H-00627O (social, excluded) | p: kirohomediy.onesync.my retailer page | p: shopee.com.my SUMO EXTREME Putty Scrapper listing (marketplace excluded) | no official SUMO tools site found"
7069,IND-SCP-PVC-50MM,PCS,Sr PVC Scraper 2,Building Materials,,H33,open,1,1,1,https://www.wiraplas.com/plastic-putty-scraper,https://irp.cdn-website.com/b3714c46/dms3rep/multi/opt/H33-1920w.jpg,,,,,medium,natural ABS per page,page prints H33 2 Inch Scraper; cache PAGECACHE\7069.txt contains it,PCS ok - single 2in scraper,unknown,"park open - OEM-class supplier page exists but only 400x300 ~8KB image available, below asset bar",,,q: yahoo sr pvc scraper 2 malaysia | p: wiraplas.com/plastic-putty-scraper lists H33 2 Inch Scraper size 50mm x 85mm ABS | p: lkkhardware.com pvc scraper set tag page | p: shopee/lazada listings only otherwise | wiraplas CDN serves H33 image at just 400x300 8KB which fails bytes>=20000 and px>=500 bar,Email Wiraplas for a hi-res packshot of H33 2 inch scraper
5401,"IND-SCP-PVC-00627M-4""",PCS,4 Extreme Polished Scraper-pvc Handle,Doors & Hardware,,,open,1,1,1,,,,,,,,medium,mirror-polished blade per listings,SUMO model code 00627M seen only on retailer/Facebook posts,PCS ok - 4 inch scraper,unknown,,,"park open - SUMO EXTREME branded, OEM site not found","q: yahoo ""extreme"" ""scraper"" ""pvc"" handle putty Malaysia | q: yahoo SUMO tools Malaysia scraper official website | p: facebook.com Kiro Home DIY post listing SUMO EXTREME codes 00627H-00627O (social, excluded) | p: kirohomediy.onesync.my retailer page | p: shopee.com.my marketplace listings (excluded) | no official SUMO tools site found"
5557,"IND-SCP-PVC-00627L-3""",PCS,3 Extreme Polished Scraper-pvc Handle,Doors & Hardware,,,open,1,1,1,,,,,,,,medium,mirror-polished blade per listings,SUMO model code 00627L seen only on retailer/Facebook posts,PCS ok - 3 inch scraper,unknown,,,"park open - SUMO EXTREME branded, OEM site not found","q: yahoo ""extreme"" ""scraper"" ""pvc"" handle putty Malaysia | q: yahoo SUMO tools Malaysia scraper official website | p: facebook.com Kiro Home DIY post listing SUMO EXTREME codes 00627H-00627O (social, excluded) | p: kirohomediy.onesync.my retailer page | p: shopee.com.my marketplace listings (excluded) | no official SUMO tools site found"
5433,IND-SCP-PVC-ASES,PCS,Arrow Silicone Edge Scraper,Chemicals & Adhesives,Arrow,ASES,open,1,1,1,,,,,,,,medium,stainless steel plus silicone pads per listings,"model ASES appears in retailer/marketplace titles, no official page",PCS ok - single tool,unknown,,,"park open - branded ARROW ASES, no tier-1 OEM page found","q: yahoo ""arrow"" ""silicone"" scraper Malaysia hardware | p: junseng.com.my SYK Arrow ASES Silicone Edge Scraper retailer page | p: kenyik.com.my retailer page | p: xinxinjb.com retailer page | p: shopee/lazada/tiktok listings (marketplaces, excluded) | no OEM site found"
6685,IND-SCP-PVC-4PCS,SET,Wp PVC Scraper 4PCS,Building Materials,Wiraplas,H30,open,1,1,1,https://www.wiraplas.com/plastic-putty-scraper,https://irp.cdn-website.com/b3714c46/dms3rep/multi/opt/H30-1920w.jpg,,,,,high,multi colour plastic set per page,page prints H30 4pcs Scraper Set; cache PAGECACHE\6685.txt contains it,SET ok - 4-piece set matches 4PCS,unknown,"park open - Wiraplas official page matches (H30 4pcs Scraper Set sizes 11/9/7/5cm) but source image is only 400x300 8KB, below asset bar",,,q: yahoo wp pvc scraper 4pcs set malaysia | p: wiraplas.com/plastic-putty-scraper lists H30 4pcs Scraper Set | p: lkkhardware.com wiraplas 4pcs pvc scraper set retailer page | p: litaventure.com SP4P SP4S retailer listing | Wiraplas CDN image H30 measures only 400x300 8KB which fails bytes>=20000 px>=500,Email Wiraplas (wiraplas.com contact) for hi-res packshot of H30 4pcs Scraper Set
7410,IND-SCP-WOO-065MM,PCS,Gd Scraper 2.1/2,Building Materials,,,exhausted,1,1,1,,,,,,,low,n/a,no brand or model confirmed; GD prefix unresolved,PCS ok - single scraper,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo gd scraper 2.5 putty malaysia | p: shopee.com.my putty scraper listings (marketplace, excluded) | p: lazada.com.my tag pages (marketplace, excluded) | p: wiraplas.com plastic putty scraper category has no 2.5in item | p: tiktok/biggo aggregators | no OEM page exists",Shoot in-store packshot for this scraper
7640,IND-SLO-ANG-BOLT&NUT,SET,Slotted Angle Bolt & Nut,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",SET ok - bagged set,no_asset,"exhausted - commodity fastener set sold loose under hardware house names, no OEM page",,,q: yahoo slotted angle bolt and nut set malaysia supplier | p: sonichardware.com.my slotted angle bolt nut retailer page | p: banlihardware.com.my retailer page | p: hansenhardwarehq.com retailer page | p: shopee.com.my M8 bolt nut 90-set listing (marketplace excluded) | no OEM page exists,Shoot in-store or photograph a standard M8 slotted-angle bolt-and-nut bag
7453,IND-SLO-ANG-TRA-PLA,PCS,Slotted Angle Triangle Plate,Building Materials,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity fitting, no model string",PCS ok,no_asset,"exhausted - commodity slotted-angle accessory, retailers and marketplaces only",,,q: yahoo slotted angle triangle plate fitting malaysia | p: engtex.com.my slotted angle triangle plate retailer page | p: engsenghanhardware.com.my retailer page | p: sonichardware.com.my retailer page | p: thelivingdepot.com.my retailer page | p: shopee.com.my listing (marketplace excluded) | no OEM page exists,Shoot in-store packshot of the triangle plate
