source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
5330,CHA-SAW-KEY,PCS,Prescott Spindle Key,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,no,PCS fits single hand-tool listing,no_asset,exhausted,,,"q:""Prescott"" ""spindle key"" (ddg serp) -> only shopee.com.my Prescott spindle-key listings + beecost.com.my tracker, marketplace-only | q:""Prescott welding Malaysia official site"" [blocked: ddg captcha, bing bot-junk] | p:prescott.com.my direct guess -> transport error | p:kimsai.com.my ?s=spindle -> no products (pagecache/5330.txt) | Closing: no official OEM or authorised-distributor page exists for a Prescott spindle key, so no image was taken.","Email Prescott gas/welding accessories distributor (MY stockist) for a packshot, or shoot in-store at Salim/Sibu branch"
5955,CHA-SAW-PLU-17X19,PCS,17 X 19 Chain Saw Plug (-),"Rope, Chain & Netting",,,exhausted,1,1,1,,,,,,,low,no,no,PCS fits single plug,no_asset,exhausted,,,"q:""17 x 19 chain saw plug / spark plug"" [blocked: ddg/mojeek/brave/ecosia/searx/startpage bot-walled mid-session] | p:tinaiksupply.com.my ?s=spark+plug -> no products (pagecache/5955.txt) | Closing: unbranded generic consumable part; no OEM page confirmed to exist, so no image was taken.","Email chainsaw parts supplier for a 17x19 plug packshot, or shoot in-store at Salim/Sibu branch"
6248,CHI-BIR-CUP,PCS,Bird Cup,Other,,,exhausted,1,1,1,,,,,,,low,no,no,PCS fits single cup,no_asset,exhausted,,,"p:kimsai.com.my ?s=bird -> no products (pagecache/6248.txt) | q:""bird cup feeder hardware"" [blocked: public engines bot-walled] | Closing: generic unbranded cage accessory with no OEM web presence found, so no image was taken.",Shoot in-store at Salim/Sibu branch
4444,CLI-HOS-ORB-00,PCS,Orbit Hose Clip No : 00,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl OO (13-20mm) matching No :00 | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
4953,CLI-HOS-ORB-3X,PCS,Orbit Hose Clip No : 3X,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 3X (60-80mm) matching No :3X | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
5636,CLI-HOS-ORB-000,PCS,Orbit Hose Clip No : 000,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl OOO (9.5-12mm) matching No :000 | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
5285,CLI-HOS-ORB-1X,PCS,Orbit Hose Clip No : 1X,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 1X (30-40mm) matching No :1X | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
3447,CLI-HOS-ORB-2A,PCS,Orbit Hose Clip No : 2A,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 2A (35-50mm) matching No :2A | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
5450,CLI-HOS-ORB-2X,PCS,Orbit Hose Clip No : 2X,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl 2X (45-60mm) matching No :2X | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
6118,CLI-HOS-ORB-0X,PCS,Orbit Hose Clip No : 0X,Outdoor & Garden,,,exhausted,1,1,1,,,,,,,low,no,yes,PCS matches per-piece clip listing,no_asset,exhausted,,,"q:""Orbit"" hose clip Malaysia (ddg serp) -> retailers Tin Aik/Kim Sai/Aurous/HomePro/CHG/JunSeng plus shopee/lazada marketplaces (excluded) | p:tinaiksupply.com.my/product/orbit-hose-clip/ (cached pagecache/3447.txt): ORBIT HOSE CLIP steel made-in-Thailand, full size table incl OX (18-25mm) matching No :0X | p:chghardware.com.my ?s=hose clip -> Orbit worm-drive/thumbscrew family only | Closing: only Malaysian retailer catalogue pages exist - no Orbit OEM site, no authorised-distributor claim, and one shared family image across all sizes is a family-hero risk, so no image was taken.","Request per-size packshots from Orbit clip stockist (Tin Aik Supply KL / Kim Sai & Sons), or shoot each size in-store at Salim/Sibu branch"
