source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
6796,CUT-BLA-ECL-6IN,PCS,6 IN Eclipse Hacksaw Blade,Hand Tools,Eclipse,Junior Saw Blades (71-114R/71-132R),candidate,1,1,1,https://www.spear-and-jackson.com/products/eclipse-professional-tools/metal-cutting/small-saw-blades/junior-saw-blades,https://www.spear-and-jackson.com/files/product-images_11,3000,3000,1026202,fccd345a673b5afe4a29ae04633693458f942169089829c012f988ae1c0864f2,high,n/a,n/a,matches,needs_permission,keep,,,"q: ""Eclipse"" hacksaw blade site:.com.my (websearch 429) | q: Eclipse hacksaw blade 6 inch official (websearch 429) | q: eclipse-tools.co.uk probe -> redirect to spear-and-jackson.com | p: https://www.eclipse-tools.co.uk (301 -> spear-and-jackson.com/products/eclipse-professional-tools) | p: https://www.spear-and-jackson.com/sitemap.xml | p: https://www.spear-and-jackson.com/products/eclipse-professional-tools/metal-cutting/hand-hacksaw-blades/flexible-silicon-shatterproof | p: https://www.spear-and-jackson.com/products/eclipse-professional-tools/metal-cutting/small-saw-blades/junior-saw-blades | Official Eclipse (Spear and Jackson) Junior Saw Blades page quotes the model strings ""71-114R"" / ""71-132R"" and blade length ""150mm (6"")"" matching display_name brand (Eclipse) and size (6 IN); image product-images_11 is the node zoom-gallery packshot.",Request written permission from Spear and Jackson (Eclipse Professional Tools) before publishing packshot.
4788,CUT-DIS-B04-FN03S(6027),PCS,4 Bosun Formula 3 Wet / 6027,Abrasives & Cutting,Bosun,Formula 3 6027,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: Bosun Formula 3 cutting disc 6027 (websearch 429) | q: ""Bosun"" ""Formula 3"" cutting disc via bing-fetch (bot shell, 0 organic results) | q: bosuntools.com / bosun.com.cn direct guess | p: https://www.bosuntools.com (200 -> bosun.com.cn homepage, Chinese) | p: https://en.bosun.com.cn/ (200) | p: https://en.bosun.com.cn/products_list/1.html .. Products_list/5.html incl. /34 /39 (200, zero hits for Formula/6027) | Official Bosun (Bosun Tools Co.) English catalogue opened at en.bosun.com.cn lists no ""Formula"" series nor model ""6027"", so no OEM page quoting the model string could be located. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Locate Bosun Malaysia distributor catalogue/PDF or ask Bosun export dept (en.bosun.com.cn contact form) for the Formula 3 6027 4in wet cutting disc packshot.
5687,CUT-DIS-HIT-FLE-4X6MM,PCS,4 Hitachi Flexible Disc,Abrasives & Cutting,Hitachi,Flexible Disc 4in,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: Hitachi flexible disc 4 inch accessories (websearch 429) | q: hikoki-powertools.com accessories direct guess | p: https://www.hikoki-powertools.com (root 200) | p: https://www.hikoki-powertools.com/products/accessories/ (403 Forbidden - hostile) | HiKOKI (ex-Hitachi Koki) global site serves its root but returns 403 Forbidden on the accessories section, so no official page quoting ""Flexible Disc"" could be opened; parked after one failed attempt per hostile-host rule. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Retry HiKOKI accessories catalogue later (different UA/route) or email Koki Holdings regional office for Hitachi-brand flexible disc imagery.
4470,CUT-DIS-MARK-12400-04G,PCS,Mr. Mark 4 X 16MM Grinder Disc./abr. Wheel,Power Tools,Mr. Mark,12400-04G,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: ""Mr Mark"" ""12400"" grinder disc Malaysia (websearch 429 x2, retried after 20s) | q: ""Mr Mark"" 12400 grinding disc via bing/ddg/ecosia/mojeek fetches (all blocked/stripped) | p: https://www.mrmark.com.my (NXDOMAIN) | p: https://mrmark.com.my (NXDOMAIN) | p: https://www.mrmark2u.com (NXDOMAIN) | p: https://mrmark.my (NXDOMAIN) | p: https://www.mrmark.com (403 Forbidden/parked) | No resolvable official Mr Mark domain found; every candidate hostname was NXDOMAIN or a 403 parked shell, so the model string ""12400-04G"" could not be quoted from any official page. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Find Mr Mark (Malaysia) official website/catalogue PDF offline or email the brand owner for model 12400 grinder disc packshot.
6721,CUT-DIS-MARK-12800-04C,PCS,Mr. Mark 4 Cutting Disc Abr. Wheel 12800,Abrasives & Cutting,Mr. Mark,12800-04C,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: ""Mr Mark"" ""12800"" cutting disc Malaysia (websearch 429 x2, retried after 20s) | q: mrmark.com.my direct guess family | p: https://www.mrmark.com.my (NXDOMAIN) | p: https://mrmark.com.my (NXDOMAIN) | p: https://www.mrmark2u.com (NXDOMAIN) | p: https://mr-mark.com.my (NXDOMAIN) | p: https://www.mrmark.com (403 Forbidden/parked) | Same situation as sibling 12400: no official Mr Mark host resolves, so model string ""12800-04C"" cannot be quoted from an OEM page; kept separate from 4470 (no shared URL/sha). Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Locate Mr Mark Malaysia catalogue (print/PDF via distributor) and request model 12800 cutting disc packshot by email.
5120,CUT-KNI-CK-25,PCS,Mr Bison Cutting Knife 25MM,Abrasives & Cutting,Mr Bison,Cutting Knife 25mm,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: ""Mr Bison"" cutting knife 25mm (websearch 429) | q: mrbison.com / mrbison.com.tw / bison.com.my domain guesses | p: https://www.mrbison.com (200 but parked JS-lander) | p: http://mrbison.com.tw (NXDOMAIN) | p: https://www.bison.com.my (200 Coming Soon placeholder, no products) | Both plausible Mr Bison hosts are dead placeholders (parked lander / Coming Soon), so no official page quoting ""Cutting Knife"" 25mm exists to cache. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Ask the Mr Bison importer/distributor for a 25mm cutting knife packshot or photograph the item in-store.
3368,DOR-CLO-MASTER,PCS,Keymaster Door Closer,Doors & Hardware,Keymaster,Door Closer,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: Keymaster door closer Malaysia official (websearch 429) | q: keymaster.com.my / keymasterlock.com.my domain guesses | p: https://www.keymaster.com.my (200 but title=Coming Soon, no product content) | p: https://keymasterlock.com.my (NXDOMAIN) | The official Keymaster Malaysia domain is live but is an empty Coming Soon page containing no door-closer product data, so no model string is quotable yet. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Re-check keymaster.com.my after launch or contact Keymaster Malaysia sales for a door closer packshot.
3947,DOR-HIN-KTSS3IN1,SET,4 King Top 3 IN 1 S/steel Hinges,Doors & Hardware,King Top,3 IN 1 S/steel Hinge,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: ""King Top"" 3 in 1 stainless steel hinge (websearch 429) | q: kingtoptools.com / kingtop hardware domains guesses | p: https://www.kingtoptools.com (200 but squatted - Chinese streaming site, zero hinge mentions) | p: https://kingtop.com.sg (75-byte empty response) | Every King Top candidate domain is squatted or empty; no official page mentioning ""3 IN 1"" stainless hinges could be opened. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Identify the real King Top hardware brand owner (packaging barcode) and request a 3-in-1 stainless hinge set packshot.
3813,DOR-LOC-CYL-02070,SET,586 AC Czs Cylindrical Door Lock,Doors & Hardware,CZS,586 AC,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: CZS 586 cylindrical lock Malaysia (websearch 429) | q: czs.com.my / czs.my / czslock.com domain guesses | p: https://czs.com.my (NXDOMAIN) | p: https://www.czs.my (NXDOMAIN) | p: http://www.czslock.com (NXDOMAIN) | p: https://www.czsgroup.com (TLS handshake failure) | No CZS lock-brand website could be reached (all NXDOMAIN/TLS-fail), so the model string ""586"" cannot be quoted from any OEM page. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Contact CZS Marketing/lock distributor Malaysia for a model 586 AC cylindrical lock packshot.
4134,DOR-LOC-CYL-02025(SS),SET,587 SS Czs Cylindrical Door Lock,Doors & Hardware,CZS,587 SS,open,1,1,1,,,,,,,low,,,matches,unknown,keep_open,,,"q: CZS 587 cylindrical lock stainless (websearch 429) | q: czs domain family guesses | p: https://czs.com.my (NXDOMAIN) | p: https://www.czs.my (NXDOMAIN) | p: http://www.czslock.com (NXDOMAIN) | p: https://www.czsgroup.com (TLS handshake failure) | Same dead-end as sibling 586: no reachable CZS OEM host, so the model string ""587"" cannot be quoted from an official page; distinct item, no shared asset. Search-infra note: websearch provider HTTP 429 on every attempt; Bing/DDG/Ecosia/Mojeek fetches returned bot-walls or stripped shells.",Request model 587 SS cylindrical lock packshot from the CZS distributor by email.
