source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3185,HOS-NET-MIK-12MM,MTR,Mikasa Net Hose - 12MM X 100M,Outdoor & Garden,Mikasa,Coil 12MM,candidate,1,1,1,https://www.sonichardware.com.my/categories-listing/product/2282-mikasa-net-hose,https://www.sonichardware.com.my/images/com_hikashop/upload/thumbnails/600x600f/4-1.jpg,600,600,22631,0ed2545e45bcc2349dbe50702c12e5fbab96444e3ae92fdea63e01ba1ad2295e,high,yes,yes,MTR consistent with 100M coil sold cut/per metre,needs_permission,use_candidate,,,"q: ""Mikasa"" ""net hose"" Malaysia 12mm | p: https://www.sonichardware.com.my/categories-listing/product/2282-mikasa-net-hose (HTTP 200, saved to PAGECACHE\3185.txt) | Model string appears in the Sonic Hardware (Sarawak) Sdn Bhd listing as variant line ""Net Hose (Mikasa): Coil 12MM"" in the saved page text.",Email Sonic Hardware (Sarawak) Sdn Bhd for packshot usage permission
4633,IND-PAI-BLA-V8120,PCS,12 Gallon Garbage Pail With Cover,Housewares,RAYACO,V8120-2,candidate,1,1,1,https://www.rayaco.com.my/showproducts/productid/2989433/cid/185996/v81202-48l-multipurpose-bin-with-handle-recycle/,https://cdn1.npcdn.net/images/1751943517cefbad91a4c9e0d254e918495546abdc.webp?md5id=2db57e442e48e8860facef49e0a8f2dc&new_width=1000&new_height=1000&size=max&w=1770278800&from=jpg&type=9,1000,1006,114774,4ae5a6403109463fbeed8416d7e56527f918b7dd7f711b7dfeea4043c9cd9c0a,high,yes,yes,PCS matches single bin unit,unknown,use_candidate,,,"q: ""V8120"" OR ""E812B"" pail 12 gallon | q: Rayaco V8120 dustbin 12 gallon | q: rayaco.com.my V8120 dustbin | p: https://csmg.com.my/rayaco-v8120-12-gallon-dustbin-tong-sampah-hitam-6110100266.html (HTTP 200) | p: https://www.rayaco.com.my/showproducts/productid/2989433/cid/185996/v81202-48l-multipurpose-bin-with-handle-recycle/ (HTTP 200, saved to PAGECACHE\4633.txt) | Model string ""V8120-2"" appears six times in the official Perusahaan Cemerlang Raya (Rayaco) page including its title ""(V8120-2) 48L Multipurpose Bin With Handle (Recycle)"".",None; optional confirmation email to crm@rayaco.com.my for hi-res original
7756,"HOS-SPA-RUB-3/4""",PCK,3/4 IN Tap Rubber Fitting,Plumbing,,,exhausted,1,1,1,,,,,,,,no,no,PCK packet of washers plausible,no_asset,shoot_in_store,,,"q: ""tap rubber"" fitting 3/4 washer Malaysia hardware | q: ""C666"" washer tap rubber fitting | p: https://www.cwberry.com/rubber-tap-connector-washer (UK retail, not OEM) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
3840,"IND-BRA-ANGLE-4""X2""X2""X1.60MM",PCS,Bracket Angle 4 X 2 X 2 X 1.60MM,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,PCS per piece plausible,no_asset,shoot_in_store,,,"q: slotted angle bracket 4x2 steel Malaysia hardware | q: angle bracket iron 4 x 2 x 2 mm Malaysia supplier | p: https://www.sunlighthardware.com/showproducts/productid/2555738 (different line: slotted angle w/ bolt nut) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
5935,IND-CAS-GLI-SWI-38MM,PCS,1 1/2 IN Glide Swivel Caster Wheel,Fishing & Tackle,,,exhausted,1,1,1,,,,,,,,no,no,PCS per wheel plausible,no_asset,shoot_in_store,,,"q: glide caster wheel 1 1/2 inch rigid swivel Malaysia hardware | q: nylon glide caster wheel furniture Malaysia | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
6446,IND-CAS-GLI-RIG-38MM,EA,1 1/2 IN Glide Rigid Caster Wheel,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,EA per piece plausible,no_asset,shoot_in_store,,,"q: glide caster wheel 1 1/2 inch rigid swivel Malaysia hardware | q: nylon glide caster wheel furniture Malaysia | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
6047,IND-CAS-GLI-RIG-65MM,EA,2 1/2 IN Glide Rigid Caster Wheel,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,EA per piece plausible,no_asset,shoot_in_store,,,"q: glide caster wheel 1 1/2 inch rigid swivel Malaysia hardware | q: TPR rigid caster wheel 5 inch Malaysia (family scan, no 65mm OEM hit) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
7050,IND-CAS-RUB-075MM,PCS,3 Rubber Wheel Only,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,PCS per wheel plausible,no_asset,shoot_in_store,,,"q: rubber caster wheel 3 inch replacement wheel only Malaysia | q: glide caster wheel 1 1/2 inch rigid swivel Malaysia hardware (wheel-only variants marketplace only) | p: https://www.homepro.com.my/p/1055284 (TAHAN rigid caster w/ bracket, different form) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
4900,IND-CAS-TPR-RIG5,PCS,5 Tpr Rigid Wheel,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,PCS per wheel plausible,no_asset,shoot_in_store,,,"q: TPR rigid caster wheel 5 inch Malaysia | q: nylon glide caster wheel furniture Malaysia | p: https://www.castortrades.com/products/medium-duty/mpsr-tpr5 ; p: https://buzzwheelcastor.com/product/wheels-castors/medium-duty/medium-duty-tpr-5-wheels-rigid/ (specialist SKUs not verifiable as this SKU) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
7182,IND-CEM-2KG,PCK,2KG Cement,Building Materials,,,exhausted,1,1,1,,,,,,,,no,no,PCK repacked small pack plausible,no_asset,shoot_in_store,,,"q: 2kg cement bag Malaysia buy hardware | q: simen 2kg small pack Malaysia | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Shoot in-store
6144,IND-GAL-WIR-PVC-COA-3MMX25KGS,KGS,PVC Coated Wire 3.00MM X 1KG,Electrical,,,exhausted,1,1,1,,,,,,,,no,no,KGS loose coil plausible; display says 1KG while code says 25KGS - needs owner confirm,no_asset,shoot_in_store,,,"q: ""PVC coated wire"" 3mm coil Malaysia hardware | q: simen 2kg small pack Malaysia (adjacent category scan) | p: https://sonichardware.com.my/hikashop-menu-for-module-194/product/2214-pvc-coated-wire-25kg (25KG coil, pack size mismatch) | No official/OEM product page found; matching offers are marketplace-only (Shopee/Lazada) or generic supplier pages, so not a candidate.",Email Sonic Hardware (Sarawak) Sdn Bhd to clarify 1KG vs 25KG coil packshot
