source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
6609,NAI-COM-100MM-20KG,PCK,4 Wire Nail (BOX),Fasteners & Fixings,,,open,1,1,1,,,,,,,low,n/a,n/a,PCK ok - boxed 20kg pack,unknown,"defer - duplicate_listing flag, resolve against primary wire-nail listing before imaging",,,action=duplicate_listing - row flagged as duplicate of the wire-nail 20KG family (NAI-COM-* siblings); no independent tier-1 research performed this round,Merge with the primary 4in wire nail 20KG listing and reuse its packshot
5044,NAI-COM-125MM-20KG,PCK,5 Wire Nail,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",PCK ok - boxed 20kg pack,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""5 inch wire nail"" 20kg box (first attempt INKApi 500, retried) | q: yahoo wire nails 20kg Malaysia supplier hardware | p: chenhuphardware.com 20kg HAMMER Wire Nail JAGUAR retailer page | p: sinyongwai.com common/wire nails producer catalog | p: soongwung.com Soong Wung Industrial wire manufacturer site (no product page) | p: buatanmalaysia.com WORKER wire nails retailer | no OEM product page for an unbranded 5in 20kg wire-nail pack exists",Email Soong Wung Industrial Sdn Bhd (soongwung.com) for a 5in 20kg wire-nail packshot or shoot the carton in-store
6081,"NAI-CON-BLA-25""",BOX,1 Black Hardened Steel Concrete Nail,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - boxed nails,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""black concrete nail"" ""1 inch"" box | q: yahoo hardened steel concrete nail black box Malaysia | p: concretenail.net black steel concrete nails factory catalog (China export, no MY brand) | p: shopee.com.my / lazada.com.my 600g-1kg concrete nail boxes (marketplaces, excluded) | p: ewarehouse.my Jaguar Hardened Steel Concrete Nail 1KG retailer (brand mismatch, our SKU unbranded) | no OEM page matches an unbranded 1in black hardened concrete nail box",Shoot in-store packshot of the 1in black concrete nail box
6347,NAI-CON-BLA-18MM,BOX,3/4 Black Hardened Steel Concrete Nail,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - boxed nails,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""black concrete nail"" ""3/4"" box (first attempt INKApi 500, retry succeeded) | q: yahoo concrete nail black 3/4 inch Malaysia supplier (INKApi 500 twice) | q: yahoo paku simen hitam 3/4 inch box Malaysia (INKApi 500) | p: ironwirenails.com / concretenail.net China factory catalogs | p: shopee.ph list pages (marketplace, excluded) | p: amazon.ae aggregate pages | no OEM page exists for an unbranded 3/4in black concrete nail box",Shoot in-store packshot of the 3/4in black concrete nail box
5699,"NAI-CON-GAL-3/4""-BOX",BOX,3/4 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""3/4"" 1kg | q: yahoo galvanised steel concrete nail 1kg box Malaysia | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: globalbuilderhardware.com 4in x 1kg concrete nail retailer | no OEM page exists for the unbranded 3/4in galvanised concrete nail 1kg box",Shoot in-store packshot of the 3/4in galvanised concrete nail 1kg box
6082,"NAI-CON-GAL-1""-BOX",BOX,1 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""1 inch"" 1kg (first attempt INKApi 500, retry succeeded) | q: yahoo concrete nail galvanised 1 inch 1kg box Malaysia | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: powertoolmalaysia.com JAGUAR HARDENED STEEL CONCRETE NAIL 1KG retailer | no OEM page exists for the unbranded 1in galvanised concrete nail 1kg box",Shoot in-store packshot of the 1in galvanised concrete nail 1kg box
6126,"NAI-CON-GAL-2.1/2""-BOX",BOX,2-1/2 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""2 1/2"" 1kg | q: yahoo concrete nail 2.5 inch galvanised 1kg Malaysia | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: ewarehouse.my Galvanized (GI) Roofing Nail 2 1/2"" 1KG (wrong family) | no OEM page exists for the unbranded 2-1/2in galvanised concrete nail 1kg box",Shoot in-store packshot of the 2-1/2in galvanised concrete nail 1kg box
6171,"NAI-CON-GAL-3""-BOX",BOX,3 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""3 inch"" 1kg | q: yahoo concrete nail 3 inch galvanised 1kg box Malaysia (first attempt INKApi 500, retry succeeded) | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: eezee.com.my Jaguar Concrete Nail 3"" JCN-30 retailer | p: shopee.com.my Marabu 3in galvanized concrete nails listing (marketplace, excluded) | no OEM page exists for the unbranded 3in galvanised concrete nail 1kg box",Shoot in-store packshot of the 3in galvanised concrete nail 1kg box
6282,"NAI-CON-GAL-1.1/2""-BOX",BOX,1-1/2 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""1 1/2"" 1kg | q: yahoo concrete nail 1.5 inch galvanised 1kg Malaysia | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: mkhardware.com.my GALVANISED STEEL CONCRETE NAIL retailer page | no OEM page exists for the unbranded 1-1/2in galvanised concrete nail 1kg box",Shoot in-store packshot of the 1-1/2in galvanised concrete nail 1kg box
6330,"NAI-CON-GAL-4""-BOX",BOX,4 Galvanised Steel Nail - 1 KG,Fasteners & Fixings,,,exhausted,1,1,1,,,,,,,low,n/a,"generic commodity, no model string",BOX ok - 1kg box,no_asset,"exhausted - generic unbranded commodity, no OEM page after honest queries",,,"q: yahoo ""galvanised concrete nail"" ""4 inch"" 1kg | q: yahoo concrete nail 4 inch galvanised 1kg Malaysia | p: ewarehouse.my / geolaser.com.my JAGUAR Hardened Steel Concrete Nail 1KG various sizes retailer (brand mismatch, our SKU unbranded) | p: shopee.com.my / lazada.com.my concrete nail 1kg boxes (marketplaces, excluded) | p: amazon.com Fiero concrete nail galvanized 1kg box imports | p: sklhardware.com 4in x 1kg concrete nail retailer | p: rsmarinesb.com concrete nails distributor catalog | p: zippyevs.com Concrete Nail 4 Inch 1KG retailer | no OEM page exists for the unbranded 4in galvanised concrete nail 1kg box",Shoot in-store packshot of the 4in galvanised concrete nail 1kg box
