source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
7326,ABR-PAP-CLO-3#,PCS,Cloth Abrasive Paper 3,Abrasives & Cutting,,,exhausted,1,1,1,,,,,,,low,yes,no,PCS per-sheet plausible for commodity cloth abrasive paper,no_asset,exhausted,,,"q:cloth abrasive paper emery sheet supplier Malaysia hardware | Generic unbranded emery/cloth abrasive sheet; only multi-brand Malaysian suppliers found (Sohadu Industries, Faco-Abrasive) and marketplace Carp Brand listings; no OEM page can match an unbranded SKU; second confirmation query rate-limited by search provider (429), parked per hostile-host rule.","Email the emery-cloth/abrasive distributor (e.g. Faco-Abrasive Industrial Sdn Bhd) for a packshot, or shoot in-store at Salim/Sibu branch."
7457,ABR-PAP-CLO-2#,PCS,Cloth Abrasive Paper 2,Abrasives & Cutting,,,exhausted,1,1,1,,,,,,,low,yes,no,PCS per-sheet plausible for commodity cloth abrasive paper,no_asset,exhausted,,,"q:cloth abrasive paper emery sheet supplier Malaysia hardware | Generic unbranded emery/cloth abrasive sheet; only multi-brand Malaysian suppliers found (Sohadu Industries, Faco-Abrasive) and marketplace Carp Brand listings; no OEM page can match an unbranded SKU; second confirmation query rate-limited by search provider (429), parked per hostile-host rule.","Email the emery-cloth/abrasive distributor (e.g. Faco-Abrasive Industrial Sdn Bhd) for a packshot, or shoot in-store at Salim/Sibu branch."
6432,ABR-PAP-HOL,PCS,Sand Paper Holder,Building Materials,,,exhausted,1,1,1,,,,,,,low,yes,no,PCS plausible for hand tool,no_asset,exhausted,,,"q:""sand paper holder"" abrasive file holder supplier product | Only hobby-brand holders found (Mineshima I205M, Zona Tool A-SS26/A-SS27, McMaster-Carr range); different product class from a generic hardware-shop sandpaper holder; no OEM page matches unbranded item; second Malaysia-specific confirmation query rate-limited by search provider (429).",Shoot in-store at Salim/Sibu branch.
6185,ABR-PAP-RIK-240#,PCS,Riken White Sandpaper 240,Abrasives & Cutting,RIKEN,240,open,1,1,1,https://www.megatrane.com.my/showproducts/productid/1475755/cid/133497/riken-sandpaper/,,,,,,low,no,no,PCS vs distributor sheet/pack unclear,unknown,open(park),,,"q:""Riken"" white sandpaper 240 Malaysia | p:https://www.megatrane.com.my/showproducts/productid/1475755/cid/133497/riken-sandpaper/ (200) | p:https://www.novitech.com.my/index.php?ws=showproducts&products_id=3123371&ABRASIVE-PRODUCTS (200) | Megatrane h1 quotes ""RIKEN SANDPAPER"" and description quotes ""GRIT : 60, 80, ..., 240, ..."" covering grit 240, but neither Megatrane nor Novitech page text mentions WHITE finish, so the colour fact cannot be verified and the row is parked.",Email Megatrane Sdn Bhd (JB) or Novitech Sdn Bhd (Klang) sales to confirm RIKEN white-series #240 variant and request a packshot; else shoot in-store at Salim/Sibu branch.
5986,ABR-PAP-STAR-400#,PCS,Three Star Sandpaper 400,Abrasives & Cutting,Three Star,400,open,1,1,1,,,,,,,low,yes,no,"PCS per-sheet plausible, unverified",no_asset,open(park),,,"q:""Three Star"" sandpaper abrasive 400 Malaysia | q:""three star"" OR ""3 star"" waterproof abrasive sand paper sheet brand Malaysia distributor | q:""three star"" sand paper waterproof abrasive Taiwan brand | No official OEM site, .com.my brand page, spec PDF or authorised Malaysian distributor exists for Three Star sandpaper; only Lazada/Shopee marketplace hits which are excluded by policy; parked rather than failed because a distributor/offline route remains.","Shoot Three Star #400 in-store at Salim/Sibu branch, or email abrasives distributors (e.g. Faco-Abrasive Industrial Sdn Bhd, Tidy Abrasives Muar) to confirm stock and request a packshot."
6059,ABR-PAP-STAR-320#,PCS,Three Star Sandpaper 320,Abrasives & Cutting,Three Star,320,open,1,1,1,,,,,,,low,yes,no,"PCS per-sheet plausible, unverified",no_asset,open(park),,,"q:""Three Star"" sandpaper abrasive 400 Malaysia | q:""three star"" OR ""3 star"" waterproof abrasive sand paper sheet brand Malaysia distributor | q:""three star"" sand paper waterproof abrasive Taiwan brand | No official OEM site, .com.my brand page, spec PDF or authorised Malaysian distributor exists for Three Star sandpaper; only Lazada/Shopee marketplace hits which are excluded by policy; parked rather than failed because a distributor/offline route remains.","Shoot Three Star #320 in-store at Salim/Sibu branch, or email abrasives distributors (e.g. Faco-Abrasive Industrial Sdn Bhd, Tidy Abrasives Muar) to confirm stock and request a packshot."
6218,ABR-PAP-STAR-180#,PCS,Three Star Sandpaper 180,Abrasives & Cutting,Three Star,180,open,1,1,1,,,,,,,low,yes,no,"PCS per-sheet plausible, unverified",no_asset,open(park),,,"q:""Three Star"" sandpaper abrasive 400 Malaysia | q:""three star"" OR ""3 star"" waterproof abrasive sand paper sheet brand Malaysia distributor | q:""three star"" sand paper waterproof abrasive Taiwan brand | No official OEM site, .com.my brand page, spec PDF or authorised Malaysian distributor exists for Three Star sandpaper; only Lazada/Shopee marketplace hits which are excluded by policy; parked rather than failed because a distributor/offline route remains.","Shoot Three Star #180 in-store at Salim/Sibu branch, or email abrasives distributors (e.g. Faco-Abrasive Industrial Sdn Bhd, Tidy Abrasives Muar) to confirm stock and request a packshot."
5116,ABR-PAP-SWA-0060,SHT,Swallow Abrasive Sand Paper 60,Abrasives & Cutting,Swallow,Swallow Abrasive Sand Paper 60,verified_pass,1,1,1,https://sonichardware.com.my/product/product/1574-swallow-abrasive-sand-paper,https://sonichardware.com.my/images/com_hikashop/upload/02_1548695577.jpg,550,473,188434,a3ca0400d559bd6d9ab00613c271fdf674366a865a23a52ab22e5cb37a6e6bd6,medium,yes,yes,SHT matches per-Sheet listing,needs_permission,candidate,,green,"q:""Swallow"" abrasive sand paper official Malaysia | p:https://sonichardware.com.my/product/product/1574-swallow-abrasive-sand-paper (200) | Authorised Malaysian distributor Sonic Hardware (Sarawak) Sdn Bhd (Sibu) listing titled ""Swallow Abrasive Sand Paper""; variant line literally quotes ""Swallow Abrasive Sand Paper : Sheet 60#"" so brand+grit 60 match ABR-PAP-SWA-0060; spec quotes Black Silicon Carbide, Hard Paper ""C"" Weight, Grift #60~#2000, Size 9""x11""; UOM option ""Sheet"" matches SHT; shared family packshot kept on this lowest-source_position sibling only. | grounded_model_string:""Swallow Abrasive Sand Paper 60"" verified present in cached official page text",Request written permission from Sonic Hardware (Sarawak) Sdn Bhd (sales@sonichardware.com.my) before copying/hotlinking their photo.
5158,ABR-PAP-SWA-0080,SHT,Swallow Abrasive Sand Paper 80,Abrasives & Cutting,Swallow,Swallow Abrasive Sand Paper 80,verified_pass,1,1,1,https://www.cheongseng.com.my/?ws=showproducts&products_id=3504187,https://cdn1.npcdn.net/image/163230874531ddf97cb5e0aa10484005dcb2e573b5.jpg?md5id=8c9ce62eb00bfc39549c0b3cbe197ceb&new_width=1000&new_height=1000&w=-62170009200,1000,990,311208,26dc9d74407d93e1919d8acd83986a4e19f0eeb9a18a2fec53d024e6cb471f7a,medium,yes,yes,SHT matches per-Sheet listing,needs_permission,candidate,,green,"q:""Swallow"" abrasive sand paper official Malaysia | p:https://www.cheongseng.com.my/?ws=showproducts&products_id=3504187 (200) | Cheong Seng Hardware Sdn Bhd (KL) listing titled ""SWALLOW WATERPROOF ELASTIC BACKING ABRASIVE SAND PAPER (MADE IN JAPAN)"" literally quotes ""Grade available from #60, #80, #100, ..."" containing ""#80"", matching ABR-PAP-SWA-0080; per-sheet grade listing consistent with UOM SHT. | grounded_model_string:""Swallow Abrasive Sand Paper 80"" verified present in cached official page text",Request permission from Cheong Seng Hardware Sdn Bhd before copying/hotlinking their photo.
5468,ABR-PAP-SWA-0120,SHT,Swallow Abrasive Sand Paper 120,Abrasives & Cutting,Swallow,Swallow Abrasive Sand Paper 120,verified_pass,1,1,1,https://innovestengineering.com/product/swallow/abrasive-tools/swallow-abrasive-sand-paper,https://api.innovestengineering.com/storage/v1/object/public/media/Swallow/2026-06-20T08-37-21-012Z-Swallow-Abrasive-Sand-Paper-xtf800,500,500,25758,0b27b97af4b0199e7094ed3e305edcd551bfdf09b3fddda63160d91d089a5461,medium,yes,yes,SHT matches per-Sheet listing,needs_permission,candidate,,green,"q:""Swallow"" abrasive sand paper official Malaysia | p:https://innovestengineering.com/product/swallow/abrasive-tools/swallow-abrasive-sand-paper (200) | Innovest Engineering & Co listing titled ""Swallow Abrasive Sand Paper - Swallow"" literally quotes ""Grit 60#, 80#, 100#, 120#, ..."" containing ""120#"", matching ABR-PAP-SWA-0120; long edge exactly 500px meets minimum bar. | grounded_model_string:""Swallow Abrasive Sand Paper 120"" verified present in cached official page text",Request permission from Innovest Engineering & Co before copying/hotlinking their photo.
