source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
2856,CLI-HOS-13-23,PCS,,,reject,R,no,no,,no_asset,"PVC Wing Hose Clip 13-23, detected_model WH300. q:""WH300"" hose clip PVC wing -> only generic hose clip results (McMaster, Jubilee-style wing clips, Alibaba); no brand carrying WH300. q:stainless steel hose clip 13-19mm GP Malaysia -> generic MY dealer listings only. WH300 appears to be a supplier internal code; no official product page exists anywhere (brand unknown). generic_unbranded + model_untraceable -> reject.",
2629,ELE-CAB-PVC-4.00MM-BLK-MTR,MTR,,,reject,R,no,no,catalogue MTR matches cable sold per metre/100M coil,no_asset,"KTK PVC Cable Black 100M, 4.0MM2. q:Ktk PVC insulated cable black 100M 4.0mm Malaysia -> no KTK OEM site; q:""Ktk"" cable brand Malaysia PVC insulated wire -> KTK is an importer brand sold via MY distributors: p:samajaya.com.my/showproducts/productid/6421203 'KTK 2.5mm PVC Cable (Black)' and smjelectrical.com.my same family but ONLY 2.5mm variant listed; Lazada/Shopee 'MILLION KTK' marketplace-only. No official KTK manufacturer site exists and no 4.0MM2 black listing on any non-marketplace page. wrong-size family only -> reject.",
3534,"ELE-PVC-CAS-1""",LGTH,https://chenta.com.my/portfolio/upvc-casing/,https://chenta.com.my/wp-content/uploads/2020/12/IMG_2334-1.jpg,pending,B,yes,yes,"LGTH ok - casing sold per length, mfr packs 1.83M lengths",needs_permission,"Kancil 1 x 6FT PVC Casing. q:""Kancil"" PVC casing 6FT electrical Malaysia -> chenta.com.my portfolio pages; Chenta Electrical Pipe Industries Sdn Bhd is the Malaysian manufacturer whose conduit brands include KANCIL (p:chenta.com.my/portfolio/pvc-conduit-kancil/ title 'PVC Conduit Kancil'). p:https://chenta.com.my/portfolio/upvc-casing/ says 'Size (inch) ... 1 ... Length 1.83M & UPON REQUEST, Color WHITE' -> size 1in x 1.83M(=6FT) white literally matches catalogue. og:image IMG_2334-1.jpg (800x533) is mfr product shot of uPVC casing. Caveat: string 'KANCIL' not printed on the casing page itself (only on their conduit pages); casing could be house-brand-neutral -> pending, brand_string_not_on_page.",
6012,"BNW-WAS-1/4""",PKT,,,reject,R,no,no,,no_asset,"1/4 Iron Washer 20PCS/PCK. q:""SW-260""-style brand hunt n/a; q:1/4 iron washer pack Malaysia; q:BSW flat washer 1/4 Malaysia; q:iron washer DIN125 1/4 inch supplier; q:washer fastener Malaysia hardware; q:""1/4"" washer mild steel pack -> all hits are generic unbranded fastener dealers (unicircle, standardbolts, flybear). No brand/OEM page exists for commodity washers. generic_unbranded -> reject.",
4856,BNW-NUT-SS304-M12,PCS,,,reject,R,no,no,PCS correct for individual nut,no_asset,"SS 304 Nut M12. q:SS304 hex nut M12 DIN934 Malaysia supplier stainless -> p:standardbolts.net/product/hexagon-nut-din934/ (generic mfr/dealer, no SKU-level photo), p:unicircle.com.my/product/hex-nut-din-934/ (distributor page, generic), Shopee/Lazada marketplace listings. Commodity nut, no brand/OEM page anywhere. generic_unbranded -> reject.",
5197,FAS-PLU-PVC-GREY-SW260,PCK,,,reject,R,no,no,,no_asset,"Grey PVC Wall Plug SW-260. q:""SW-260"" PVC wall plug grey Malaysia -> zero SW-260 code hits; q:PVC wall plug grey Malaysia -> culmi.com.my 'PVC WALL PLUG (50 PCS/SHEET) GREY', geolaser, unicircle etc all generic unbranded sheets/packs. SW-260 is a supplier size-code, untraceable. generic_unbranded -> reject.",
3311,"CLI-HOS-GP-3/4""",PCS,,,reject,R,no,no,,no_asset,"GP S/steel Hose Clip 3/4in (13-19MM). q:stainless steel hose clip ""13-19mm"" GP Malaysia -> p:kowhock.com.my B.I.Care K2514 (different brand, w/handle), velocitydiy generic 2pcs, ProHome88 Lazada, temotuf eezee - all other brands/generic. 'GP' here reads as general-purpose, not a brand. No OEM page. generic_unbranded -> reject.",
3278,ABR-PAP-621-539,SHT,,,pending,C,no,no,,unknown,"G800 EWD Hand Sanding Sheet. q:""EWD"" hand sanding sheet G800 abrasive -> no EWD brand results (Burns/Axminster/3M only); q:""EWD"" wet dry sandpaper sheet Malaysia -> 3M.com.my wetordry category, citraoasis sandpaper sheets P60-P2000, toptoa.my TOA/Nitto sandpapers - none branded EWD. EWD likely local importer initials; G800 grit spec matches commodity wet/dry 230x280mm sheets sold by MY abrasive suppliers but no EWD-branded official page found. generic_unbranded/untraceable_brand -> pending (grit+type plausible at citraoasis/toptoa but source would be non-authorised random dealer).",
6319,X-SWI-LWD-1WAY-2GANG,PCS,,,reject,R,no,no,,no_asset,"Niko S - 1G1W Switch White. q:""Niko"" 1G1W switch white Malaysia electrical -> p:niko.eu Belgian switch maker (Niko Original/Hydro ranges, EU naming, no '1G1W' SKU naming, no MY distribution shown); Shopee 'NIKO 13A SWITCH SOCKET authorized distributor' is marketplace-only and does not show this SKU; schneider vivace 1g1w hits are different brand. Malaysian 'Niko S' switch has no official product page anywhere. no_official_page -> reject.",
2627,ACE-HAM-ANC-1/4X2,PCK,https://m.djhardware.com.my/index.php?ws=showproducts&products_id=3314613,https://cdn1.npcdn.net/images/1614411298ca817f9fc334e95d1b85c0319cb97c4e.png?md5id=37e83c96bcea8158cced5add35c02417&new_width=1000&new_height=1000&w=1587970780,pending,C,no,no,PCK 10PCS/PCK plausible vs DJ Hardware box listings (Shopee shows pkt sizes),needs_permission,"Ace Hammer Drive Anchor 650 1/4x2 (=6x50mm=HDA650). q:""Ace"" ""hammer drive anchor"" 650 Malaysia -> p:litaventure.com.my ACE BRAND HDA HDA630-HDA675 CA638 (JS-blocked stub, no image retrievable), soongwung.com/product/hammer-drive-anchor-ace/ sizes incl 1/4x2, chenhuphardware HDA-ZINC 'Authorized Distributor' page. q:""ACE BRAND"" fasteners Malaysia hammer drive anchor HDA650 official -> no OEM site for Malaysian 'ACE BRAND'; acefastener.com is unrelated US dealer. Opened p:m.djhardware.com.my products_id=3314613 'ACE HDA ZINC ALLOY HAMMER DRIVE ANCHOR (WS)' og:image npcdn png 1000x1000 - family photo covering HDA630-675 range, size 650 not isolated in image/title. Distributor-not-proven-authorised + family_shot + size_unproven -> pending.",
