source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
446,VAC-KHI-VC68P,SET,https://khind.com.my/products/vacuum-cleaner-vc68p-160061299,https://khind.com.my/cdn/shop/files/vc68p-cover_220721131926_2a27f2fb-6483-4697-84ad-75ecc2a7d160.jpg?v=1751809349&width=1946,candidate,A,yes,yes,set_matches_kit_listing,needs_permission,"q:Khind VC68P vacuum cleaner 600W | q:'Khind' 'VC68P' official; p:https://khind.com.my/products/vacuum-cleaner-vc68p-160061299 says 'KHIND Vacuum Cleaner VC68P', spec table 'Colour Gold', 'Power 600W'; official Khind Malaysia webstore; display_name 600W gold matches; evidence img vc68p-cover 1946x1946 jpeg 62958B fetched round1; SET=uom as sold with floor brush/tube/nozzle accessories listed on page",
821,BOS-0601-5A2-0L0,UNIT,https://www.bosch-pt.com.my/my/en/products/gks-235-turbo-06015A20L0,https://www.bosch-pt.com.my/my/en/ocsmedia/246835-82/product-image/166x164/hand-held-circular-saw-pro-gks-235-turbo-06015a20l0.png,candidate,A,yes,yes,unit_single_tool,needs_permission,q:'GKS 235 Turbo' Bosch site:bosch-professional.com | q:'gks-235-turbo' '06015A20L0'; p:https://www.bosch-pt.com.my/my/en/products/gks-235-turbo-06015A20L0 says 'Order number 0.601.5A2.0L0' and 'with hex key 0 601 5A2 0L0' - exact match to item_code BOS-0601-5A2-0L0; official Bosch MY professional site; part number 3601EA20L0 shown; img ocsmedia product-image auto-upgraded to 1000x773 png 835839B; standard single-finish blue tool,
810,BOS-0601-9E5-1L0,UNIT,https://www.bosch-pt.com.sg/sg/en/products/gas-15-ps-06019E51L0,https://www.bosch-pt.com.sg/binary/ocsmedia/optimized/1000x1000/o455245v54_GAS_15_PS_Hose_Dyn.png,candidate,A,yes,yes,unit_single_tool,needs_permission,q:'GAS 15 PS' Bosch official | q:'gas-15-ps' '06019E51L0'; p:https://www.bosch-pt.com.sg/sg/en/products/gas-15-ps-06019E51L0 says 'Order number 0.601.9E5.1L0' - exact match to item_code BOS-0601-9E5-1L0; bosch-pt.com.my lacks this SKU so regional OEM SG site used; MY authorised dealers tonghin.com.my and junseng.com.my list same 06019E51L0 for Malaysia; img binary/ocsmedia optimized 1000x1000 497x600 png 288381B fetched,
856,BOS-0601-1C4-0L0,UNIT,https://www.bosch-pt.com.my/my/en/products/grw-140-06011C40L0,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/1000x1000/o432154v54_grw_140_packaging_1619PC2157.png,candidate,A,yes,yes,unit_single_tool,needs_permission,q:Bosch 'GRW 140' mixer official; p:https://www.bosch-pt.com.my/my/en/products/grw-140-06011C40L0 says 'Order number 0.601.1C4.0L0' - exact match to item_code BOS-0601-1C4-0L0; official Bosch MY stirrer page 1400W; img binary/ocsmedia optimized 1000x1000 800x549 png 479246B (official og packshot render),
621,FAN-PSN-F-M14DZVBKH,PCS,https://pmma.my.panasonic.com/product/f-m14dzvbkh-black-f-m14dzvbwh-white-bayu/,https://pmma.my.panasonic.com/wp-content/uploads/2022/07/f-m14dzvbkh-1024x1024.jpg,candidate,A,yes,yes,pcs_one_fan_with_remote,needs_permission,q:Panasonic 'Bayu 5' ceiling fan black F-M14DZ panasonic.com.my | q:'F-M14DZVBKH' Panasonic; p:https://pmma.my.panasonic.com/product/f-m14dzvbkh-black-f-m14dzvbwh-white-bayu/ says 'F-M14DZVBKH (BLACK) F-M14DZVBWH (WHITE) BAYU' 5-blades 56in; official Panasonic Manufacturing Malaysia site; img https://pmma.my.panasonic.com/wp-content/uploads/2022/07/f-m14dzvbkh-1024x1024.jpg 1024x1024 jpeg 36513B - filename is exact black model code; dealer jintexelectronics.com labels same panasonic PIM asset ast-1917148 as Black F-M14DZVBKH; display_name Bayu 5 Black matches,
578,PRE-STO-KHI-SPC6,SET,https://khind.com.my/products/east-malaysia-exclusive-smart-pressure-cooker,https://khind.com.my/cdn/shop/files/spc6_230821170400.jpg?v=1751809563,candidate,A,yes,yes,set_pot_lid_steamer_as_listed,needs_permission,q:Khind SPC6 pressure cooker 6L; p:https://khind.com.my/products/east-malaysia-exclusive-smart-pressure-cooker says 'KHIND Smart Pressure Cooker SPC6' Capacity 6L Power 1000W; official Khind MY webstore; img spc6_230821170400.jpg fetched round1 >=500px; display_name Pressure Cooker 6L SPC6 matches,
440,VAC-KHI-VC8020MS,SET,https://khind.com.my/products/canister-vacuum-cleaner-vc8020ms,https://khind.com.my/cdn/shop/files/ssmy.zone-1693885930-VC8020MS_wh_cover.jpg?v=1751809268,candidate,A,yes,yes,set_canister_with_accessories,needs_permission,"q:Khind VC8020MS canister vacuum cleaner; p:https://khind.com.my/products/canister-vacuum-cleaner-vc8020ms says 'KHIND Canister Vacuum Cleaner VC8020MS', spec 'Colour Sapphire Blue' 2000W matching display_name sapphire Blue; og cover jpg unique to this SKU fetched round1 >=500px; og filename _wh_ token judged noise (same token family on non-white SKUs HM200 exception noted); policy: unique SKU-specific official og + explicit spec colour = finish proven",
950,BOS-0601-3A0-0L0,UNIT,https://www.bosch-pt.com.my/my/en/products/new-gdc-140-06013A40L0,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/1000x1000/o340184v54_gdc_140_full_execution_1619PB5745.png,pending,C,no,no,unit_single_tool,needs_permission,"q:Bosch 'GDC 140' marble cutter site:bosch-professional.com | q:'gdc-140' '06013A00L0' OR '3A0 0L0'; p:https://www.bosch-pt.com.my/my/en/products/new-gdc-140-06013A40L0 says 'Order number 0.601.3A4.0L0'; item_code BOS-0601-3A0-0L0 implies 0.601.3A0.0L0 which 404s on official site - one-char suffix mismatch (3A0 vs 3A4), suspected catalogue typo; sibling-suffix trap -> pending; model family GDC 140 marble/tile cutter confirmed 1400W; img gdc_140_full_execution 600x600 png 447972B fetched",confirm whether catalogue item is really 3A4 0L0 then flip to candidate
772,FAN-CEI-DEKA-CDKN54OAK12,UNIT,https://deka.my/koni-54/,https://deka.my/wp-content/uploads/2025/07/KONI-54-OAK-Jpg.jpg,candidate,A,yes,yes,unit_one_fan,needs_permission,"q:Deka ceiling fan 'Koni 54' oak deka.com.my; p:https://deka.my/koni-54/ says 'KONI 54 Ceiling Fan' 54 inch DC colours 'MG, MTW, OAK, LW'; official Deka Malaysia site; per-colour gallery includes https://deka.my/wp-content/uploads/2025/07/KONI-54-OAK-Jpg.jpg fetched 1000x1000 jpeg 131707B - dedicated oak-colour shot proves finish; item_code CDKN54OAK12 embeds OAK+54; display_name Koni 54 Oak matches",
449,X-PSN-NI-317W-LN,PCS,https://store.apac.panasonic.com/my/iron-ni-317w-1000w-0-9kg-dry-polished-soleplate.html,https://store.apac.panasonic.com/media/catalog/product/n/i/ni-317w_00.png,candidate,A,yes,yes,pcs_one_iron,needs_permission,"q:Panasonic NI-317W iron 0.9kg Malaysia; p:https://store.apac.panasonic.com/my/iron-ni-317w-1000w-0-9kg-dry-polished-soleplate.html says 'NI-317W POLISHED IRON (1000W, 0.9KG) NI-317W-LN' Colours 'Light Pink (LN)' Weight 0.9kg Soleplate Polished; also p:https://www.panasonic.com/my/consumer/home-appliance/iron/dry-iron/ni-317w.html says 'POLISHED DRY IRON I NI-317W-LN'; official Panasonic APAC store + MY consumer site; img media/catalog/product/n/i/ni-317w_00.png fetched round1 >=500px; item_code suffix 317W-LN exact",
