source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
3238,ABR-PAP-621-530,SHT,,,pending,C,no,no,SHT ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; TIER2 intent q:'EWD G120 hand sanding sheet Malaysia' + suffix variants UNRUN; sibling family ABR-PAP-621-52x/53x same unknown OEM",rerun slot B when websearch provider restored
3402,ELE-CAB-WIR-ASIA-2.5Y*,MTR,,,pending,C,no,no,MTR ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; q:'Asia Cable PVC insulated cable 2.5mm yellow Malaysia' attempted 3x - all 429; TIER2 q:'Asia cable 2.5mm2 authorised distributor MY' UNRUN; sibling of ord18 black Asia cable; colour variant needs own proof -> colour_unproven",rerun slot B when websearch provider restored
2856,CLI-HOS-13-23,PCS,,,pending,C,no,no,PCS single clip ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; TIER2 intent q:'PVC wing hose clip 13-23 WH300' + suffix split UNRUN; WH300 likely repack code not OEM partno",rerun slot B when websearch provider restored
2629,ELE-CAB-PVC-4.00MM-BLK-MTR,MTR,,,pending,C,no,no,MTR ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; TIER2 intents q:'KTK PVC cable 4.0mm2 black 100M Malaysia' q:'KTK cable official' UNRUN; KTK OEM domain unknown offline",rerun slot B when websearch provider restored
3534,"ELE-PVC-CAS-1""",LGTH,,,pending,C,no,no,LGTH=6FT length unit ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; q:'Kancil PVC casing conduit 6FT Malaysia' tried via Bing - junk unrelated; TIER2 q:'Kancil uPVC conduit official MY' UNRUN",rerun slot B when websearch provider restored
6012,"BNW-WAS-1/4""",PKT,,,pending,C,no,no,PKT matches 20PCS/PCK,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; generic unbranded iron washer; mandated full queries UNRUN so reject unprovable this session -> generic_unbranded+search_down",rerun slot B when websearch provider restored
4856,BNW-NUT-SS304-M12,PCS,,,pending,C,no,no,PCS ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; q:'SS304 M12 hex nut manufacturer official' attempted - 429; generic unbranded fastener, mandated queries UNRUN -> generic_unbranded+search_down",rerun slot B when websearch provider restored
5197,FAS-PLU-PVC-GREY-SW260,PCK,,,pending,C,no,no,PCK pack qty unstated in name,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; TIER2 intent q:'SW-260 grey PVC wall plug' + zero-pad/prefix variants UNRUN; SW-260 may be local SKU code",rerun slot B when websearch provider restored
3311,"CLI-HOS-GP-3/4""",PCS,,,pending,C,no,no,PCS ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; q:'stainless steel hose clip 3/4 13-19mm brand official' attempted - 429; GP=trade descriptor not brand -> generic_unbranded+search_down",rerun slot B when websearch provider restored
3278,ABR-PAP-621-539,SHT,,,pending,C,no,no,SHT ok,unknown,"BLOCKER session: websearch provider HTTP429(parallel.ai) on 11 attempts over ~60min incl backoffs; alt engines bot-walled: Bing SERP query-unrelated junk, DDG html+lite captcha, Mojeek 403, Marginalia bot-gate loop, SearX.be/Startpage JS-verify, Ecosia 403; p:https://www.leeden.com.my/ fetched200 corporate welding/safety site, no catalogue for this class; TIER2 intent q:'EWD G800 hand sanding sheet' UNRUN; sibling of 621-series sheets",rerun slot B when websearch provider restored
