source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
3971,AER-6ME8,PCS,,,pending,B,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | Aerico faucet-aerator brand not locatable online this session (no OEM page indexed; q-set junk),retry_when_search_restored
4959,HOS-CON-ADA-ECO4056,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_house_brand: Ecogree garden fittings are importer-label goods; no OEM web presence; EG4056 = supplier code,source_own_photo_or_supplier_catalog
4127,TOO-COM-W0305M-12*14MM,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: double open-end wrench 12x14mm; size pair is the only identifier; commodity hand tool,source_own_photo_or_supplier_catalog
5097,"FIT-YG235-TEE-1/2""-BRA",PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: YG235 = mould casting code on brass equal tee 1/2; no brand attribution possible,source_own_photo_or_supplier_catalog
4174,SHH-HOO-4206-NO.3,PKT,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: 4206 No.3 galah hook; supplier pattern number only; commodity fishing tackle,source_own_photo_or_supplier_catalog
4295,TOO-WRE-ADJ-PIN-BLM185,PCS,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_house_brand: Blimax adjustable pin wrench BLM185; Blimax=distributor label, no OEM site",source_own_photo_or_supplier_catalog
3193,TOO-ELE-TESW0288A,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: W0288A voltage tester pen; model code unattributable to any OEM online,source_own_photo_or_supplier_catalog
3362,SWI-SH387-4MM,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: SH384/SH387 stainless double-eye swivel 4mm; supplier pattern code,source_own_photo_or_supplier_catalog
4325,RIG-HOO-ALL-0.75TON,PCS,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: alloy lifting hook 0.75 ton; commodity rigging hardware, no brand string",source_own_photo_or_supplier_catalog
5513,"FIT-SS237-SOC-3/4""-SUS304",PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-J2/] tier1-x6 fired per protocol (q1 brand+model site:.com.my; q2 model+brand official; q3 model filetype:pdf; q4 leeden/theleedenstore; q5 distributor Malaysia; q6 authorised dealer) -> all SERPs junk/no-hit (archived) | generic_unbranded: SS237 = mould/fittings code on stainless equal socket 3/4,source_own_photo_or_supplier_catalog
