source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
2484,IND-WIR-PVC-MEGA-15X15,MTR,https://www.agromate.com.my/products/mega-net,https://www.agromate.com.my/data/images/item/img_233434_img_341434_mega_net.jpg,candidate,C,yes,yes,"Green HDPE/PVC polymer square netting, 1 m x 24 m roll",needs_permission,"action=search; q:Yahoo ""mega net"" square mesh green 15mm; p:https://www.agromate.com.my/products/mega-net; Official Mega Net brand page confirms brand, green colour and exact 1m x 24m roll format; however spec table documents the 2.0mm insect-screen variant while SKU is the 15mm square mesh cut of the range - image may depict a sibling mesh-size variant, flagged accordingly.",request_image_rights_from_Mega_Net_(Agromate_Holdings)
2485,IND-WIR-PVC-MEGA-6X6,MTR,,,no_result,C,,,PVC square mesh 6mm green 1x24M roll,unknown,"action=search; q:""Mega Net"" square mesh 6mm site:.com.my; q:""mega net"" PVC mesh ""24"" site:.com.my -shopee -lazada; p:https://www.agromate.com.my/products/mega-net; Only exact-variant listings are Shopee/Lazada (excluded). Official-brand candidate Agromate Mega Net is an insect-screen HDPE family-hero page with no 6mm/green square-mesh variant image.; tier1_no_result",
2486,IND-WIR-PVC-MEGA-BLA-15X15,MTR,,,no_result,C,,,PVC square mesh 15mm silver 1x24M roll,unknown,"action=search; q:same search set as pos 2485; ; Silver 15mm variant only on marketplaces; Agromate page is different product family (insect screen), no matching variant image.; tier1_no_result",
2660,ADH-TAP-ADH-GT075,PCS,,,no_result,B,,,,unknown,"action=search; q:""Globand"" adhesive tape Malaysia distributor; q:""Globand"" tape 75mm; q:""Globand"" waterproof tape flashing; ; Globand exists as a waterproof self-adhesive flashing/membrane tape brand (Glotool Globand Tape, sizes 50/75/100mm x 10m x 1.2mm alu-face) but ONLY Shopee/Lazada/TikTok listings found - all banned sources; no OEM or authorised distributor page located; tier1_no_result",
2747,GAS-REG-GIM-9MM*,PCS,,,no_result,C,,,,unknown,"action=search; q:""GIM"" gas regulator site:.com.my; q:""GIM"" ""regulator"" LPG Malaysia; p:https://www.gim.com.my; p:https://theleedenstore.com.my/?s=gim+regulator&post_type=product; GIM official domain gim.com.my exists but is parked 'under construction' with no product content; Leeden Store stocks no GIM regulators; remaining listings are marketplaces only, excluded by policy.; tier1_no_result",
2781,KGR-OXI-53A1LIT,TIN,,,no_result,C,,,,unknown,"action=search; q:""stove brand"" red oxide paint malaysia; q:""53A"" red oxide paint stove; q:red oxide (ewarehouse site search); p:https://www.ewarehouse.my/index.php?route=product/search&search=red%20oxide; Stove Brand 53A Anti-Corrosive Red Oxide exists but is only documented on Facebook/Instagram retailer posts — disallowed sources. No official OEM site (*.com.my) or authorised distributor product page indexed.; tier1_no_result",
2790,TOPLUS-HIG-GLO-1L-D,CAN,https://www.mkhardware.com.my/showproducts/productid/5111973/cid/536809/toplus-high-gloss/,https://cdn1.npcdn.net/images/0b1ee77b47deb2538cf232b4bd65a014_1721699422.webp?md5id=965b31e51d54c2d604af3f8008dc1db6&new_width=1000&new_height=1000&size=max&w=1772184142&from=png&type=9,candidate,B,no,no,Alkyd enamel gloss for wood & metal; official smart-paints.com has only a >5MB catalogue PDF with no per-SKU page/image;,needs_permission,"action=search; q:""toplus"" paint malaysia; q:""toplus high gloss"" 1L; q:smart-paints.com catalogue fetch; p:https://www.mkhardware.com.my/showproducts/productid/5111973/cid/536809/toplus-high-gloss/; p:https://smart-paints.com/wp-content/uploads/2025/10/hunter.pdf; Page text confirms 'TOPLUS HIGH GLOSS ... distributed by MAN KIAN HARDWARE'; however the specific 1L 'D Base' pack size is not depicted on the page (image may show 5L), hence confidence B.; verifier_disagreement:Tin reads TOPLUS HIGH GLOSS Alkyd Enamel not Weather Plus A Base; no D Base designation.",
2844,PLA-MAT-EAW150,ROLL,https://www.chenghuatgroup.com.my/showproducts/productid/5166308/elephant-king-anti-weed-mat-eaw150-eaw1100-eaw250-eaw2100-weed-barrier-landscape-fabric-heavy-duty-mat/,https://cdn1.npcdn.net/images/ebb1dc275d74b7a96963988eb09dc5e1_1724017168.webp?md5id=ce330198b8122e02a2d9dc8a6797fa8a&new_width=1000&new_height=1000&size=max&w=1781418334&from=jpeg&type=9,candidate,B,yes,yes,PP woven anti-weed mat 1m x 50m; 1000x1000 webp,needs_permission,"action=search; q:""elephant king"" anti weed mat Malaysia; p:https://www.chenghuatgroup.com.my/showproducts/productid/5166308/elephant-king-anti-weed-mat-eaw150-eaw1100-eaw250-eaw2100-weed-barrier-landscape-fabric-heavy-duty-mat/; Cheng Huat product page lists variant codes EAW150 (1M x 50M) matching SKU exactly; single shared product image across four sizes with EAW150 default/first-listed.",request_image_rights_from_Elephant_King
2874,PAI-BRU-680-050MM,PCS,https://clhardware.com/paint-brush-680-x-50mm,https://clhardware.com/image/catalog/product/P680_50.jpg,candidate,B,,,"Paint brush head code 680, 50mm width",unknown,action=search; q:paint brush 680 50mm Malaysia site:.com.my; p:https://clhardware.com/paint-brush-680-x-50mm; CL Hardware listing titled exactly Paint Brush 680 X 50MM with own product photo.,
2907,"GAS-REG-GIM-1/4""",PCS,,,no_result,C,,,,unknown,"action=search; q:""Bosco"" gas regulator ""1/4"" site:.com.my; q:""Bosco"" LPG regulator 1/4 Malaysia hardware; p:https://www.goshoponline.com.my/index.php?route=product/search&search=bosco%20regulator; No Bosco-brand gas regulator product page exists on any .com.my source; Bosco MY listings cover flashback arrestors, water pumps, cookers only.; tier1_no_result",
