ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7254,2253,GUN-TRA-ST64,PCS,pending,,,,n/a,no,n/a,unknown,"email Meite overseas sales (contact on meiteusa.com) or authorised MY nail-gun distributor to confirm which ST64 variant (ST64E/ST64L/ST64A) matches store SKU NAILER-ST64 and request kit art; else shoot-in-store",2|3,"q:meiteusa.com/?s=ST64 site search; q:meiteusa Shopify suggest.json?q=st64; p:https://www.meiteusa.com/?s=ST64 official Meite USA store fetched; p:suggest JSON parsed - hits are ST64E 14Ga Pneumatic Concrete Nailer with T Nails / ST64L 14Ga Long Nose Pneumatic Concrete Nailer / ST64A 14Ga Pneumatic Concrete T Nailer; NO plain heavy-duty ST64 SKU published; display 'H/duty Pneumatic NAILER-ST64' cannot be tied to one exact variant; exa websearch returned HTTP429 all sitting so independent corroboration impossible; no exact-model official page => pending"
7255,2159,GRA-CUT-SUMO-SM-43N,UNIT,pending,,,,n/a,n/a,n/a,unknown,"email garden-machine supplier to identify SUMO SM43N OEM/importer and request official product art; else shoot-in-store",2,"q:SUMO SM43N brush cutter queries via websearch API -> HTTP429; q:Bing RSS + DuckDuckGo html probes served bot-wall junk/captcha (unusable); p:https://www.sumo.com.my/ fetched -> Sumo Flooring (premium flooring supplier Malaysia), unrelated to brush cutters; no identifiable official OEM/distributor page for SUMO SM43N exists online; honest search exhausted without inventing an image => pending"
7256,1143,TOO-MULTI-STMT81243-840,SET,pending,,,,n/a,n/a,n/a,unknown,"email Leeden Sdn Bhd (Stanley Black&Decker MY distributor) for STMT81243-840 110PCS set art or confirmation that local code equals global STMT81243-8",2|3,"q:leeden.com.my/?s=STMT81243; p:result page titled 'You searched for STMT81243 - Leeden Sdn Bhd (74865-K)' fetched in full - zero product cards (all STMT81243 occurrences are meta/JS); p:https://www.stanleytools.com/p/110-piece-home-repair-mixed-tool-set/STMT81243-8 -> 404 via fetcher; p:stanleytools.com search/product URLs timed out or connection-reset (bot-wall); websearch API HTTP429; no acceptable official source => pending"
7257,2250,DC-DCPL208AM,SET,reject,https://www.dongchengtool.com/product/detail/1732070334403,,,n/a,no,n/a,unknown,"request DCPL208AM 2x2.0Ah kit-specific artwork from Jiangsu Dongcheng overseas dept or MY distributor (current gallery reuses sibling DCPB208 files)",2|3,"q:dongchengtool.com/product?keyword=DCPL208; p:listing shows single card DCPL208(TYPE ADM/EM/Z); p:https://www.dongchengtool.com/product/detail/1732070334403 fetched - model-quote:""DCPL208(TYPE ADM/EM/Z)"" title + ""Cordless Brushless Impact Driver DCPL208"" meta description; gallery serves sibling-named files DCPB208-2.jpg and DCPB208-4.0ah.jpg (family-shared art violates model-specific rule); no DCPL208AM kit SKU published and 2.0AH X2 pack configuration unverified => reject"
7258,1545,ALP-WAT-HEA-5000EP-WHI,UNIT,pending,,,,n/a,n/a,n/a,unknown,"confirm with supplier which 'Alpha' entity manufactures heater 5000EP-WHI (Alpha Malaysia has no such model) and request official art; else shoot-in-store",2,"q:alphamalaysia.com/search?keys=5000EP; p:result page fetched - only unrelated items (ally/amax7/luna fans etc), no 5000EP; p:alphamalaysia.com water-heater categories scanned (IM-9E/IM-9EP/S8-i/AST-40-H families) - no 5000EP-WHI; q:DNS probes alpha.com.my / alphaappliances.com.my / alphaelectric.com.sg all NXDOMAIN; brand Alpha unresolvable to any reachable official OEM page => pending"
7259,1145,BOS-2608-615-006,PCS,reject,https://www.bosch-pt.com.my/my/en/standard-for-concrete-diamond-cutting-discs-for-table-saws-and-petrol-saws-2867295-ocs-ac/,,,n/a,no,n/a,unknown,"ask Robert Bosch MY accessories team whether 2 608 615 006 (350mm/14in) is superseded by published 2 608 615 007 and request exact-article image",2|3,"q:bosch-pt.com.my/my/en/searchfrontend/autosuggest?q=2608615006 -> complexSuggests empty; q:?q=2%20608%20615%20006 -> empty; q:?q=standard%20for%20concrete -> family hit; p:family page standard-for-concrete-diamond-cutting-discs-for-table-saws-and-petrol-saws-2867295-ocs-ac fetched - embedded variant anchors only #2608615007 and #2608602543, our 2608615006 absent; q:sg + global bosch-professional autosuggest 2608615006 -> no results; exact article not published => reject wrong-variant-only"
7260,2349,DC-DCJZ2060iAM,SET,candidate,https://www.dongchengtool.com/product/detail/1732067084907,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732066898096/DCJZ2060i.jpg,high,n/a,yes,SET ok - cordless kit with battery types incl AM (2x2.0Ah),needs_permission,,2|3,"q:dongchengtool.com/product?keyword=DCJZ2060; p:listing cards DCJZ2060(TYPE ADM/AM/EM/Z) + DCJZ2060i(TYPE ADM/AM/EM/Z); p:https://www.dongchengtool.com/product/detail/1732067084907 fetched - model-quote:""Cordless Brushless Driver/ Hammer Drill DCJZ2060i"" from SSR meta description and title DCJZ2060i(TYPE ADM/AM/EM/Z); AM type = 2x2.0Ah kit matching display (2.0AH X2/2A); model-named gallery asset DCJZ2060i.jpg on official Huawei-OBS CMS path visible in same page HTML; bytes fetched this session => candidate"
7261,1160,BOS-0600-847-ELO,UNIT,pending,https://www.bosch-diy.com/my/en/p/easyaquatak-100-06008a7el0,https://www.bosch-diy.com/imagestorage/en-my/easyaquatak-100-100044197-hires-png-rgb-oneux-264112_w_1200_h_600.png,,no,no,n/a,unknown,"confirm with Bosch power-tools MY price list that store code 0600847EL0 is a transposition of official MY SKU 06008A7EL0 (EasyAquatak 100) before adopting this art; if genuinely a different variant request correct art",2,"q:bosch-pt.com.my autosuggest EasyAquatak 100 -> PRO-line noise only (green DIY line lives on bosch-diy.com); q:bosch-diy.com/my/en/resourceapi/search?q=EasyAquatak+100; p:MY DIY sitemap product_en-my.xml lists easyaquatak-100-06008a7el0; p:https://www.bosch-diy.com/my/en/p/easyaquatak-100-06008a7el0 fetched - model-quote:og:title ""EasyAquatak 100 High-pressure Washer | Bosch DIY""; model-named imagestorage PNG captured from page; BUT item code BOS-0600-847-ELO normalises to 0600847EL0 != official 06008A7EL0 (segment 847 vs 8A7) => pending verification, art held ready"
7262,1720,SIN-CAB-CKS7306,PCS,candidate,https://cabana.com.my/index.php/products/kitchen/kitchen-sink/undermount-kitchen-sink/cks7306-detail,https://cabana.com.my/images/virtuemart/product/CKS7306-01.jpg,high,n/a,yes,PCS ok - single undermount sink unit,needs_permission,,2,"p:cabana.com.my undermount-kitchen-sink category listing shows pname CKS7306 among 24 SKUs; p:https://cabana.com.my/index.php/products/kitchen/kitchen-sink/undermount-kitchen-sink/cks7306-detail fetched - model-quote:h1 ""CKS7306"" + meta description ""CKS7306 Undermount Kitchen Sink"" + page text Dimension L600xW440x230mm; direct model-named assets CKS7306-01.jpg (+CKS7306-02.jpg alt view) referenced in main-image/additional-images blocks; Cabana is a brand of Sorento Sdn Bhd (footer reg 200501017483) so cabana.com.my is the official brand site => candidate"
7263,1723,WAS-BAS-IS8207,NOS,pending,,,,n/a,n/a,n/a,unknown,"email sanitary-ware supplier to identify IS8207 art-basin OEM brand and request official art; else shoot-in-store",2,"p:cabana.com.my wash-basin category full listing fetched (CGB/CWB codes only) - no IS8207; p:sorento.com.my result/art-basin + result/wash-basin pages fetched - no IS8207 anywhere; detected_brand column empty so no OEM domain to target; websearch API HTTP429 all sitting; no identifiable official product exists => pending"
7264,1740,TOI-TRP-WC-CWC605-S,PCS,reject,https://cabana.com.my/index.php/products/bathroom/water-closet,,,n/a,no,n/a,unknown,"ask Sorento Sdn Bhd (Cabana) whether CWC605-S maps to published CWCSC605 or CWC605-RL(-SOFT) and request matching close-coupled washdown art",2,"p:cabana water-closet category fetched complete Results 1-18 of 18: CWC604-RL/CWC605-RL/CWC605-RL-SOFT/CWC7601-P-RL/CWC7601-S-ECO/CWC7601-S-RL/CWC7603-SH(MBL)/CWC7606-SH/CWC8154/CWCSC605/CWCSC611-UF/CWCSC612/CWCSC616/CWCSC617/CWCSCBD614/CWCSCBD615/CWSP124 - CWC605-S absent from official catalogue; only near-variant CWC605-family photos exist => reject wrong-variants-only"
7265,2309,TOO-WRE-KPT-14SHM,UNIT(S),pending,,,,n/a,n/a,n/a,unknown,"clarify with supplier whether KPT-14SHM impact wrench is Kawasaki-licensed stock or KPT (Thailand) tool; request official art accordingly or shoot-in-store",2|3,"q:kawasakipowertools.com.my + kawasakitools.com.my DNS -> NXDOMAIN (no Kawasaki tools official domain resolvable); p:https://www.kpt.co.th/ fetched (KPT Pneumatic Thailand homepage, Thai-language) - no 14SHM model string and no Kawasaki branding present; display says Kawasaki while item prefix says KPT - conflicting identities; websearch HTTP429 => pending"
7266,2247,BLO-GWC1820PCF,UNIT,pending,,,,n/a,n/a,n/a,unknown,"query Stanley Black&Decker Malaysia rep for GWC1820PCF Power Boost Blower art (possibly India-market SKU; blackanddecker.co.in unreachable from here); fallback shoot-in-store",2|3,"p:https://asia.blackanddecker.global/search?search_api_fulltext=GWC1820PCF fetched -> query echoed in Drupal settings JSON but zero product tiles; p:https://www.blackanddecker.com/search?q=GWC1820PCF fetched -> title 'Search: 0 results found for GWC1820PCF'; p:blackanddecker.co.in TLS handshake failed (blocked); no official page for this SKU on any reachable official B+D property => pending"
7267,1389,DC-DQE1200/10L,SET,candidate,https://www.dongchengtool.com/product/detail/1646965776818,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/28/1732776755843/DQE1200-10L.jpg,high,n/a,yes,SET ok - compressor sold complete (Oil-Free Air Compressor line),needs_permission,,2|3,"q:dongchengtool.com/product?keyword=DQE1200 -> cards DQE1200/10L,/30L,/40L,/50L; p:https://www.dongchengtool.com/product/detail/1646965776818 fetched - model-quote:title ""DQE1200/10L"" + meta description ""Oil-Free Air Compressor DQE1200/10L"" exactly matching display Oil-free Air Compressor (10L); model-named asset DQE1200-10L.jpg served from official dongcheng Huawei-OBS CMS path visible in page HTML => candidate"
