ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6863,1584,TAP-CAB-CB4934-CR,PCS,candidate,https://www.cabana.com.my/index.php/products/bathroom/basin-tap/cb4934-cr-detail,https://www.cabana.com.my/images/virtuemart/product/CB4934-CR.jpg,high,yes,yes,listed as single basin cold tap - PCS matches,unknown,,2,q:"CB4934" Cabana basin tap (websearch HTTP 429 - provider down all session); p:https://www.cabana.com.my/ (brand owner Sorento Sdn Bhd official site); p:/index.php/products/bathroom/basin-tap page1 CB02-A..CB2517SS no CB49xx; p:/basin-tap?start=60 page3 starts CB4944-CR; p:/basin-tap?start=30 page2 found [![CB4934-CR](/images/virtuemart/product/resized/CB4934-CR_300x300.jpg)](/index.php/products/bathroom/basin-tap/cb4934-cr-detail); p:/cb4934-cr-detail breadcrumb ends "CB4934-CR". model-quote:"CB4934-CR ... Basin Cold Tap" from page text; image URL seen referenced in page HTML as /images/virtuemart/product/CB4934-CR.jpg. CR=chrome finish suffix consistent with SKU family (siblings CB4924-CR CB4933-GM CB4932-BL).
6864,1550,FAN-TAB-PSN-F-MN304-GR,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,email Panasonic Malaysia Sdn Bhd (ccc@my.panasonic.com) requesting official F-MN304 grape-purple packshot or confirm colour code; if unavailable shoot-in-store,2,q:"Panasonic F-MN304 12 inch table fan Malaysia" (HTTP 429); q:"Panasonic F-MN304 table fan" (HTTP 429); q:"Panasonic table fan MN304 grape purple" (HTTP 429); p:https://www.panasonic.com/my/ root nav - fan tree under Air Solution > Fan/Ventilating Fan > Electric Fan (/my/air-solutions/products/fan-ventilating-fan/electric-fan.html); p:/my/consumer/home-appliances/fans.html 404; p:electric-fan.html fetched but product cards absent/no MN304 string in served HTML; p:https://store.apac.panasonic.com/my/catalogsearch/result/index/?q=MN304 official Panasonic MY e-store returned "We could not find anything for MN304". Item prefix PSN+F-MN304 strongly implies Panasonic naming but no official page could be opened proving model+colour; refusing to guess.
6865,1767,HOS-GAR-SET-ECO15M1107,SET,pending,,,n/a,n/a,n/a,n/a,unknown,email the Ecogreen hose-reel supplier/importer listed on Ekoway purchase invoice for EG1107 product sheet and packshot; else shoot-in-store,2,q:"EG1107" Ecogreen hose reel 15m (HTTP 429); no official Ecogreen MY domain resolvable/identifiable without working search engine; no candidate page opened; will not invent image for house-label garden SKU.
6866,2179,BOS-1600-A00-F6X,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,email Robert Bosch Sdn Bhd Power Tools (powertools@my.bosch.com / 1800-880-188) quoting part order no 1600 A00 F6X (Battery Pack 12V 2.0AH) for official asset or current equivalent GBA 12V 2.0Ah page,2,q:"1600A00F6X" Bosch (all websearch attempts HTTP 429); p:https://www.bosch-pt.com.my/my/en/ official Bosch PT MY - discovered product URL pattern /my/en/products/{slug}-{ordercode} (e.g. ghg-18v-50-06012A6580) but no way to resolve part 1600A00F6X to its slug without site search/working engine; no candidate page opened.
6867,2251,DC-Z1J-FF02-13,SET,pending,,,n/a,n/a,n/a,n/a,unknown,email the authorised Dongcheng (Dongcheng 东成) Malaysia importer shown on carton/invoice for DZJ02-13 press kit; else shoot-in-store,2,q:"DZJ02-13" Dongcheng impact drill (HTTP 429); q:"DZJ02-13" Dongcheng impact drill 东成 (HTTP 429); no official dongcheng global/MY domain could be validated without a functioning search provider; no candidate page opened.
6868,1526,NIP-ZIN-GRE-GRE-5L,CAN,candidate,https://www.nipponpaint.com.my/product/zinc-phosphate-primer-fd/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/zinc-phosphate-primer-fd.webp,high,yes,yes,sold via shoponline.nipponpaint.com.my in cans - CAN 5L plausible though 5L size itself not stated on page (see TDS link),unknown,if exact 5L pack shot needed request from Nippon Paint dealer portal; otherwise use official canister image,2,q:"Nippon Paint zinc phosphate primer grey green 5L Malaysia" (HTTP 429); p:https://www.nipponpaint.com.my/?s=zinc+phosphate official site search - result "Zinc Phosphate Primer FD - Rust inhibiting primer for iron & steel" plus HR and QD variants; p:https://www.nipponpaint.com.my/product/zinc-phosphate-primer-fd/ opened. model-quote:"Zinc Phosphate Primer FD" and "Available in Reddish Brown, Grey Green and Light Grey Colour" from page text - display_name "Pr Fd Grey Green" maps exactly to Primer FD grey-green variant; image URL seen in page HTML (zinc-phosphate-primer-fd.webp); TDS PDF linked (resourcehub.enipponpaint.com). Note: HR/QD sibling variants exist - do not substitute their cans.
6869,1520,"FAN-VEN-KDK-25TGQZ-10""",PCS,candidate,https://www.kdk.com.my/product/25tgq7/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Ceiling-Mount-Propeller_25TGQ7.png,high,n/a,yes,RCP RM156.00 (EM)/RM151.00 (WM) per unit - PCS matches,unknown,,2,q:"KDK ventilator 25TGQ7" skipped (search provider 429) - went straight to official site; p:https://www.kdk.com.my/ ; p:/products/ventilating-fans/residential-use/ceiling-mount-propeller/ listing shows 25TGQ7 card linking /product/25tgq7/; p:/product/25tgq7/ opened. model-quote:"MODEL 25TGQ7" and "25TGQ7 (25cm/10″)" from page text; main image URL product-mobile_Ceiling-Mount-Propeller_25TGQ7.png seen in page HTML. NOTE: item_code embeds 25TGQZ but no such model exists on kdk.com.my; display_name "FAN-10 25TGQ7" and 10-inch size govern - correct model is 25TGQ7 (item-code typo flagged for master-data fix).
6870,1536,"FAN-VEN-KDK-25AQM7-10""",PCS,candidate,https://www.kdk.com.my/product/25aqm7/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_25AQM7.png,high,n/a,yes,RCP RM152.00 (EM)/RM147.00 (WM) per unit - PCS matches,unknown,,2,q:none needed beyond provider failures (429) - used official site directly; p:kdk.com.my wall-mount-propeller category lists 25AQM7 among 10EGKB/15EGKB/15AAQ1/20AQM8/30AQM8/20ALA/25ALA; p:/product/25aqm7/ opened. model-quote:"MODEL 25AQM7" and "25AQM7 (25cm/10″)" from page text; image URL product-mobile_Wall-Mount-Propeller_25AQM7.png seen in page HTML.
6871,1665,OVEN-DEKKA-OV19N,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,email Dekka Malaysia head office/distributor (brand contact on warranty card or invoice) for OD-19N electric-oven asset; else shoot-in-store,2,q:"Dekka electric oven OD-19N Malaysia" (HTTP 429); p:https://www.dekka.com.my/ transport error (domain does not resolve) so official brand site unreachable; no candidate page opened.
6872,1692,ELE-PEN-88001/B-E27,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,request product photo from lighting supplier who invoices this 88001/B pendant SKU (unbranded trade item); else shoot-in-store,2,q:"88001/B pendant lamp E27" not issued - search provider returning 429 for entire session; no identifiable official brand/OEM for unbranded pendant series (88001/B 88005/A 9393/3 look like one factory range); no candidate page opened; will not fabricate.
