source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3880,X-FLO-MOC-M66065-QC184,PCS,600MM X 600MM Polished Tiles (nano) M66065,Power Tools,,M66065,open,1,1,2,,,,,,,medium,unclear,,,no_asset,no_candidate_t2,,,"q:brave: ""M66065"" polished tile nano q:yahoo: ""M66065"" q:websearch: ""M66065"" tile Malaysia | p:https://qqceramic.com.my/product/60cm-x-60cm-ceramic-tile-polished-series-m66065/ p:http://archive.org/wayback/available?url=qqceramic.com.my/product/60cm-x-60cm-ceramic-tile-polished-series-m66065/ | Yahoo/websearch both surface an exact-model PDP '60CM X 60CM CERAMIC TILE (POLISHED SERIES) - M66065' at QQ Ceramic Sdn Bhd (Malaysian tile retailer), but the domain qqceramic.com.my (and alias .my) is currently dead at DNS level, so the page could not be opened to quote the model string or take an image. No other official/distributor source for this house-code tile exists. Cannot gate a URL I could not open.","Retry qqceramic.com.my when its DNS/nameservers recover, or contact QQ Ceramic Sdn Bhd (Shah Alam, +603-6730 2327) for the product photo of M66065."
5999,SWI-SOC-ULT-M031W,PCS,Ultra 16A 3 GANG 1 Way-white (M031W),Electrical,,M031W,open,1,1,1,https://www.jllelectrical.com.my/showproducts/productid/3170140/cid/381441/retouch-ultra-rimless-3-gang-1-way-16a-switches-whitetexture-goldmatte-grey/,https://cdn1.npcdn.net/npimg/165396829722310d1f54835727b6b1828ff0387281.png?md5id=d0866fb7fef7340334755089f89bdfeb&new_width=1000&new_height=1000&size=max&w=1784535547&type=9,1000,1000,573592,2a1e2ae41ae2f95d91d0cef822fbda371374601878d9c848b84db879f7979c5a,medium,no,yes,,unknown,rejected_by_verifier,fail,,"blind verifier FAIL: Page is the genuine JLL listing 'reTOUCH ULTRA RIMLESS 3 GANG 1 WAY 16A SWITCHES' and its description quotes 'WHITE : M031W', matching the display_name model. However, the asset is a shared tri-variant family hero banner showing white, texture gold AND matte grey plates together with JLL/ReTouch logos and warranty callout boxes, so it cannot be pinned to the named white (M031W) variant alone. | q:yahoo: ""M031W"" switch 16A | p:https://www.jllelectrical.com.my/showproducts/productid/3170140/cid/381441/retouch-ultra-rimless-3-gang-1-way-16a-switches-whitetexture-goldmatte-grey/ | JLL Electrical Sdn Bhd (KL electrical supplier/distributor) hosts a reTOUCH ULTRA RIMLESS 3-GANG 1-WAY 16A switch PDP whose text explicitly assigns M031W to the WHITE finish; brand series Ultra Rimless, rating 16A and gang/way all match. Used og:image hero variant at size=max which pixel-sampling shows is the bright white-switch shot among the gallery. Doubt: listing covers three colours with shared generic alt text, so white depiction rests on brightness analysis rather than explicit labelling.",escalate to tier 2
4812,TOO-DRV-2WAYW3082A,PCS,Adj Two Way Screwdriver,Hand Tools,,W3082A,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:brave: ""W3082A"" screwdriver q:yahoo: ""W3082A"" q:yahoo: adjustable two way screwdriver hardware malaysia | p:https://www.maxpoint.com.my/product/ect-two-way-screwdriver/ | ""W3082A"" returns only Mogami W3082 speaker cable and marketplace noise; no tool brand or Malaysian distributor lists this code. The closest Malaysian two-way screwdrivers (Maxpoint ECT100, Stanley 65-201) carry different model strings. Appears to be a wholesaler house code with no public official page.","Ask the supplier/invoice source which brand maps to W3082A, then request the product image from that brand's distributor."
5854,ELE-PVC-BOX-TC6X8,PCS,Tc 6X8 PVC Enclosure Box,Electrical,,6X8,open,1,1,2,,,,,,,medium,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: PVC enclosure box 6x8 Malaysia electrical | p:https://www.e-street.my/products/electrical-pvc-boxes/6-x-8-pvc-enclosure-box/detail/ p:https://www.electricalsolutions.my/showproducts/productid/4545704/cid/474694/max-pvc-enclosure-box-6quotx8quotx3quot-6quotx8quotx4quot--8quotx10quotx4quot--9quotx12quotx6quot/ | 'TC' 6x8 PVC enclosure boxes appear on Lazada/Shopee (banned source types) and one JS-only storefront (e-street.my) that serves no usable HTML content. The reachable electricalsolutions.my equivalent is brand MAX, a different brand than TC. No official or authorised distributor page with verifiable model string found.","Identify the manufacturer behind the 'TC' enclosure range via the supplier invoice, then request an asset from that manufacturer or an authorised Malaysian wholesaler."
2753,TOO-WRE-PIP-A200MM,PCS,Glotool Pipe Wrench American Type 8,Hand Tools,Glotool,,open,1,1,1,https://www.sonichardware.com.my/product/product/2761-glotool-pipe-wrench-american-type,https://www.sonichardware.com.my/images/com_hikashop/upload/55_424925421.jpg,535,401,64673,765f7bd2e09f22f7e1a565aa34b81f18ba0b55ccb213ceb0d91e22b7e914c14b,medium,yes,yes,,unknown,reject_family_hero,,,"family hero: image sha shared across positions 2753,2850 in block; failed all claimants, escalate tier. q:brave: Glotool pipe wrench American type q:websearch: Glotool pipe wrench Malaysia | p:https://www.sonichardware.com.my/product/product/2761-glotool-pipe-wrench-american-type | Sonic Hardware (Sarawak) Sdn Bhd, a Malaysian hardware distributor, has a dedicated Glotool Pipe Wrench (American Type) product page; brand Glotool matches and the 8-inch size appears in the size selector and packing table. Image verified downloadable at 535x401 (below 800px, tagged low_res). Doubt: one photo serves all lengths 8""-48"", so it cannot be confirmed the wrench depicted is specifically the 8"" version.",escalate to tier 2: find size/variant-specific official image
3828,TOO-DRV-STA-6.5X150MM-9960651930,PCS,"Cushion Grip S/dr Std - (1/4""X6"")",Power Tools,,6.5X150MM,candidate,1,1,1,https://my.stanleytools.global/product/stmt60828-8/cushion-grip-65mm-x-150mm-standard-screwdriver,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STMT60828-8_1.jpg,2000,2000,54427,4238cf0abd0178319d1b20da1733ff6e4786d047ea1b02d5b401c9c642aeb326,high,yes,yes,,unknown,candidate,pass,,"researcher candidate + blind verifier PASS + evidence fetched this round. q:yahoo: stanley cushion grip screwdriver 1/4 x 6 q:yahoo: site:my.stanleytools.global cushion grip screwdriver | p:https://my.stanleytools.global/products/hand-tools/screwdrivers-hex-keys/screwdrivers p:https://my.stanleytools.global/product/stmt60828-8/cushion-grip-65mm-x-150mm-standard-screwdriver | Official Stanley Malaysia (Stanley Black & Decker global site, my.stanleytools.global) PDP for Cushion Grip 6.5mm x 150mm Standard screwdriver, exactly 1/4"" x 6"" as named in the row; item prefix STA maps to Stanley per brief. Model STMT60828-8 quoted from page body; HIRES product image downloaded and confirmed 2000x2000 JPEG. | verifier: Stanley page is 'STMT60828-8 Cushion Grip™ 6.5mm x 150mm Standard Screwdriver', matching display_name '(1/4""X6"")' (=6.5x150mm) and item code size 6.5X150MM. Asset shows a Stanley cushion-grip flat (standard) screwdriver.",
4224,BLI-HSS-HOL-SAW-22MM,PCS,Blimax Hss Hole SAW-22MM,Power Tool Accessories,,SAW-22MM,open,1,1,2,,,,,,,medium,unclear,,,no_asset,no_candidate_t2,,,"q:brave: ""Blimax"" hole saw q:yahoo: blimax hole saw malaysia q:yahoo: site:powertoolmalaysia.com blimax q:yahoo: ""blimax"" ""hole saw"" | p:https://www.blimax.com.my/our-products/ p:https://www.kwongteckchiong.com/brands/blimax | The official Blimax Supply Sdn Bhd site (blimax.com.my) was opened and its complete category tree contains no HSS hole saw product or model string; remaining hits are Lazada/Shopee marketplaces (banned) or unrelated Blimax namesakes. The 22mm size appears nowhere on an allowed source.","Contact Blimax Supply Sdn Bhd (KL) directly for their HSS hole saw catalogue sheet/photo, or confirm whether the 22mm holesaw is actually a different brand carried under the Blimax counter name."
5013,SHH-SPE-FIS-FS605,PCS,Fish Spears (5PRONGS)/8105,Fishing & Tackle,,5PRONGS,open,1,1,1,,,,,,,high,unclear,,,no_asset,no_candidate_t1,,,"q:yahoo: ""FS8102"" fish spear q:yahoo: fish spear 3 prong 4 prong Malaysia tackle buy |  | House-label fishing spears (/8105 series codes) surface only on Lazada/Shopee/eBay marketplaces; no brand owner or authorised distributor page exists for a 5-prong /8105 spear. Per brief, unbranded house-label fish spears are a legitimate clean no-candidate.","Photograph the actual stocked item in-store, or ask the tackle supplier (code owner of 8105/8106) for a product image."
5081,SHH-LINE-L/G-OSML15,PCS,Omega Shigeru Mono Line (green) 15LBS,Fishing & Tackle,,15LBS,open,1,1,3,,,,,,,medium,unclear,,,no_asset,no_candidate_t3,,,"q:brave: Omega Shigeru mono line fishing 15lb q:brave: Omga Shigeru monofilament line q:yahoo: ""Omga Shigeru"" mono line q:yahoo: Omga Hayasu fishing line q:websearch: Omga ""Shigeru"" fishing line 15lb | p:https://fishinglinestore.com/line/omga-hayasu-spool-mono-line-rainbow-6lb-50lb p:http://archive.org/wayback/available?url=fishinglinestore.com/line/omga-hayasu-spool-mono-line-rainbow-6lb-50lb | True brand is OMGA (Japanese-style mono lines, Shigeru green / Hayasu rainbow ranges, 15lbs size exists per Shopee specs). The only non-marketplace retailer carrying it, fishinglinestore.com, is unreachable from this network and unarchived, so no model string could be quoted from an allowed source type. All other hits are Shopee/eBay/Amazon (banned).","Retry fishinglinestore.com (OpenCart shop) from an unrestricted network, or contact the OMGA line importer/distributor in MY for Shigeru green 15lbs imagery."
5106,SHH-LINE-L/G-OHML15,PCS,Omega Hayasu Mono Line (rainbow) 15LBS,Fishing & Tackle,,15LBS,open,1,1,3,,,,,,,medium,unclear,,,no_asset,no_candidate_t3,,,"q:brave: Omega Hayasu fishing line rainbow q:yahoo: Omga Hayasu fishing line q:websearch: Omga ""Shigeru"" fishing line 15lb | p:https://fishinglinestore.com/line/omga-hayasu-spool-mono-line-rainbow-6lb-50lb | OMGA Hayasu rainbow mono line exists (6lb-50lb range includes 15lb) but the single known specialist retailer is unreachable and archived copies do not exist; every other listing is a banned marketplace. No allowed-source page could be opened to verify the model string or harvest an image.",Same as Shigeru row: retry fishinglinestore.com later or request asset from OMGA distributor.
5268,LOC-WAT-CS-508,PCS,Corsa Meter Lock,Locks & Security,,CS-508,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:brave: Corsa meter lock Malaysia q:yahoo: ""CS-508"" lock q:yahoo: corsa lock malaysia official website q:websearch: Corsa ""CS-508"" meter lock water | p:https://www.blackhardwareplt.com.my/ourproducts/cid/458855/cat/lock/ | CORSA Water Meter Lock CS-508 exists only on Lazada/Shopee listings (banned types); Corsa's own digital-lock storefronts do not list the meter lock and no authorised-distributor page with the CS-508 string was found. One candidate retailer catalog (blackhardwareplt.com.my) sits behind a browser-check bot wall and was parked per instructions.","Approach the CORSA lock distributor in Malaysia for a CS-508 product image, or retry blackhardwareplt.com.my outside its bot protection."
5083,SHH-SPE-FIS-FS604,PCS,Fish Spears (4PRONGS)/8105 (SFF4),Fishing & Tackle,,4PRONGS,open,1,1,1,,,,,,,high,unclear,,,no_asset,no_candidate_t1,,,"q:yahoo: ""FS8102"" fish spear q:yahoo: fish spear 3 prong 4 prong Malaysia tackle buy |  | 4-prong /8105 (SFF4) fish spear shares the same house-code family as the other spear rows; searches return only marketplace sellers. No brand owner or allowed distributor page exists to verify the code or take an image.",Photograph stock in-store or request image from the tackle supplier owning the 8105 code.
5025,AIR-DUS-LX03,PCS,AD04 Long PVC Air Duster,Automotive,,AD04,candidate,1,1,1,https://www.aircraftair.com/SG-AD04_AIR-DUSTER_BLOW-GUN-PLASTIC-HANDLE-LONG-NOZZLE,https://b2c.et-dev.co.za/img/rs:fit:1000:1000:1/ex:1/data/products/vermontsales/SG%20AD04.jpg?lm=1740044553,1000,1000,58477,5c50ec8e6473f51305f33907d0775414971ccc31f6915757a3407a417c4dd56b,medium,yes,yes,,unknown,candidate,pass,,"researcher candidate + blind verifier PASS + evidence fetched this round. q:yahoo: ""AD04"" air duster | p:https://www.aircraftair.com/SG-AD04_AIR-DUSTER_BLOW-GUN-PLASTIC-HANDLE-LONG-NOZZLE | Official AIRCRAFT (Air Craft air tools) global OEM site hosts the SG-AD04 Air Duster/blow gun plastic-handle long-nozzle PDP; AD04 model token appears in body id and image filename, and 'long' matches the row's Long descriptor. Downloaded image variant measures exactly 1000x1000 JPEG (58KB). Minor doubt: row says 'PVC' while the OEM says plastic handle, and the retail code is shortened AD04 vs SG-AD04. | verifier: Page is an AirCraft product listing with 'Model: SG AD04' / SKU 'SG AD04' for Air Duster/blow gun long nozzle (260mm), matching display name 'AD04 Long PVC Air Duster'. Asset shows this exact SG AD04 blow gun in its blister pack.",
5178,SHH-SPE-FIS-FS504,PCS,Fish Spears (4 PRONGS)/8106/FS8102,Fishing & Tackle,,8106/FS8102,open,1,1,1,,,,,,,high,unclear,,,no_asset,no_candidate_t1,,,"q:yahoo: ""FS8102"" fish spear q:yahoo: fish spear 3 prong 4 prong Malaysia tackle buy |  | House-coded 4-prong spear (/8106/FS8102) found only on banned marketplaces; no manufacturer or authorised dealer page carries these codes. Clean no-candidate for an unbranded generic.",Request product image from the tackle wholesaler issuing the FS8102/8106 codes.
3996,DOR-HIN-A177,SET,"A177 S/s Fulsh Hinges 4""X2.5MM",Doors & Hardware,,A177,open,1,1,2,,,,,,,medium,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: ""A177"" hinge stainless flush q:websearch: ""A177"" stainless flush hinge Malaysia |  | ""A177"" as a hinge returns only unrelated items (FHC A177 screen-door latch US, generic flush hinge categories). Malaysian hinge makers (Hin Loong, Heiken, KBA) do not publish an A177 4""x2.5mm stainless flush hinge. Looks like a supplier house code with no public official page.","Confirm with the door-hardware supplier which factory's A177 this is, then pull the image from that maker's catalogue."
5239,SHH-SPE-FIS-FS503,PCS,Fish Spears (3 PRONGS)/8106/FS8102/FS8107,Fishing & Tackle,,8106/FS8102/FS8107,open,1,1,1,,,,,,,high,unclear,,,no_asset,no_candidate_t1,,,"q:yahoo: ""FS8102"" fish spear q:yahoo: fish spear 3 prong 4 prong Malaysia tackle buy |  | 3-prong house-coded spear (/8106/FS8102/FS8107): only marketplace hits, no allowed source. Unbranded generic per brief guidance.",Photograph stock or obtain image from code-owning tackle supplier.
5133,MDD-CON-MALE-RED,PCK,Male Disconnects - Red (1.5MM) (20PCS/PCK),Electrical,,20PCS/PCK,open,1,1,2,,,,,,,medium,yes,,,no_asset,no_candidate_t2,,,"q:yahoo: insulated male disconnect terminals red 1.5mm buy malaysia | p:https://www.e-trimas.com/product/insulated-red-male-bullet-terminal-disconnects-20pcs | E-TRIMAS (Trimas Auto Electrical Sdn Bhd, MY) sells visually identical Hong Xuan red male bullet disconnects, but the PDP states a 10-piece pack and SKU MPD1.25 (1.25mm class), conflicting with the row's 20PCS/PCK and 1.5MM. Bar requires exact pack/gauge facts, so rejected despite being the closest authorised-looking Malaysian seller.","Check whether e-trimas or AIE Industrial carries a 20pcs/pack 1.5mm red male disconnect SKU, then use that exact PDP."
2814,FLO-PVC-NO.490-12,MTR,PVC Flooring No. 359-03,Flooring,,NO.359-03,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: ""359-03"" PVC flooring q:yahoo: ""105-03"" flooring PVC q:yahoo: ""K15201"" flooring q:yahoo: ""K28605"" q:brave: ""K28605"" |  | Display code 'PVC Flooring No. 359-03' returns zero flooring-relevant results on any engine; these numeric pattern codes are internal numbering of a Malaysian PVC sheet-vinyl supplier with no online official presence. Nothing resembling an official product page exists to verify against.",Identify the PVC flooring supplier brand from purchase records and request their printed pattern card/photo for 359-03.
2835,FLO-PVC-477-12,MTR,PVC Flooring No. 105-03,Flooring,,NO.105-03,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: ""105-03"" flooring PVC q:yahoo: ""359-03"" PVC flooring |  | 'No. 105-03' yields only Alpha Wire PVC-105 tubing and unrelated foreign flooring pages; no Malaysian PVC-sheet seller publishes this pattern code. House number with no official web footprint.",Source pattern photo from the local PVC flooring importer listed on the purchase invoice.
2836,FLO-PVC-NO-K21314,MTR,PVC Flooring No. K15201,Flooring,,K15201,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: ""K15201"" flooring |  | K15201 collides with Kohler faucet parts and aerospace numbers; no flooring product anywhere uses this code publicly. Internal supplier numbering.",Request the K-series pattern chart from the flooring supplier.
2837,FLO-PVC-NO-YP 25709,MTR,PVC Flooring No. K31210,Flooring,,K31210,open,1,1,2,,,,,,,high,unclear,,,no_asset,no_candidate_t2,,,"q:yahoo: ""K31210"" |  | K31210 resolves only to UNS steel grades and shotgun models; nothing in PVC flooring. No official source exists for this house pattern number.",Request pattern photo from supplier; consider renaming SKU to the supplier's printed pattern name.
