source_position,item_code,uom,display_name,category,detected_brand,detected_model
7633,VAL-PVC-LD810# 25MM,PCS,PVC Spring Foot Valve:ld 810 25MM,Plumbing,,
7642,VAL-ANG-CVL-6763,PCS,Cavallo 6763 Angle Valve,Plumbing,,
6831,SMR-TCT-HOL-SAW-16MM,PCS,Smr Tct Holesaw 16MM,Power Tool Accessories,,
7225,CAR-GLA-CLE-500ML,PCS,Aa Car Care Glass Cleaner 500ML,Automotive,,
4547,ADH-TAP-ADH-GT050,PCS,Globand Adhesive Tape 50MM X 10M,Chemicals & Adhesives,,
6737,WAT-FIL-FMS-WF0090-1WLMIX,PACK,Watertec 5PCS 5 Micron Cotton Filter 102,Pumps & Water,,
6771,HOS-FLE-SW-PVCH-24,PCS,24 PVC Flexible Hose With PVC Holder,Outdoor & Garden,,
7318,IND-CAS-NYL-38MM,SET,1 1/2 IN White Nylon Caster Wheel,Building Materials,,
7353,WOO-PLY-BOA-3MM,PCS,Mdf Board 3MM X 4 X 8,Building Materials,,
6645,GAR-TOO-STEEL-3PCS-60183,SET,3PCS Set Steel Garden Tools,Outdoor & Garden,,
