source_position,item_code,uom,display_name,category,detected_brand,detected_model
4011,TOO-COM-IRO-BUL-36MM,PCS,36MM Iron Bull Spanner,Hand Tools,,
5822,CUT-PIP-TUB-STA-3-28MM-998493020,PCS,1/8 (3MM) - 1.1/8 (28MM) Tubing Cutter,Abrasives & Cutting,,
4126,TOO-COM-IRO-BUL-35MM,PCS,35MM Iron Bull Spanner,Hand Tools,,
4232,OIL-CAN-4L,PCS,Oil Can 4L,Automotive,,
3928,SAF-SLI-GLO-3TON8M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 8M,Lifting & Rigging,,
4125,TOO-COM-IRO-BUL-34MM,PCS,34MM Iron Bull Spanner,Hand Tools,,
3559,CIMA-5867/L/24W,SET,L/ceiling Lamp 22W L/day Light (G2) 5867,Lighting,,
3122,DOR-INS-KIT-180MM,PCS,200MM Bott Installation Kit,Doors & Hardware,,
6132,TOO-CUT-STA-992014564,PCS,10 (green) Aviation Snip-right,Hand Tools,,
6180,TOO-CUT-STA-992014562,PCS,10 (red) Aviation Snip-left,Hand Tools,,
